Date,Close,High,Low,Open,Volume
2021-01-01,76.90364837646484,77.8385801645304,76.71187162373118,77.574881642661,9590065
2021-01-04,81.62622833251953,82.22553984744258,77.19132312208895,77.47899557557777,32854053
2021-01-05,81.02691650390625,81.72211639536269,80.0200702364077,80.78719189886512,18873277
2021-01-06,86.44468688964844,88.19467343535106,81.77005747806643,81.86594584898741,49999500
2021-01-07,88.93782806396484,89.82481202489076,87.02003123239686,87.02003123239686,32949315
2021-01-08,87.28372192382812,90.97547902999867,84.69469204415815,90.13644299151383,25476849
2021-01-11,85.89331817626953,87.57139031614719,84.11935766299023,85.94126602087734,26443871
2021-01-12,86.82825469970703,88.29056893490102,85.70154613192659,86.01318519153513,14828511
2021-01-13,86.54058837890625,88.31454911520008,84.57484355588493,87.61934917587323,16787140
2021-01-14,84.57481384277344,86.54055797518284,84.21522703678237,85.77343652941032,13052552
2021-01-15,84.19127655029297,85.79742686832348,83.11251592584007,84.76661408683843,16324499
2021-01-18,80.8830795288086,84.2871718151995,80.0919912658234,84.14333559034375,17040380
2021-01-19,83.4241714477539,84.38306997014188,81.50637440297795,81.50637440297795,10954431
2021-01-20,83.28031921386719,84.02346688917385,82.22553250495471,82.24950642657372,11709839
2021-01-21,81.05087280273438,84.02345579568153,80.33169914399815,83.87961960077172,10895884
2021-01-22,79.37281036376953,82.94470516342481,78.77349891027657,81.60224604443786,13618435
2021-01-25,79.20501708984375,80.40364025196553,77.8865316115098,79.54063011207481,13087676
2021-01-27,78.1262435913086,79.49267670115825,77.67076832663005,79.22897818503466,10420167
2021-01-28,78.03036499023438,78.72556493558653,76.87968972315598,76.87968972315598,9315988
2021-01-29,77.3111801147461,79.25295075288389,76.855704857853,78.53377698437463,14514240
2021-02-01,82.15362548828125,82.70498915633102,77.19132321257563,77.21529713636353,17122983
2021-02-02,83.0645523071289,84.50289953322638,82.32140477714943,82.9686639552182,12556627
2021-02-03,83.3761978149414,84.81454515377867,82.84880818018881,83.06455881785182,9859693
2021-02-04,84.57481384277344,86.30083343785546,83.44811290682215,83.66386352725432,15430260
2021-02-05,83.63990783691406,85.98921320416322,82.72895732288337,85.58167847557304,12315157
2021-02-08,85.34196472167969,85.869361812016,84.09539377132923,84.43101409198769,10896506
2021-02-09,87.139892578125,90.25631239522437,85.48579429221202,85.48579429221202,22888866
2021-02-10,89.22549438476562,89.99260867519943,86.66043837245054,88.21864819104233,19580392
2021-02-11,89.87274932861328,91.28712297793774,88.0508409408906,88.93782486996247,10165976
2021-02-12,87.42756652832031,89.84877919055816,86.75633324361483,89.65700243253623,9635055
2021-02-15,88.24263000488281,89.39330520135044,87.35564602557044,87.7392068629978,8000109
2021-02-16,91.21519470214844,92.50970585762343,88.266585552688,88.4343883545051,24155607
2021-02-17,92.46177673339844,93.63642575417306,89.34535708213593,91.19123202454925,17142487
2021-02-18,93.61246490478516,95.26656333366576,92.24603163285798,93.15698958608105,19077034
2021-02-19,91.47891235351562,93.94807290247975,89.12960679336274,93.94807290247975,14558896
2021-02-22,97.92749786376953,99.82132071669919,92.3898582105135,92.4378060562339,48211035
2021-02-23,99.98912811279297,100.92405255213212,97.95146909451952,97.95146909451952,23472362
2021-02-24,98.07132720947266,101.06788446155986,96.60900580729138,100.78021203903404,10649237
2021-02-25,99.7973403930664,101.11582559185732,98.57475087956576,99.38981299383741,17173463
2021-02-26,99.38981628417969,102.9377372829652,97.85558037432146,98.21516725862325,34717972
2021-03-01,102.41033935546875,103.75279109645857,98.35898826486743,100.32473266759486,17480256
2021-03-02,102.96171569824219,104.49595167505315,102.21856797509204,103.441164898234,12729476
2021-03-03,105.1432113647461,106.29388652215866,103.68088983683253,103.89664051437062,14189479
2021-03-04,102.2425308227539,104.06443904852604,101.64321938768501,103.46512761345714,13750833
2021-03-05,105.11922454833984,106.62948642168278,100.92404454926128,100.92404454926128,22131897
2021-03-08,107.78018188476562,110.03359166707223,105.95827345718067,106.6534733357052,24409291
2021-03-09,107.6363525390625,109.24251039191782,104.3760962996607,108.83497561856208,15980727
2021-03-10,108.47537231445312,109.53015900197238,106.07812651744864,107.4685261533858,22508396
2021-03-12,106.1500473022461,110.17742487113831,102.6740406890702,110.17742487113831,21345125
2021-03-15,108.47537231445312,108.8349591840038,104.63977903924594,106.48566122926484,23620753
2021-03-16,108.59524536132812,109.45825539689889,105.95827472341509,108.83496996477477,27174232
2021-03-17,107.78018188476562,111.08837844646955,107.27675876038087,110.32126411409615,30284720
2021-03-18,106.36579895019531,108.52332016771803,105.9582642383378,108.06783761359014,19059687
2021-03-19,106.53359985351562,107.4924981551959,105.19114076800055,105.40689873852938,15529758
2021-03-22,107.20482635498047,107.46851751881378,105.50278051269565,106.84523951432084,17117657
2021-03-23,107.27676391601562,107.75621314022129,106.62950453701217,107.34867837332065,18153789
2021-03-24,107.10894775390625,107.92401724199355,106.79730870197699,107.06100722366322,20887559
2021-03-25,106.67745208740234,107.51648822741562,105.646639184569,107.44457377031173,30276235
2021-03-26,108.76306915283203,109.02676039704816,106.29390103812136,107.15691118194435,16219649
2021-03-30,110.32125091552734,110.68083777338003,108.78700780270523,109.74590609031237,18234834
2021-03-31,109.67399597167969,110.63289429711514,109.41029746902221,110.15344513439742,10376309
2021-04-01,110.87259674072266,111.13629519072789,109.67397407325538,109.91369860674884,10398919
2021-04-05,111.11236572265625,111.66372944392916,109.7938802610066,110.53702807528126,14527112
2021-04-06,111.9753646850586,112.14316751940925,110.96851841569716,111.56782992940887,17652029
2021-04-07,113.55755615234375,114.51645463852502,111.855509876209,112.19112288320947,42365445
2021-04-08,113.98905944824219,117.41711866725765,113.34180003293564,114.58837101211307,24821045
2021-04-09,110.92057037353516,115.73902876486268,109.41030107175501,114.15685232844618,10610296
2021-04-12,102.21855926513672,108.30756212303125,100.56446112927208,108.30756212303125,14765942
2021-04-13,104.73567199707031,105.23909509966201,101.6911740909648,102.2665116442922,9623854
2021-04-15,108.04386901855469,108.54728477405499,104.80758725186932,106.22196078303578,9752896
2021-04-16,111.13631439208984,112.79041249581584,107.46852400645729,108.45139622675673,11975438
2021-04-19,109.3384017944336,110.08154958740789,107.30074250301548,108.25964099309459,8509541
2021-04-20,108.40345764160156,111.18425690769729,106.70141166610257,109.69796890613122,7754673
2021-04-22,108.59524536132812,109.72195392385306,107.30073396587913,107.30073396587913,5431482
2021-04-23,109.31440734863281,112.19110227886,108.49934524823115,109.26645950680361,12023111
2021-04-26,113.46163177490234,114.92395305990625,110.08152131805073,110.08152131805073,16763872
2021-04-27,116.67395782470703,117.24929536248145,114.63629886305459,114.94793789557006,15648609
2021-04-28,116.93766021728516,118.75956869129561,114.7321982252215,116.57807330724945,13518520
2021-04-29,122.28352355957031,122.97872345708097,116.26643445747422,117.8246444038115,25110119
2021-04-30,123.33829498291016,127.629370767911,121.08488542014602,122.28350830627733,21911292
2021-05-03,122.95475769042969,125.80747175580709,121.10887527658022,122.45132723303676,12835262
2021-05-04,123.96156311035156,125.80744513359245,120.34172813658279,122.7389737169928,30234483
