Date,Close,High,Low,Open,Volume
2021-01-01,2521.07373046875,2531.189880501366,2478.671995225657,2479.5329441646036,2681440
2021-01-04,2616.81103515625,2626.53979955319,2532.00757035055,2539.7991997646186,5113293
2021-01-05,2662.9150390625,2681.210203815193,2616.9404503021897,2616.9404503021897,5801309
2021-01-06,2627.186279296875,2680.5651255418056,2614.8746646566897,2668.942312246538,3726716
2021-01-07,2611.08642578125,2652.4550713343,2583.062491039336,2647.418435112393,3717827
2021-01-08,2686.93603515625,2693.0488580094852,2634.5043176179747,2660.3327913201115,5879039
2021-01-11,2734.76171875,2780.865584960239,2709.019424811484,2780.865584960239,9508039
2021-01-12,2733.384765625,2763.6470471892667,2711.9900930361964,2734.7621582868046,3611458
2021-01-13,2719.69482421875,2735.2349958370237,2691.5418337222204,2733.513097822647,3572801
2021-01-14,2804.0126953125,2817.641617749543,2691.61751993429,2721.4631268941703,6931542
2021-01-15,2789.04736328125,2824.1114607421646,2768.905861020876,2790.4705484120045,4131692
2021-01-18,2779.04052734375,2809.231081687517,2749.4105704864724,2803.408617635505,4160906
2021-01-19,2812.638427734375,2828.4238177838033,2787.88221380825,2788.744801126879,2975735
2021-01-20,2854.129638671875,2870.648105502872,2818.1597810756234,2820.6612006556556,3453446
2021-01-21,2823.982177734375,2854.431348081658,2813.8467745856074,2850.851694185324,2778546
2021-01-22,2849.212646484375,2868.1032271116046,2796.422126882678,2796.422126882678,3052459
2021-01-25,2839.0341796875,2880.8696719465147,2828.1223218457994,2854.2587642828466,2272887
2021-01-27,2812.94091796875,2852.1023049644546,2783.5697724256493,2846.5386578880207,2786662
2021-01-28,2757.303955078125,2824.973898403804,2746.3059650919727,2786.1574631585613,3083938
2021-01-29,2683.81103515625,2774.813993782562,2674.0205852281333,2768.9483581222516,5445659
2021-02-01,2707.9638671875,2730.089149995435,2625.8024164648887,2674.020968399952,3985846
2021-02-02,2763.255615234375,2780.981828748928,2717.150359974914,2737.852457955675,2881837
2021-02-03,2760.322998046875,2791.332974604813,2728.062101218418,2771.4934633514413,2505866
2021-02-04,2750.316650390625,2792.928592710051,2739.5774797814165,2774.124145975899,2057261
2021-02-05,2724.0078125,2765.3258749331653,2699.035949619647,2759.3738955726767,2366135
2021-02-08,2772.4423828125,2782.707089139848,2721.5926846096877,2751.2226474927297,2526592
2021-02-09,2740.354248046875,2799.7866553978947,2729.2269531135325,2755.9671666238105,2658751
2021-02-10,2771.75244140625,2777.014098773205,2723.4475416582923,2747.3411731650913,2127983
2021-02-11,2765.455810546875,2776.928267599993,2747.3846426744685,2773.2190988484726,1165882
2021-02-12,2752.343994140625,2799.52748410672,2744.7531826922145,2746.650832906159,2777404
2021-02-15,2708.394775390625,2768.042602007056,2701.235258795116,2768.042602007056,2630853
2021-02-16,2681.61181640625,2732.3749597743044,2674.021004983255,2717.150376031372,3435770
2021-02-17,2650.81787109375,2702.3574769525526,2627.053542089694,2678.420672557879,3678426
2021-02-18,2637.231689453125,2672.209440285452,2614.5024270724384,2643.8303988706775,4189909
2021-02-19,2649.7392578125,2662.936676901493,2601.6929699093357,2637.7923377748643,3725028
2021-02-22,2551.922119140625,2670.57107987573,2538.724487383171,2670.57107987573,5366696
2021-02-23,2570.683349609375,2611.9150762204226,2560.1598237193575,2561.8849988027264,3832829
2021-02-24,2542.993896484375,2590.6518484285643,2519.7469985099015,2563.6096502829137,3774549
2021-02-25,2583.708251953125,2613.553651608383,2560.5476944966717,2565.335097001332,4224073
2021-02-26,2496.586669921875,2563.9116563447387,2484.251628398456,2553.2586180761905,5553153
2021-03-01,2522.37841796875,2557.572031379109,2503.0565414965754,2523.9311176442743,3265871
2021-03-02,2593.239501953125,2609.3266714092324,2542.9074470460882,2553.258494998786,3306469
2021-03-03,2638.741455078125,2642.968049510322,2585.0883451289606,2617.9530124881944,3509857
2021-03-04,2630.632568359375,2658.0197164010424,2601.606588608952,2607.6015285026997,3916760
2021-03-05,2594.706298828125,2642.2779138838096,2584.8297143482514,2601.6501701271904,3203686
2021-03-08,2593.757568359375,2616.2280159561988,2584.3122768891435,2601.5640277362004,2003125
2021-03-09,2631.71142578125,2645.469654992304,2580.9482751621667,2593.7575738375635,1942397
2021-03-10,2648.96240234375,2668.1549695914373,2639.517113614532,2652.4559229949955,3053778
2021-03-12,2637.7490234375,2688.6848500917695,2623.4301993562667,2652.4561803119,2938317
2021-03-15,2644.822509765625,2673.1585926371235,2623.128518944657,2623.128518944657,3097083
2021-03-16,2682.6904296875,2709.387472019462,2639.5178810504785,2639.5178810504785,4894756
2021-03-17,2685.191650390625,2721.46349599781,2661.3411908354997,2678.334122051727,3838390
2021-03-18,2619.246826171875,2714.0882754209074,2576.591918330186,2696.4052324647,3656306
2021-03-19,2631.063720703125,2673.158022747452,2592.07481715266,2613.6394994917005,5776626
2021-03-22,2699.5966796875,2708.0500786626917,2603.849474474257,2629.770268995108,2821646
2021-03-23,2710.76708984375,2733.539311642476,2693.730989684413,2708.5242784971206,3305973
2021-03-24,2692.22216796875,2719.134858224196,2683.6392531125275,2683.682424609866,2207104
2021-03-25,2643.700927734375,2700.6316929172795,2630.8914213311755,2684.5443124607837,3179786
2021-03-26,2645.38330078125,2689.5477372213268,2624.8968483248655,2665.9558856292324,3697370
2021-03-30,2724.525634765625,2750.3169153067583,2640.2938438418096,2659.357110741005,4694008
2021-03-31,2741.173583984375,2764.5927487735926,2701.6238655721972,2721.4633767178425,3530069
2021-04-01,2730.08935546875,2773.2187291728374,2712.837605987115,2752.6029727793416,4285076
2021-04-05,2793.833984375,2814.62242300815,2718.01264324201,2735.264389628821,5317862
2021-04-06,2816.08935546875,2824.9740487941745,2786.157611482499,2824.9740487941745,2291562
2021-04-07,2821.868408203125,2827.1734472042103,2790.297834912281,2811.1724084069633,2491268
2021-04-08,2861.504638671875,2876.72922333794,2817.2538591748644,2820.6610375757314,2578118
2021-04-09,2865.73046875,2893.4196034940337,2853.4386005342767,2893.1176137218754,2911129
2021-04-12,2800.43310546875,2879.403022361947,2771.665732059278,2865.7309281284092,3791828
2021-04-13,2677.514404296875,2772.355844796707,2650.7741954640505,2772.355844796707,8654596
2021-04-15,2776.62548828125,2792.4108787917376,2663.1952525684956,2726.034824803063,6062760
2021-04-16,2756.09619140625,2800.8214346787513,2745.2708874426585,2785.2948606645173,3224657
2021-04-19,2727.328857421875,2750.7911923595366,2704.297816180099,2733.539444524105,2679106
2021-04-20,2712.44921875,2782.146321965287,2696.750170373957,2781.844332141803,3141893
2021-04-22,2690.238037109375,2715.4255509270147,2678.549933931421,2715.4255509270147,1988980
2021-04-23,2682.215087890625,2690.409666869548,2666.300395044814,2678.3334452163986,1615309
2021-04-26,2674.710693359375,2719.7377074827195,2663.712705484207,2675.7889274647837,2490260
