Date,Close,High,Low,Open,Volume
2021-01-01,517.7261962890625,519.5542811383096,504.400614605109,507.6719057908515,1528589
2021-01-04,531.67724609375,532.7837278896658,513.9739484286538,525.8082298721487,2925683
2021-01-05,535.4776611328125,537.5462804300406,517.8705550739347,527.9729997154142,1897354
2021-01-06,527.5401000976562,537.8349854458478,521.5748344891898,535.9107100059699,1600465
2021-01-07,576.1761474609375,580.2652327519789,529.1757435465397,533.9864321242355,13271502
2021-01-08,580.4575805664062,583.055363733826,571.124834451566,578.24467591424,2897356
2021-01-11,587.8179321289062,599.2673334318528,575.2620491834929,581.1310645911683,4065354
2021-01-12,597.872314453125,601.3359862442046,582.3818642129438,584.9796474183622,2348196
2021-01-13,604.4629516601562,651.2709697352265,591.955162767865,601.0473748997974,15115174
2021-01-14,598.8825073242188,615.7680089497962,588.0103651610416,608.8406071042683,2579015
2021-01-15,590.3194580078125,603.9337272753481,578.2927391227856,598.9306004743344,2656981
2021-01-18,566.5066528320312,590.3195603528833,557.3182497556987,589.3574226752731,2240300
2021-01-19,576.5128784179688,578.1966192668972,567.1801316819209,568.286613443762,2200851
2021-01-20,598.0165405273438,601.8650904575002,578.2927221352919,579.1586693592617,3431694
2021-01-21,595.418701171875,613.2182429125857,589.5977816988081,603.260144401384,2847910
2021-01-22,605.5693359375,620.097587976831,594.6009454921359,595.4187388368667,5322813
2021-01-25,585.4607543945312,611.919539515073,574.684801073321,611.2460314217059,2163010
2021-01-27,579.014404296875,584.4986004409177,558.7133241333886,584.0175316339704,3488403
2021-01-28,560.5895385742188,576.561000453796,540.721372140231,540.721372140231,2305090
2021-01-29,561.6958618164062,582.0931885997868,556.692735062111,569.7297451911128,2767087
2021-02-01,590.0308227539062,597.776017895601,554.6722695762364,564.774713341285,2812694
2021-02-02,623.8499755859375,626.0628800807948,595.0820409801545,596.525247223437,4078912
2021-02-03,610.3319702148438,642.7079243235233,607.5418063767135,634.9146331619828,3529045
2021-02-04,605.232666015625,618.0772386448037,601.4322106221776,609.9952590416302,1822926
2021-02-05,594.5048828125,621.5409275328304,591.7146601125244,608.0710003107567,2202933
2021-02-08,618.7024536132812,620.5786333193207,596.5251979193471,597.487335335346,2427690
2021-02-09,620.8673095703125,630.8254678105918,614.661511024784,623.4169974044653,3422137
2021-02-10,631.0661010742188,634.0487042662074,613.2184008867415,624.4273278737005,2813641
2021-02-11,623.368896484375,641.408974225771,619.7608809360959,628.5163085102355,2694261
2021-02-12,615.8641967773438,629.2379316585486,600.1332719755653,625.245037501611,6216143
2021-02-15,604.2704467773438,627.1212124646329,592.6767016155828,611.486478047014,3836869
2021-02-16,606.8682250976562,615.4793674245424,598.4495220146526,604.7034157334554,2209598
2021-02-17,613.603271484375,628.6607488333034,605.3770065201772,608.070980130341,3584057
