Date,Close,High,Low,Open,Volume
2021-01-01,531.5254516601562,534.4055036421618,522.9768145138007,526.1768474697418,897472
2021-01-04,557.0343627929688,561.011524678365,534.405556097645,534.8627037076516,2593184
2021-01-05,563.205810546875,570.9316156997842,551.5942510192513,556.8971517109736,2563883
2021-01-06,558.0401000976562,570.2459755303383,550.542923468205,563.205890735316,1426472
2021-01-07,588.1660766601562,590.9089621932869,559.5486487586561,562.2915342917868,2347094
2021-01-08,580.5774536132812,592.463291246309,572.3487967904158,592.2804210449708,1843346
2021-01-11,570.56591796875,584.0974759948724,567.548754918976,582.4060521681638,1291025
2021-01-12,569.7888793945312,578.0632412399813,566.3602717952431,568.691713801927,1598149
2021-01-13,558.68017578125,575.1831960815169,553.1486999426556,575.1831960815169,1519267
2021-01-14,564.0287475585938,566.4058928258712,555.8914977209519,562.291564306555,909426
2021-01-15,550.0858154296875,568.6459997314882,546.337171040946,565.0345219658585,1241426
2021-01-18,543.2286376953125,552.7829800429013,533.3542026690227,550.1315568484933,1020263
2021-01-19,564.440185546875,566.817386827957,544.0057077537539,544.0057077537539,1364200
2021-01-20,565.3545532226562,569.5146420460258,559.5945032111284,567.7774584184101,1053480
2021-01-21,549.6743774414062,573.8117412806123,542.4057182234709,568.6917096249455,1389016
2021-01-22,563.0687255859375,567.6859613909625,546.9314473844668,552.417219061735,1436902
2021-01-25,558.17724609375,569.4687700280393,549.9028853018395,564.1201651758292,950878
2021-01-27,570.9315795898438,574.6801671337623,555.6628404399613,561.3314811536123,2875863
2021-01-28,582.49755859375,585.1490374915479,561.8802091367158,566.863130069937,2668310
2021-01-29,609.2406616210938,630.4066205125396,582.4061164126,589.7204789421146,7382301
2021-02-01,667.4356079101562,673.8356753832674,598.1777348975613,607.9150027318871,4025736
2021-02-02,694.6358032226562,731.2533161408878,667.4355200428287,667.4355200428287,7499430
2021-02-03,698.2473754882812,713.1503786505309,683.9386308257444,696.693062220134,1420512
2021-02-04,717.2646484375,721.607551025235,692.1672317959686,694.8644140376036,1372037
2021-02-05,719.5503540039062,726.6818457163038,711.1845302348046,713.1502873228042,1027482
2021-02-08,724.3504028320312,730.5218956930173,710.3159932401907,719.2303718171705,961871
2021-02-09,714.0651245117188,730.3924230766179,709.4067854393794,728.7320322381697,515443
2021-02-10,733.5287475585938,736.8495291761207,710.0063849132141,713.9728897068186,1191178
2021-02-11,713.7423095703125,745.2438505036573,712.2202517530067,737.3107842673681,1412790
2021-02-12,695.29345703125,717.8011549768559,692.1110080571515,716.7403198849503,1112501
2021-02-15,702.3038940429688,705.5786207730985,688.7439895558056,700.781892672781,716808
2021-02-16,706.9161987304688,716.0945441741916,702.4884708872419,708.899479391246,1293232
2021-02-17,729.7006225585938,732.4679595176441,703.2264210566896,710.0525414096594,1332822
2021-02-18,714.2496337890625,742.5687256421994,706.5472353667109,736.111606288789,2615406
2021-02-19,710.0064697265625,724.1198777393759,694.8783376582393,714.2496974448977,833264
2021-02-22,706.9161987304688,716.6941563651096,701.3354138290257,710.0064254274563,580147
2021-02-23,739.340087890625,746.027817943285,705.6708262461985,708.6226631849353,2416382
2021-02-24,731.31494140625,756.1287533148018,719.5537587038045,751.2398023537165,2177256
2021-02-25,742.6608276367188,758.2501786478078,730.5768144635813,731.4992599363887,2507715
2021-02-26,726.656494140625,739.6629540920636,716.740204312619,732.4217789243494,1047053
2021-03-01,738.5560913085938,739.8013703465126,721.5369587479059,721.5369587479059,820946
2021-03-02,754.9756469726562,762.7241565846668,741.2772954076717,741.2772954076717,1561606
2021-03-03,797.4081420898438,814.473386372736,758.7115363610169,758.7115363610169,5093443
2021-03-04,824.6203002929688,829.186417521983,788.737141977961,792.3808135567346,2291998
2021-03-05,787.4917602539062,824.5279145039746,779.0052501172337,820.8842997016094,1720949
2021-03-08,812.7208251953125,824.435897601981,778.5442210641364,787.4458451644873,2415261
2021-03-09,790.9970703125,819.5467717491156,786.5232318523674,813.1357638256196,1032759
2021-03-10,811.152587890625,813.9660922618258,793.7183982829861,797.915514875476,1138075
2021-03-12,815.3496704101562,851.1866586605356,811.798221147377,816.3643380271731,4138878
2021-03-15,795.9321899414062,820.3769991553419,789.8440712993355,816.9178280401624,1224661
2021-03-16,792.7036743164062,807.785694998273,785.9698320980416,801.4207972717434,1122074
2021-03-17,773.9779052734375,798.514989980804,770.6571239093039,790.5358136814627,1118124
2021-03-18,791.735107421875,804.3726243631327,782.2800393029275,784.2633200143774,1822115
2021-03-19,826.9263305664062,836.5658978942705,776.5607693894767,776.5607693894767,2575250
2021-03-22,824.9892578125,839.4255549876032,819.1317503615293,830.2010983393878,868118
2021-03-23,823.2827758789062,829.0941724483164,805.3411960013899,820.8844396126788,1072058
2021-03-24,798.3765869140625,820.0540563450047,795.4708610441662,820.0540563450047,867026
2021-03-25,789.1983032226562,804.372544245406,764.7073843800935,801.1439847214851,1484307
2021-03-26,801.9742431640625,808.615806575306,759.6339667585166,797.9154599224248,845909
2021-03-30,828.2639770507812,837.4884336108674,800.4522180014757,806.2175033515294,1413577
2021-03-31,848.3272094726562,853.2622714408835,818.0248344842987,828.2640155225598,1419494
2021-04-01,825.9116821289062,861.7948400835916,819.3162295768826,857.4132232889466,1546599
2021-04-05,813.6432495117188,833.8909446606502,801.4208435197346,820.054258631989,858911
2021-04-06,810.9219360351562,825.5888441672648,805.8484850374803,814.6578859020084,591892
2021-04-07,819.6390991210938,832.0460047988726,812.3518120174615,814.5195368485637,1058739
2021-04-08,817.1484375,831.8153455140451,813.0897105154987,820.8843873367791,600468
2021-04-09,803.4039916992188,822.7753489404115,797.546428466749,817.1483971036703,739583
2021-04-12,754.9756469726562,801.5130408729536,750.8707526053387,800.9134286849943,592537
2021-04-13,774.5314331054688,778.17504800798,741.6462265351034,747.2731219023507,816561
2021-04-15,782.7412109375,791.2738328281721,766.0910789408891,774.5314787912258,520399
2021-04-16,783.2485961914062,797.9616158941475,774.854363111676,786.384933991314,410768
2021-04-19,774.8543701171875,802.6199625257403,754.1915643934161,761.0176849365234,773487
2021-04-20,768.7662353515625,788.6910390813938,760.325835044256,776.6992455047176,407772
2021-04-22,790.120849609375,792.3808528247865,761.0176991623387,768.7662655290021,415850
2021-04-23,784.5400390625,801.5130618403479,778.8208646720329,791.458381558642,955435
2021-04-26,808.754150390625,813.596989614521,784.5399542711452,784.6783436267574,1150871
2021-04-27,825.7271728515625,829.4169551241689,801.2823652955447,815.8108829939326,1520592
2021-04-28,814.058349609375,837.2117147093454,810.9681789615337,826.5113668555241,881427
2021-04-29,791.4581909179688,823.328669746478,788.6908545860878,818.2091087928185,1075088
2021-04-30,772.6403198242188,794.5484002094747,768.8122048220736,794.3177888369984,637991
2021-05-03,772.5481567382812,776.3301610148043,757.8812498091139,767.4747061567165,737792
2021-05-04,779.7432861328125,786.8461288020163,770.3343293698163,779.4665637018801,754444
2021-05-05,786.1542358398438,791.4582978592971,769.1351038388411,775.3616114268951,869383
2021-05-06,774.7158813476562,793.1647925548551,772.1330450389702,787.076674377123,543158
2021-05-07,773.1477661132812,779.8816074189994,771.2567076801612,777.6216045440478,307073
2021-05-10,765.3531494140625,779.4665562732437,763.1853684055892,772.0869912434378,1104127
2021-05-11,765.2147216796875,781.126907977337,743.4911394727837,761.1098275773631,1071007
2021-05-12,768.35107421875,801.6052268574028,764.384569396809,766.3677936569737,2579689
2021-05-14,753.130859375,777.7601726681027,748.103518673528,774.808334946921,562288
2021-05-17,743.4912719726562,756.7745132481508,734.3590365580512,754.5145099080091,930488
2021-05-18,771.5336303710938,786.2927620372907,747.3655410073724,747.3655410073724,1897253
2021-05-19,771.3491821289062,791.4584891237062,769.2275680687361,776.6071344008918,1047739
2021-05-20,782.6951293945312,799.3452620182052,765.6759959923945,771.1645588377468,1804044
2021-05-21,768.8584594726562,792.5653242524121,765.6298996548346,785.9237042239989,1404966
2021-05-24,774.7158813476562,785.0011718663131,766.6444826945067,770.5648763260365,849667
2021-05-25,745.8434448242188,787.7686123260144,742.5687739138659,778.5441555072085,2094171
2021-05-26,740.4010009765625,767.4286464392928,735.0046603072038,751.5164594607037,1800521
2021-05-27,711.8973999023438,740.9544366330517,689.0668710425018,722.2749130204537,8431138
2021-05-28,729.7006225585938,742.5687506785006,715.9100487856701,720.9834998772624,3272553
2021-05-31,725.8724365234375,733.1597226949718,717.2014257048828,728.2707724681735,1417432
2021-06-01,719.3692626953125,732.5602813579292,711.897474982903,729.7467769078913,829538
2021-06-02,732.7445068359375,735.4196211110112,717.7547685567855,719.4152153766801,688179
2021-06-03,746.3046875,751.6087503117816,730.715388842865,733.3443365854487,1802557
2021-06-04,747.8265380859375,757.2354929426823,742.107365031712,749.4869286367507,1613019
2021-06-07,749.902099609375,760.0951113839968,748.1033195781813,748.1033195781813,892435
2021-06-08,753.0846557617188,760.5564430515244,745.7973125617435,753.8226010258849,756283
2021-06-09,761.5250244140625,778.5441585720812,750.0405643691155,756.4054621197945,2275027
2021-06-10,774.4853515625,779.2820802421087,762.4935580142854,762.5397253384551,1807203
2021-06-11,768.4894409179688,778.4518988810423,765.8143823403102,778.4518988810423,1129896
2021-06-14,765.53759765625,770.7032703046139,748.1955759761514,770.7032703046139,672798
2021-06-15,780.8963623046875,784.0788110923854,762.3552270571488,769.3196805306465,1581089
2021-06-16,783.0641479492188,789.0600447748586,768.9506842260356,780.3429219757206,2097530
2021-06-17,774.3009643554688,783.0641987460225,767.0136206047817,783.0641987460225,1099474
2021-06-18,768.443359375,779.4665964670165,754.5605632071237,779.4665964670165,1079697
2021-06-21,760.9254150390625,768.0743685995155,755.9441861666179,761.0176370804878,583316
2021-06-22,768.7200927734375,778.5902729107594,763.369919035014,764.8919769432352,736130
2021-06-23,761.5250244140625,779.9278271003491,759.7724113925597,779.4666042575931,558645
2021-06-24,767.3363037109375,773.9318118750931,761.5249080406119,762.8624653405268,793824
2021-06-25,791.4122314453125,798.7456853893237,767.4747563306855,767.4747563306855,2302682
2021-06-28,804.2803344726562,808.0623388805625,790.6280946648924,800.6827741419272,1916265
2021-06-29,784.955078125,811.0602767974242,776.2840671461292,804.1880459611672,950940
2021-06-30,829.7399291992188,834.6749913047144,796.0706602545033,797.9155517035289,6332967
2021-07-01,820.6076049804688,839.4255182396736,817.3790452949315,834.7671790965782,2181638
2021-07-02,812.9973754882812,826.6496148797496,807.5088694225701,826.5112255244758,679515
2021-07-05,812.3056640625,826.0501275666684,807.7857138958695,812.9974983401939,732396
2021-07-06,801.9280395507812,819.1316720761782,800.2215377545998,812.5823310025195,673591
2021-07-07,799.714111328125,817.1021859137506,793.9949381548678,802.4353367244397,1087702
2021-07-08,800.175537109375,818.209339360319,794.6869739108397,801.1440938381477,728453
2021-07-09,795.148193359375,804.4187613835778,789.7980195599717,803.4040936342766,660070
2021-07-12,790.3052978515625,802.2509800861225,784.1710118576602,795.3787488444818,805912
2021-07-13,795.1942749023438,800.6367268509346,788.3682107567382,797.4542780437625,324728
2021-07-14,793.2109375,805.9867856299725,791.4582684641102,795.148050601472,757649
2021-07-15,806.3558959960938,816.5489092760713,795.1481587094161,796.0706043691717,1446545
2021-07-16,790.9970703125,809.8610933371258,788.4142339962913,809.8610933371258,481154
