Date,Close,High,Low,Open,Volume
2021-01-01,1542.7413330078125,1548.3389049074428,1532.827076908672,1534.297549885926,647892
2021-01-04,1557.2569580078125,1564.4673361519917,1544.5438588571515,1550.2362809413914,1446174
2021-01-05,1560.95703125,1570.396918067845,1545.729756086414,1555.8811956537234,1229551
2021-01-06,1588.61279296875,1592.9295931047786,1556.8775832548788,1573.0061139772024,1755315
2021-01-07,1616.97998046875,1631.827738578223,1596.9141685440559,1604.5515481804766,2052711
2021-01-08,1670.963134765625,1678.8376986313747,1625.2340551314412,1631.8277313254082,2133816
2021-01-11,1695.4405517578125,1706.777912914322,1654.1230078744418,1654.5498932118771,1677994
2021-01-12,1703.0777587890625,1721.008911180535,1684.1030188642496,1691.598064297075,1505259
2021-01-13,1700.516357421875,1718.82691349288,1680.3082113870903,1703.1253843797044,922665
2021-01-14,1693.969970703125,1712.470342827858,1682.1107578026551,1698.2392873472943,627682
2021-01-15,1650.897216796875,1694.3494173602662,1630.1673366819364,1688.751845944331,1238841
2021-01-18,1614.276123046875,1656.8269574327783,1584.6280896379917,1648.9050260684508,965219
2021-01-19,1624.6173095703125,1632.6815743066277,1603.3655769850272,1616.2683774006066,1062139
2021-01-20,1622.3878173828125,1630.546932743194,1601.468119379844,1626.1352823560737,841615
2021-01-21,1580.3587646484375,1638.136875019182,1571.1085782727375,1632.2072683680922,1486010
2021-01-22,1607.9671630859375,1621.3443339677808,1568.4997201317383,1588.1860163317888,1280708
2021-01-25,1577.89208984375,1637.1881570460928,1573.0060707437506,1636.1445694258578,905403
2021-01-27,1553.8887939453125,1590.0356486603778,1540.9385113857004,1572.7211992833177,891651
2021-01-28,1549.3824462890625,1554.885167479596,1525.6640201447422,1534.914206341027,584432
2021-01-29,1521.6318359375,1570.1597573404877,1511.7175804714873,1560.6723872054997,859756
2021-02-01,1599.048828125,1609.9593042923,1502.9892009998598,1541.6977192923753,952374
2021-02-02,1672.4810791015625,1692.5468907956622,1604.3618286568922,1612.8529788972119,1697944
2021-02-03,1639.0855712890625,1692.4993971851138,1631.638008683178,1679.264561794328,893327
2021-02-04,1659.29345703125,1671.1053016506341,1628.3646553506303,1645.5842543077258,952288
2021-02-05,1634.673828125,1672.6233075939494,1627.08393223121,1665.0334117001596,1089231
2021-02-08,1673.477294921875,1684.956989990705,1638.4688748389344,1647.0075082341577,1247842
2021-02-09,1671.3426513671875,1687.8032160622674,1663.3732369652448,1681.019722975714,791259
2021-02-10,1671.4375,1710.0510516599068,1657.4436284943947,1678.3158436213992,1419214
2021-02-11,1684.9095458984375,1698.2393479996883,1652.6999688354508,1660.2898653628238,1521543
2021-02-12,1675.232421875,1720.629465900196,1628.1276048593847,1661.2385505893387,3673122
2021-02-15,1696.3892822265625,1705.8291692910823,1676.0862867487822,1693.4955879780766,911884
2021-02-16,1726.037353515625,1749.0442268731645,1693.448143346699,1699.188048798064,1937730
2021-02-17,1726.464111328125,1742.8298241570358,1714.367714889365,1726.7012955720222,860949
2021-02-18,1696.2470703125,1743.8736260160438,1684.15067238691,1739.129940555028,634760
2021-02-19,1657.77587890625,1709.3872043679983,1646.5333665495552,1707.7269143124167,767848
2021-02-22,1613.18505859375,1664.9387122407095,1603.0336182397116,1660.1001763318934,533284
2021-02-23,1610.0543212890625,1636.5239933904345,1599.61821332253,1626.9892551449548,735863
2021-02-24,1641.931884765625,1655.5462389838538,1620.4429662947978,1620.4429662947978,481605
2021-02-25,1708.91259765625,1717.2140467774113,1641.409933925651,1652.699927892956,1114144
2021-02-26,1644.3509521484375,1752.3172710480792,1624.237773705637,1688.7518908855338,2973895
2021-03-01,1683.439208984375,1688.609780086466,1637.2356406523797,1664.4644661324605,890744
