Date,Close,High,Low,Open,Volume
2021-01-01,80.07530975341797,81.0050029855061,79.87320145638043,80.80289468846854,13493039
2021-01-04,80.07530975341797,80.84331881501835,79.63066903279308,80.64121051798081,22325584
2021-01-05,78.90309143066406,79.54984055898905,78.41803266834873,79.54984055898905,23510160
2021-01-06,79.1052017211914,80.03490130323472,78.6201429468644,79.2264679567374,21952878
2021-01-07,78.41802215576172,79.63067198291267,78.29675593947543,79.30729746210123,24999580
2021-01-08,80.964599609375,81.24755004261873,78.70098380771154,78.90309214115089,43240591
2021-01-11,80.03489685058594,81.85387177900834,79.79236439298697,81.44965512824781,22036573
2021-01-12,80.964599609375,81.65176670949742,79.46899917549518,80.03490004198262,24262426
2021-01-13,82.90483093261719,84.36000705869878,80.9645899299856,81.04543202012523,49236964
2021-01-14,82.62187957763672,83.95579573658851,82.21766293358203,83.8345295098008,29301114
2021-01-15,81.20712280273438,83.75368894023913,80.76248818688855,82.86441354069085,24067229
2021-01-18,78.8626708984375,81.57092122042576,78.25634592331221,81.20712253463664,23613664
2021-01-19,80.56037902832031,81.53049651455149,78.86267034348748,79.22646285886003,22934496
2021-01-20,79.46900177001953,80.60080353994576,79.2264692948313,80.51996143750203,25599184
2021-01-21,77.69043731689453,80.15616129890621,77.2862206751127,79.7923626205887,22667011
2021-01-22,76.03314971923828,78.01380871692976,75.10345024707149,77.85212453388172,26029669
2021-01-25,75.34597778320312,77.04369257291442,74.94176115095878,76.84158425679226,18599824
2021-01-27,73.8099594116211,75.26513558494959,73.40574277994268,75.18429349218518,22812859
2021-01-28,74.05249786376953,74.9013553969846,73.04195611844555,73.40575484747659,32227832
2021-01-29,71.91014099121094,74.86092382818859,71.26339803912359,74.37586507215889,36962884
2021-02-01,74.3758544921875,74.69922900615948,71.46549620215133,72.23350527596094,29033297
2021-02-02,76.11398315429688,77.08410047796583,75.10344170553525,75.10344170553525,29279584
2021-02-03,78.37760925292969,79.30730882046788,76.23526585242206,76.88200881881531,31420256
2021-02-04,80.07530975341797,81.0050029855061,78.4180192505678,78.66055167415516,39264443
2021-02-05,80.43911743164062,82.46020078419441,79.34773365483296,81.16670867213138,54911202
2021-02-08,81.08585357666016,81.61133022982493,77.69043038781126,77.77127247538616,53737961
2021-02-09,80.80290985107422,81.81345152588933,80.43911731528354,81.16670855472181,28074809
2021-02-10,80.72206115722656,81.24754401878,79.75194369578666,80.84332738187065,19070866
2021-02-11,81.09712219238281,81.59720593385154,80.2219708756302,81.59720593385154,18452535
2021-02-12,79.97193908691406,81.59721946483933,79.0134477397014,81.51387322059182,21660998
2021-02-15,79.34683990478516,80.59705275848815,79.18014740118933,80.38868394953765,12574055
2021-02-16,81.68057250976562,82.63907029569312,79.59688443553692,79.88859949414666,32865663
2021-02-17,82.80575561523438,83.47253828471328,80.84709026714246,81.55554287914454,28774857
2021-02-18,86.18133544921875,86.88978808508472,82.97245725694746,83.09747344763892,50705280
2021-02-19,86.84810638427734,88.97347051868609,84.5143798253631,86.38969887610824,61069583
2021-02-22,85.05614471435547,88.59841423151238,84.5143845752434,86.93146387049737,30636415
2021-02-23,86.18133544921875,86.80644183832008,83.80593244241591,85.13949146738321,31233104
2021-02-24,86.01464080810547,87.26485364751927,85.09781933098428,87.09816114582864,16153025
2021-02-25,90.01531219482422,91.84895489967312,85.84793663024902,86.34802042621595,68361756
2021-02-26,89.431884765625,92.47406392929351,87.34819692261333,89.26518592283767,67331805
2021-03-01,90.39037322998047,91.51556971677951,89.30685940119942,91.26552463995519,27205189
2021-03-02,93.8076400756836,94.7661315070968,89.93197896805633,90.39038653114278,53649872
2021-03-03,93.93265533447266,95.59960578483712,93.34922522040964,95.39123697854156,31702057
2021-03-04,92.34906005859375,94.18270306135643,92.09901494052997,92.93249018886056,28057179
2021-03-05,90.59874725341797,93.64093285600957,90.3487085210267,92.5157426629718,24778407
2021-03-08,92.14068603515625,94.43274283842968,91.26553453034194,92.22403228349306,28163362
2021-03-09,91.26551818847656,93.22418328877602,89.55689178841597,92.84912205896272,20611697
2021-03-10,91.39055633544922,92.18235522654491,90.8071198840372,91.97398642795014,13207045
2021-03-12,90.93214416503906,93.43256979574909,90.51540655992072,92.51574833627099,21763020
2021-03-15,92.0989990234375,92.51573657557975,89.76526618787673,91.64058517251686,20350674
2021-03-16,91.30718994140625,92.8907873741863,91.0988211887868,92.14066495188405,15360040
2021-03-17,88.80677795410156,91.59891837753577,88.47338662915928,91.43221953560932,18850429
2021-03-18,86.51473236083984,90.22369463121434,86.01464213025824,89.5152419497723,20023557
2021-03-19,90.43206787109375,91.30721945857225,85.0144785516273,85.30619362781623,72249183
2021-03-22,91.5572509765625,92.14068744164835,89.05682533482346,90.68210581730058,31980425
2021-03-23,90.55706787109375,91.84895041772587,90.09865403779548,91.68225794684113,14060206
2021-03-24,88.34837341308594,91.18219043585398,88.01498205295242,90.01532385484228,15196366
2021-03-25,85.84793090820312,88.76509360896732,85.55621590990872,88.34835608028672,22543755
2021-03-26,86.84810638427734,88.13999538502158,86.43136881744509,88.13999538502158,17402475
2021-03-30,89.7652587890625,90.59873382464863,87.18148745052747,88.22333124501013,36129962
2021-03-31,88.80677795410156,90.84878948614329,88.43171032895,89.76526926980851,23063667
2021-04-01,89.93196105957031,90.64041359519904,89.14015593005928,89.59856976077147,13753303
2021-04-05,88.5984115600586,89.84862429312295,86.47304737028486,89.5152329591903,15666099
2021-04-06,88.39004516601562,90.09866546548305,88.18167637152611,89.80695042497993,17393454
2021-04-07,87.88995361328125,89.47355769870029,87.7232611238312,89.09849641798222,15692013
2021-04-08,87.51488494873047,88.72342129255357,87.26483987674139,88.34836004348028,11394998
2021-04-09,85.6812515258789,88.30669327040661,85.34786018023556,88.30669327040661,19751417
2021-04-12,82.55570983886719,84.597721256671,81.72223475259456,84.597721256671,20221362
2021-04-13,83.84761047363281,84.30602441341992,82.72242013650549,83.01413520777382,19192856
2021-04-15,84.47269439697266,85.84792949069293,82.76407437294075,84.34767186865083,13865351
2021-04-16,85.38953399658203,85.76460166203194,83.76425985636631,84.93112643958054,14654851
2021-04-19,82.55570983886719,83.68089993355316,82.22231853257608,83.34750862726207,11652043
2021-04-20,82.55570983886719,84.09763747668948,81.80558098943978,82.68072601467986,16528675
2021-04-22,82.47236633300781,83.13914901908112,80.8887685816779,81.72224375981405,18614270
2021-04-23,85.47286987304688,85.84793110616026,81.6805558097447,81.6805558097447,29484794
2021-04-26,85.34786224365234,86.63974499575095,84.05597313264258,86.63974499575095,24369413
2021-04-27,85.05614471435547,86.30635748511673,84.76442331404905,85.05614471435547,17763436
2021-04-28,86.3480224609375,86.6397374855497,85.1394860622967,85.7229161115211,15160578
2021-04-29,85.8896255493164,87.51489971473988,85.55623418338274,87.1815083488062,11588556
2021-04-30,85.38953399658203,88.05665852377331,85.0561489947305,85.22284149565627,15321193
2021-05-03,86.88977813720703,87.18149314694078,84.22266039262666,84.51437540236041,12186212
2021-05-04,86.47303771972656,88.39003290671586,86.26466895413685,86.93145154758794,12992684
2021-05-05,86.59807586669922,88.05665748884653,85.6812544045603,87.30652852567424,14956169
2021-05-06,85.8896255493164,87.59824596649544,85.55623418338274,87.51489971473988,13547274
2021-05-07,87.55657958984375,87.93164091749114,86.13966781658458,86.68142801345097,13229291
2021-05-10,89.7652587890625,90.01530384330229,88.0149624861136,88.34835377213003,23980945
2021-05-11,93.93265533447266,94.51609180744701,88.93180398337928,90.01532431968072,45613487
2021-05-12,94.43273162841797,97.30821818761414,93.14084267636728,95.1828541333141,62158914
2021-05-14,92.84912872314453,94.97448644281599,91.80728483342996,94.97448644281599,16227312
2021-05-17,92.97415924072266,93.55758932546853,91.64059386031323,92.68243783943872,12832920
2021-05-18,93.43256378173828,95.18286033879103,93.14084874871463,93.84930136003231,14892142
2021-05-19,93.30754852294922,94.30772260430597,92.47407330127425,94.30772260430597,12610425
2021-05-20,93.14083862304688,93.97431368902492,92.43238608874756,93.34920738954139,10303689
2021-05-21,94.05767822265625,94.30772333465971,92.72411912943097,93.59927066253172,12171685
2021-05-24,94.09935760498047,94.97450280778995,93.39090490968378,93.64094367095298,11341268
2021-05-25,94.43273162841797,95.72461422155827,94.22436285285562,94.93281541798551,15289982
2021-05-26,92.59909057617188,95.01616985298617,92.43239808490644,95.01616985298617,17466748
2021-05-27,91.93231201171875,93.05750219761572,91.09883685788235,93.01582589635959,34169451
2021-05-28,90.80711364746094,92.51574022215509,90.30702983696115,91.93231016972378,13383166
2021-05-31,92.0989990234375,92.80745159029725,89.8486187854335,90.80711006823236,14754293
2021-06-01,91.84896087646484,92.89080483540347,91.26553080302357,92.47406725182802,10271211
2021-06-02,92.64076232910156,92.80745481218116,91.72394095434251,91.76561089565709,6492771
2021-06-03,93.18253326416016,93.51591826905467,92.05733661645142,93.01583440280153,12140851
2021-06-04,93.14083862304688,94.18268245551944,92.55740862042629,92.93246985655236,8930671
2021-06-07,97.0165023803711,97.30821739199114,93.34921068867672,93.47423322477398,28407410
2021-06-08,96.84981536865234,98.76681086572883,96.68312287278096,97.93333566854967,43191813
2021-06-09,98.43341064453125,100.85048977031258,96.51642167911956,97.09985172100343,49807823
2021-06-10,98.76680755615234,99.93367406488485,97.76663989661643,99.47526017823287,22144392
2021-06-11,99.01686096191406,99.64196739132284,97.97501691289945,99.10020721405296,13871562
2021-06-14,98.51675415039062,99.10019053499038,96.8914802510342,99.01684429687909,14179055
2021-06-15,98.1833724975586,99.14186380641564,98.01667365682347,98.5167574612077,8148417
2021-06-16,99.85032653808594,100.517102849581,97.39157100501124,98.18337622098207,21585917
2021-06-17,97.8499755859375,100.51709329625159,97.47490798488975,98.51675183406093,14466025
2021-06-18,94.64109802246094,98.47508212454878,94.09933794784945,97.84997581359173,43927941
2021-06-21,98.35006713867188,98.72512841046692,94.2243677132834,94.3910601987677,34597018
2021-06-22,98.60011291503906,99.10019673389837,97.47491637396718,98.76680540168859,16712010
