Date,Close,High,Low,Open,Volume
2021-01-01,55.388771057128906,55.64639586876074,52.898421900815244,53.07017068329128,43369915
2021-01-04,56.5051383972168,56.934508729865335,55.21702739927117,55.90401600050603,40279407
2021-01-05,56.3333854675293,56.89156820172958,55.64639687685078,55.989887896354425,31735002
2021-01-06,56.24751281738281,58.13673963485541,55.56051767375391,56.67688314423306,47643226
2021-01-07,56.805694580078125,57.535622812892534,56.462197014144536,57.106252493393335,27985323
2021-01-08,56.29045104980469,57.66443475070797,56.07576589179883,57.53562234557024,22794827
2021-01-11,55.17408752441406,56.80569609227964,54.744717193484774,56.676883682666585,23307584
2021-01-12,60.75590133666992,61.571702338189915,54.1865340160809,54.873529160697615,81300070
2021-01-13,64.62023162841797,65.26428709315303,60.15478302692326,61.82932461456603,127567552
2021-01-14,65.43603515625,66.89589819776143,64.14792417638941,64.70610691132991,73557480
2021-01-15,64.53436279296875,66.81002688346246,62.55925662725616,65.69366138950815,61065625
2021-01-18,62.73100662231445,66.20890229715249,61.87226597889698,64.79197892517944,58500838
2021-01-19,65.04959869384766,65.22134418854269,62.859807602297394,63.07449274650151,36969600
2021-01-20,68.22693634033203,68.95687107338475,64.44848303631424,65.13547156810354,61542233
2021-01-21,65.52190399169922,69.38623631371286,64.5343510879617,68.82805366797685,53482170
2021-01-22,62.98862838745117,66.42359115215658,62.68807045587375,65.39310494341358,45531180
2021-01-25,63.417991638183594,65.39309762759383,60.45533920573903,64.06204708451249,53420249
2021-01-27,63.589744567871094,64.83491582733028,61.8293237028845,63.160374264378845,72480794
2021-01-28,57.32093811035156,62.51632163840022,55.388771657193644,62.21575717101648,153754944
2021-01-29,58.437313079833984,60.2406674192313,57.02038947328172,58.35143375993752,72845577
2021-02-01,63.4609375,63.89030783957825,58.1367413582268,59.21016720717243,88439891
2021-02-02,64.10498809814453,66.08008757788495,62.98862268009969,64.40554600248862,73020753
2021-02-03,66.20890045166016,67.71169653575211,63.11743553186232,64.74904401921064,65076252
2021-02-04,70.45967864990234,71.36135247430083,65.35016743829064,66.20890815772067,95917593
2021-02-05,70.84610748291016,76.42792201186671,70.1591123048315,71.87659369835659,121275419
2021-02-08,69.51505279541016,73.07882779291829,68.78512455535939,71.70484406723368,44535603
2021-02-09,68.87100219726562,71.40429121820512,67.79757631169932,69.90149497841229,56527410
2021-02-10,68.4416275024414,69.64386572836354,66.98177101132462,68.78512507437219,43516962
2021-02-11,66.29476928710938,69.72973156212376,65.99421139837973,68.39868761155805,65851076
2021-02-12,67.2823257446289,68.26987876030078,66.12302722695799,66.50945788229131,48490727
2021-02-15,68.31281280517578,69.30035918812838,67.4970053584566,67.92637562988658,39681236
