ticker,start_date,end_date,n_rows,pct_delivery_available,pct_zero_volume,mean_delivery_pct
SBIN.NS,2021-01-01,2026-07-22,1375,99.85454545454544,0.36363636363636365,0.4165670012985806
TCS.NS,2021-01-01,2026-07-22,1375,99.85454545454544,0.36363636363636365,0.5890462132495906
INFY.NS,2021-01-01,2026-07-22,1375,99.85454545454544,0.36363636363636365,0.6106439779879071
