Date,Close,High,Low,Open,Volume,volume_missing,delivery_pct,nse_traded_qty,ticker,sector,is_fno,trading_day,month,year,typical_price,daily_range,daily_range_pct
2021-02-17,2650.81787109375,2702.3574769525526,2627.053542089694,2678.420672557879,3678426,0,0.4123994882593805,3678426.0,TCS.NS,IT,True,2,2,2021,2660.076296711999,75.30393486285857,0.028407811673529848
2021-02-18,2637.231689453125,2672.209440285452,2614.5024270724384,2643.830398870677,4189909,0,0.4874370779890446,4189909.0,TCS.NS,IT,True,3,2,2021,2641.314518937005,57.7070132130134,0.021881662291484118
2021-02-19,2649.7392578125,2662.936676901493,2601.692969909336,2637.7923377748643,3725028,0,0.5043758060342097,3725028.0,TCS.NS,IT,True,4,2,2021,2638.122968207776,61.2437069921566,0.023113107001598538
2021-02-22,2551.922119140625,2670.57107987573,2538.724487383171,2670.57107987573,5366696,0,0.5235278838227468,5366696.0,TCS.NS,IT,True,0,2,2021,2587.0725621331753,131.846592492559,0.051665601980423734
2021-02-23,2570.683349609375,2611.915076220422,2560.159823719357,2561.8849988027264,3832829,0,0.4619752146521538,3832829.0,TCS.NS,IT,True,1,2,2021,2580.919416516385,51.755252501065115,0.02013287731798221
2021-02-24,2542.993896484375,2590.6518484285643,2519.746998509901,2563.6096502829137,3774549,0,0.6190683973105131,3774549.0,TCS.NS,IT,True,2,2,2021,2551.1309144742804,70.90484991866333,0.02788243023968225
2021-02-25,2583.708251953125,2613.553651608383,2560.547694496672,2565.335097001332,4224073,0,0.5094739129745154,4224073.0,TCS.NS,IT,True,3,2,2021,2585.93653268606,53.00595711171081,0.020515457606965323
2021-02-26,2496.586669921875,2563.9116563447387,2484.251628398456,2553.2586180761905,5553153,0,0.5150729684559384,5553153.0,TCS.NS,IT,True,4,2,2021,2514.9166515550232,79.66002794628275,0.0319075756135378
2021-03-01,2522.37841796875,2557.572031379109,2503.0565414965754,2523.9311176442743,3265871,0,0.5132315391514239,3265871.0,TCS.NS,IT,True,0,3,2021,2527.668996948145,54.51548988253353,0.021612732448937775
2021-03-02,2593.239501953125,2609.3266714092324,2542.907447046088,2553.258494998786,3306469,0,0.42559358639079936,3306469.0,TCS.NS,IT,True,1,3,2021,2581.8245401361487,66.41922436314462,0.025612452807818292
2021-03-03,2638.741455078125,2642.968049510322,2585.088345128961,2617.9530124881944,3509857,0,0.5789882607752965,3509857.0,TCS.NS,IT,True,2,3,2021,2622.2659499058027,57.87970438136108,0.02193458713811257
2021-03-04,2630.632568359375,2658.0197164010424,2601.606588608952,2607.6015285027,3916760,0,0.5196425106465548,3916760.0,TCS.NS,IT,True,3,3,2021,2630.086291123123,56.41312779209056,0.021444700590502182
2021-03-05,2594.706298828125,2642.2779138838096,2584.8297143482514,2601.6501701271904,3203686,0,0.4341343065456477,3203686.0,TCS.NS,IT,True,4,3,2021,2607.271309020062,57.44819953555816,0.02214054036154462
2021-03-08,2593.757568359375,2616.2280159561988,2584.3122768891435,2601.5640277362004,2003125,0,0.4206776911076443,2003125.0,TCS.NS,IT,True,0,3,2021,2598.099287068239,31.915739067055256,0.012304827350245715
2021-03-09,2631.71142578125,2645.469654992304,2580.9482751621667,2593.7575738375635,1942397,0,0.5252988961576855,1942397.0,TCS.NS,IT,True,1,3,2021,2619.3764519785736,64.52137983013745,0.024516890111150248
2021-03-10,2648.96240234375,2668.1549695914373,2639.517113614532,2652.4559229949955,3053778,0,0.534384948742181,3053778.0,TCS.NS,IT,True,2,3,2021,2652.2114951832395,28.637855976905485,0.010810971100068189
2021-03-12,2637.7490234375,2688.684850091769,2623.4301993562667,2652.4561803119,2938317,0,0.49881173474475354,2938317.0,TCS.NS,IT,True,4,3,2021,2649.9546909618452,65.25465073550231,0.02473876405817518
2021-03-15,2644.822509765625,2673.1585926371235,2623.128518944657,2623.128518944657,3097083,0,0.5415112006560892,3097140.0,TCS.NS,IT,True,0,3,2021,2647.0365404491354,50.03007369246643,0.018916231054347733
2021-03-16,2682.6904296875,2709.387472019462,2639.5178810504785,2639.5178810504785,4894756,0,0.4987143383653853,4894756.0,TCS.NS,IT,True,1,3,2021,2677.1985942524802,69.86959096898363,0.026044596944837413
2021-03-17,2685.191650390625,2721.46349599781,2661.3411908355,2678.334122051727,3838390,0,0.46291127269506227,3838390.0,TCS.NS,IT,True,2,3,2021,2689.332112407978,60.12230516230966,0.022390321805731608
2021-03-18,2619.246826171875,2714.0882754209074,2576.591918330186,2696.4052324647,3656306,0,0.45675690163788263,3656306.0,TCS.NS,IT,True,3,3,2021,2636.642339974323,137.49635709072118,0.05249461628313859
2021-03-19,2631.063720703125,2673.158022747452,2592.07481715266,2613.6394994917005,5776626,0,0.5433445059451659,5776626.0,TCS.NS,IT,True,4,3,2021,2632.0988535344127,81.0832055947917,0.030817651794888132
