SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 20-Jan-2026,185.43,184.2,185.6,175.67,177.87,176.9,180.52,136376,246.18,3749, 61155, 44.84,0.4484293424062885,2026-01-20
21STCENMGM, EQ, 20-Jan-2026,42.89,42.04,42.04,42.04,42.04,42.04,42.04,1063,0.45,17, 1063, 100.00,1.0,2026-01-20
360ONE, EQ, 20-Jan-2026,1170.1,1162.0,1163.9,1123.5,1129.6,1129.6,1138.17,1700344,19352.87,80146, 695565, 40.91,0.40907310520694634,2026-01-20
3IINFOLTD, EQ, 20-Jan-2026,15.17,15.2,15.25,14.79,14.79,14.83,14.94,808943,120.87,1540, 684300, 84.59,0.8459186864834729,2026-01-20
3MINDIA, EQ, 20-Jan-2026,34445.0,34445.0,34445.0,33000.0,33400.0,33375.0,33663.24,4275,1439.1,2266, 2352, 55.02,0.5501754385964912,2026-01-20
3PLAND, EQ, 20-Jan-2026,36.23,36.0,36.4,35.1,36.19,36.16,35.98,1736,0.62,84, 1661, 95.68,0.9567972350230415,2026-01-20
5PAISA, EQ, 20-Jan-2026,378.95,377.05,393.6,353.95,363.0,358.0,374.83,321398,1204.69,10125, 54589, 16.98,0.16984859893340967,2026-01-20
63MOONS, EQ, 20-Jan-2026,656.65,652.05,654.45,607.95,612.0,611.6,631.07,126032,795.35,6412, 79446, 63.04,0.6303637171511997,2026-01-20
A2ZINFRA, EQ, 20-Jan-2026,14.43,14.35,14.83,13.71,13.93,13.75,13.94,374727,52.22,661, 253504, 67.65,0.6765031609678512,2026-01-20
AAATECH, EQ, 20-Jan-2026,118.67,118.0,119.85,112.74,112.74,112.75,116.05,74031,85.91,1786, 47208, 63.77,0.6376788102281477,2026-01-20
AADHARHFC, EQ, 20-Jan-2026,470.35,470.35,471.5,466.45,470.0,470.05,468.68,496194,2325.55,13569, 360276, 72.61,0.7260789126833457,2026-01-20
AAKASH, EQ, 20-Jan-2026,8.42,8.3,8.59,8.05,8.22,8.17,8.27,69283,5.73,392, 56527, 81.59,0.8158855707749376,2026-01-20
AAREYDRUGS, EQ, 20-Jan-2026,62.73,61.35,63.5,60.54,63.49,62.9,62.51,139856,87.42,1307, 84400, 60.35,0.6034778629447431,2026-01-20
AARON, EQ, 20-Jan-2026,159.37,159.37,162.99,154.0,156.8,155.76,158.29,22970,36.36,908, 11518, 50.14,0.5014366565084893,2026-01-20
AARTECH, EQ, 20-Jan-2026,52.53,52.5,52.96,48.6,49.9,49.24,50.44,29835,15.05,704, 20105, 67.39,0.673872967990615,2026-01-20
AARTIDRUGS, EQ, 20-Jan-2026,376.5,376.2,379.0,368.55,379.0,375.05,373.64,152668,570.43,7676, 90228, 59.10,0.5910079387952943,2026-01-20
AARTIIND, EQ, 20-Jan-2026,353.45,351.5,352.95,343.6,345.05,345.75,348.32,648340,2258.29,20087, 288035, 44.43,0.4442653545978962,2026-01-20
AARTIPHARM, EQ, 20-Jan-2026,777.05,779.0,779.0,750.2,759.5,752.65,764.35,199202,1522.61,16997, 93730, 47.05,0.4705274043433299,2026-01-20
AARTISURF, EQ, 20-Jan-2026,382.6,410.95,459.1,405.05,459.1,459.1,447.93,272479,1220.51,6820, 92331, 33.89,0.33885547143082584,2026-01-20
AARVI, EQ, 20-Jan-2026,125.18,123.0,126.74,120.0,121.63,122.22,122.91,17188,21.13,719, 7715, 44.89,0.4488596695368862,2026-01-20
AAVAS, EQ, 20-Jan-2026,1413.7,1413.6,1413.7,1377.5,1385.0,1384.7,1387.35,194016,2691.68,19986, 97362, 50.18,0.5018245917862444,2026-01-20
ABAN, BE, 20-Jan-2026,21.21,21.98,22.27,21.24,22.27,22.27,22.17,183850,40.76,941, -, -,,2026-01-20
ABB, EQ, 20-Jan-2026,4865.5,4855.0,4855.0,4673.0,4693.0,4691.5,4725.89,413609,19546.72,43871, 218192, 52.75,0.527532041130633,2026-01-20
ABBOTINDIA, EQ, 20-Jan-2026,27750.0,27750.0,27750.0,27140.0,27185.0,27210.0,27429.74,4656,1277.13,2275, 2824, 60.65,0.6065292096219931,2026-01-20
ABCAPITAL, EQ, 20-Jan-2026,361.1,361.1,366.1,353.75,354.9,355.35,358.33,5387549,19305.04,65693, 2183776, 40.53,0.4053375663033413,2026-01-20
ABCOTS, EQ, 20-Jan-2026,413.8,414.95,414.95,404.2,409.4,409.15,409.93,6976,28.6,366, 3382, 48.48,0.48480504587155965,2026-01-20
ABDL, EQ, 20-Jan-2026,453.5,453.5,456.7,437.6,442.0,439.5,445.45,723701,3223.72,31100, 370686, 51.22,0.5122087713019603,2026-01-20
ABFRL, EQ, 20-Jan-2026,71.89,68.1,68.99,65.78,67.99,67.85,66.89,92217391,61684.29,120581, 42414520, 45.99,0.4599405767183329,2026-01-20
ABGSEC, EQ, 20-Jan-2026,110.8,110.78,111.27,110.7,110.76,110.76,110.81,657,0.73,16, 655, 99.70,0.9969558599695586,2026-01-20
ABINFRA, EQ, 20-Jan-2026,18.86,18.86,19.0,18.2,18.46,18.39,18.59,117428,21.84,717, 77763, 66.22,0.6622185509418538,2026-01-20
ABLBL, EQ, 20-Jan-2026,115.93,110.1,120.12,110.1,112.99,113.24,114.56,7891410,9040.26,58796, 2994272, 37.94,0.3794343469671453,2026-01-20
ABMINTLLTD, EQ, 20-Jan-2026,37.7,37.7,37.7,35.3,37.0,36.52,36.34,2341,0.85,40, 1756, 75.01,0.7501067919692439,2026-01-20
ABREL, EQ, 20-Jan-2026,1481.1,1475.0,1478.1,1359.2,1374.3,1373.1,1395.04,446014,6222.07,26273, 261282, 58.58,0.5858156918841113,2026-01-20
ABSLAMC, EQ, 20-Jan-2026,821.6,820.0,820.0,782.65,787.95,786.65,796.66,153808,1225.33,12931, 64524, 41.95,0.41951003848954543,2026-01-20
ABSLBANETF, EQ, 20-Jan-2026,61.11,61.11,61.31,60.7,60.74,60.89,61.09,162131,99.05,342, 159183, 98.18,0.9818171725333218,2026-01-20
ABSLLIQUID, EQ, 20-Jan-2026,999.99,999.99,1000.01,999.99,1000.01,1000.0,1000.0,6605,66.05,29, 1936, 29.31,0.293111279333838,2026-01-20
ABSLNN50ET, EQ, 20-Jan-2026,71.84,71.89,72.0,69.99,70.31,70.29,70.87,15499,10.98,407, 14752, 95.18,0.9518033421511065,2026-01-20
ABSLPSE, EQ, 20-Jan-2026,10.2,10.2,10.5,9.95,10.01,9.98,10.04,411256,41.28,1133, 300536, 73.08,0.73077596436283,2026-01-20
ACC, EQ, 20-Jan-2026,1733.7,1731.1,1743.4,1691.1,1696.0,1696.8,1715.55,180990,3104.98,13132, 78286, 43.25,0.4325432344328416,2026-01-20
ACCELYA, EQ, 20-Jan-2026,1348.2,1349.4,1350.0,1317.0,1334.0,1333.8,1332.96,20069,267.51,1954, 12027, 59.93,0.5992824754596642,2026-01-20
ACCURACY, EQ, 20-Jan-2026,5.21,5.22,5.28,4.86,5.0,5.01,5.03,216784,10.9,1423, 133905, 61.77,0.6176885748025684,2026-01-20
ACE, EQ, 20-Jan-2026,831.75,830.0,830.1,801.0,804.4,804.0,815.49,281677,2297.04,23423, 129620, 46.02,0.4601724670455877,2026-01-20
ACEINTEG, EQ, 20-Jan-2026,20.1,19.63,20.99,19.51,19.71,19.76,19.74,4357,0.86,78, 3724, 85.47,0.8547165480835437,2026-01-20
ACI, EQ, 20-Jan-2026,545.2,540.0,542.75,516.0,521.7,535.1,535.08,208695,1116.68,9106, 98723, 47.30,0.4730491866120415,2026-01-20
ACL, EQ, 20-Jan-2026,64.39,64.0,67.79,60.05,62.01,61.56,64.04,110286,70.63,1315, 60827, 55.15,0.5515387265836099,2026-01-20
ACMESOLAR, EQ, 20-Jan-2026,213.61,213.84,215.94,208.02,210.95,209.68,211.89,399830,847.2,11601, 165387, 41.36,0.4136432984018208,2026-01-20
ACUTAAS, EQ, 20-Jan-2026,1682.2,1682.4,1682.5,1620.0,1621.0,1626.5,1646.22,317536,5227.34,30170, 166298, 52.37,0.523713846618966,2026-01-20
ADANIENSOL, EQ, 20-Jan-2026,908.4,915.1,928.8,881.0,888.0,885.5,905.86,1936179,17538.99,43919, 711874, 36.77,0.3676695181592198,2026-01-20
ADANIENT, EQ, 20-Jan-2026,2134.6,2134.0,2139.9,2040.0,2050.0,2055.1,2088.47,1160975,24246.66,53992, 455049, 39.20,0.39195417644652125,2026-01-20
ADANIGREEN, EQ, 20-Jan-2026,914.0,914.1,927.0,878.0,885.5,883.2,898.83,2195862,19737.1,54857, 718291, 32.71,0.3271111754745972,2026-01-20
ADANIPORTS, EQ, 20-Jan-2026,1403.0,1409.0,1412.9,1359.6,1375.6,1367.6,1382.62,1799611,24881.74,57324, 900567, 50.04,0.5004231470023244,2026-01-20
ADANIPOWER, EQ, 20-Jan-2026,140.56,141.5,142.4,136.5,138.0,137.48,139.35,15689961,21863.9,93689, 7096952, 45.23,0.4523243875494655,2026-01-20
ADFFOODS, EQ, 20-Jan-2026,188.37,187.5,192.0,180.0,182.32,181.14,183.82,56428,103.73,2027, 33031, 58.54,0.5853654214219891,2026-01-20
ADL, EQ, 20-Jan-2026,73.5,73.0,73.0,71.1,72.5,72.47,72.26,1717,1.24,27, 1497, 87.19,0.871869539895166,2026-01-20
ADOR, EQ, 20-Jan-2026,1033.2,1023.8,1030.4,996.0,996.0,999.9,1010.38,18521,187.13,1390, 14052, 75.87,0.758706333351331,2026-01-20
ADROITINFO, EQ, 20-Jan-2026,9.89,10.0,10.0,9.36,9.36,9.51,9.6,25921,2.49,194, 23159, 89.34,0.89344546892481,2026-01-20
ADSL, EQ, 20-Jan-2026,127.56,127.35,127.5,121.5,122.26,122.15,123.71,236683,292.79,3761, 111547, 47.13,0.4712928262697363,2026-01-20
ADVAIT, EQ, 20-Jan-2026,1452.4,1472.4,1538.9,1366.8,1406.6,1391.8,1445.26,48593,702.29,4721, 21696, 44.65,0.4464840614903381,2026-01-20
ADVANCE, EQ, 20-Jan-2026,124.84,125.9,129.33,122.0,122.0,122.67,126.38,706287,892.58,4413, 168892, 23.91,0.23912658735046802,2026-01-20
ADVANIHOTR, EQ, 20-Jan-2026,60.36,61.89,61.89,59.5,60.0,60.57,60.68,243532,147.77,2778, 151543, 62.23,0.6222714058111459,2026-01-20
ADVENTHTL, EQ, 20-Jan-2026,208.29,208.0,208.0,192.54,193.5,194.56,198.64,251188,498.96,5115, 154173, 61.38,0.6137753395862859,2026-01-20
ADVENZYMES, EQ, 20-Jan-2026,275.55,276.05,278.0,270.0,271.05,270.6,273.18,102828,280.91,3272, 56495, 54.94,0.5494126113509938,2026-01-20
AEGISLOG, EQ, 20-Jan-2026,691.55,689.05,690.25,670.0,674.45,672.9,676.48,269141,1820.69,15319, 156665, 58.21,0.5820926577518847,2026-01-20
AEGISVOPAK, EQ, 20-Jan-2026,214.91,214.81,214.81,200.3,207.9,204.0,205.22,593100,1217.17,15548, 245448, 41.38,0.4138391502276176,2026-01-20
AEQUS, EQ, 20-Jan-2026,134.97,136.21,136.45,134.5,135.42,135.42,135.13,1140339,1540.99,18441, 602170, 52.81,0.5280622692024038,2026-01-20
AEROENTER, EQ, 20-Jan-2026,81.2,82.0,84.8,80.0,80.12,80.56,82.25,342679,281.86,2414, 86053, 25.11,0.251118393598674,2026-01-20
AEROFLEX, EQ, 20-Jan-2026,173.61,173.5,173.62,167.1,168.98,168.93,170.94,478833,818.5,7418, 231465, 48.34,0.48339400166655183,2026-01-20
AERONEU, EQ, 20-Jan-2026,71.74,74.01,74.35,70.15,70.2,70.58,72.72,25760,18.73,512, 10169, 39.48,0.39475931677018633,2026-01-20
AETHER, EQ, 20-Jan-2026,979.95,979.9,979.9,943.35,969.0,966.45,962.77,225011,2166.33,15876, 109652, 48.73,0.48731839776722025,2026-01-20
AFCONS, EQ, 20-Jan-2026,351.6,350.5,351.55,342.1,350.45,349.85,346.98,339227,1177.06,13799, 125423, 36.97,0.36973177252989886,2026-01-20
AFFLE, EQ, 20-Jan-2026,1692.4,1682.7,1687.2,1634.1,1641.3,1656.3,1654.41,228619,3782.29,16725, 140667, 61.53,0.6152900677546486,2026-01-20
AFFORDABLE, EQ, 20-Jan-2026,179.37,177.0,177.58,167.0,168.21,169.28,171.37,60347,103.41,2513, 24758, 41.03,0.41026065918769783,2026-01-20
AFIL, EQ, 20-Jan-2026,5.63,5.53,5.6,5.2,5.28,5.32,5.41,1721749,93.12,2248, 1080707, 62.77,0.6276797605225849,2026-01-20
AFSL, EQ, 20-Jan-2026,201.0,201.0,202.03,201.0,201.0,201.0,201.01,18392,36.97,108, 16953, 92.18,0.9217594606350588,2026-01-20
AGARIND, EQ, 20-Jan-2026,685.2,684.05,687.7,664.55,677.0,670.95,674.8,12845,86.68,1225, 7290, 56.75,0.5675360062281043,2026-01-20
AGARWALEYE, EQ, 20-Jan-2026,479.75,480.0,484.05,456.6,474.9,471.4,467.09,207265,968.11,10516, 95463, 46.06,0.4605842761681905,2026-01-20
AGI, EQ, 20-Jan-2026,657.8,655.05,659.95,633.9,634.0,636.9,645.12,77509,500.03,5204, 40959, 52.84,0.528441858364835,2026-01-20
AGIIL, EQ, 20-Jan-2026,278.2,280.0,280.0,268.3,276.05,276.25,275.75,933046,2572.89,5013, 488172, 52.32,0.5232025001982753,2026-01-20
AGRITECH, BE, 20-Jan-2026,151.89,149.0,151.8,144.3,144.31,144.47,146.28,1574,2.3,72, -, -,,2026-01-20
AGROPHOS, EQ, 20-Jan-2026,37.84,38.02,38.02,35.0,36.9,36.84,36.34,39963,14.52,491, 26057, 65.20,0.6520281260165653,2026-01-20
AGSTRA, BZ, 20-Jan-2026,3.93,3.9,3.96,3.8,3.87,3.82,3.88,197365,7.65,557, -, -,,2026-01-20
AHCL, EQ, 20-Jan-2026,133.99,133.99,136.07,125.44,126.3,127.03,127.63,320139,408.58,2724, 224159, 70.02,0.7001927287834347,2026-01-20
AHLADA, EQ, 20-Jan-2026,54.31,54.31,54.97,52.11,53.4,53.13,53.27,26994,14.38,178, 18832, 69.76,0.6976365118174409,2026-01-20
AHLEAST, EQ, 20-Jan-2026,134.86,132.13,135.0,131.27,132.0,132.08,132.84,3290,4.37,61, 2162, 65.71,0.6571428571428571,2026-01-20
AHLUCONT, EQ, 20-Jan-2026,892.1,881.0,892.8,855.05,861.8,862.05,874.03,114503,1000.79,9905, 61791, 53.96,0.5396452494694463,2026-01-20
AIAENG, EQ, 20-Jan-2026,3865.9,3846.0,3846.0,3723.8,3765.0,3740.6,3770.14,56416,2126.96,10686, 31016, 54.98,0.5497731140102099,2026-01-20
AIIL, EQ, 20-Jan-2026,623.9,623.9,624.4,604.0,606.8,610.1,614.24,312281,1918.15,16983, 143869, 46.07,0.4607036611257169,2026-01-20
AIRAN, EQ, 20-Jan-2026,15.69,15.69,15.69,15.01,15.25,15.15,15.14,129528,19.61,1253, 106139, 81.94,0.8194290037675251,2026-01-20
AIROLAM, EQ, 20-Jan-2026,94.13,94.61,94.61,91.08,91.99,91.95,91.75,1810,1.66,64, 1641, 90.66,0.9066298342541437,2026-01-20
AJANTPHARM, EQ, 20-Jan-2026,2685.6,2684.0,2703.4,2660.4,2695.0,2684.2,2680.76,67723,1815.49,10784, 37583, 55.50,0.5549517889048033,2026-01-20
AJAXENGG, EQ, 20-Jan-2026,556.2,556.95,560.0,540.0,545.0,544.95,544.15,71934,391.43,4773, 53080, 73.79,0.7378986292990797,2026-01-20
AJMERA, EQ, 20-Jan-2026,171.95,170.25,170.9,159.6,160.0,160.9,163.63,241873,395.77,5201, 120240, 49.71,0.4971203896259607,2026-01-20
AJOONI, EQ, 20-Jan-2026,3.94,3.97,3.98,3.7,3.8,3.81,3.88,497270,19.29,840, 382131, 76.85,0.7684577794759386,2026-01-20
AKASH, EQ, 20-Jan-2026,25.43,25.43,26.5,24.62,25.5,25.21,25.28,15932,4.03,173, 10015, 62.86,0.6286090886266633,2026-01-20
AKG, EQ, 20-Jan-2026,13.26,13.55,13.55,13.18,13.33,13.3,13.27,36068,4.78,153, 33465, 92.78,0.9278307641122324,2026-01-20
AKI, EQ, 20-Jan-2026,6.19,6.15,6.28,5.7,6.04,6.0,5.97,43873,2.62,212, 32860, 74.90,0.7489800104848084,2026-01-20
AKSHAR, EQ, 20-Jan-2026,0.49,0.5,0.5,0.47,0.49,0.48,0.48,1340281,6.47,634, 1109299, 82.77,0.8276615127723216,2026-01-20
AKSHARCHEM, EQ, 20-Jan-2026,222.93,221.0,225.69,210.35,214.2,212.19,216.8,4531,9.82,241, 2594, 57.25,0.5725005517545796,2026-01-20
AKSHOPTFBR, EQ, 20-Jan-2026,5.98,5.98,6.0,5.01,5.55,5.53,5.44,802337,43.63,1733, 467587, 58.28,0.582781300127004,2026-01-20
