SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 18-Feb-2021,36.6,36.7,37.3,36.55,36.55,36.65,36.88,53701,19.81,492, 32308, 60.16,0.6016275302135901,2021-02-18
21STCENMGM, EQ, 18-Feb-2021,12.35,12.55,12.55,12.15,12.15,12.15,12.4,721,0.09,22, 688, 95.42,0.9542302357836339,2021-02-18
3IINFOTECH, EQ, 18-Feb-2021,6.85,6.95,7.0,6.8,6.95,6.9,6.89,4378190,301.47,4603, 2674047, 61.08,0.6107654076227848,2021-02-18
3MINDIA, EQ, 18-Feb-2021,21792.6,21850.0,21999.45,21600.0,21713.0,21802.7,21832.2,4537,990.53,1899, 2353, 51.86,0.5186246418338109,2021-02-18
3PLAND, EQ, 18-Feb-2021,9.25,9.8,9.8,9.1,9.75,9.7,9.54,6364,0.61,46, 4133, 64.94,0.6494343180389692,2021-02-18
5PAISA, EQ, 18-Feb-2021,257.7,255.15,259.0,255.05,257.0,256.45,256.74,12902,33.13,792, 7852, 60.86,0.608587815842505,2021-02-18
63MOONS, EQ, 18-Feb-2021,78.5,78.25,84.95,78.1,79.8,80.4,80.7,109285,88.19,1557, 67295, 61.58,0.6157752665050098,2021-02-18
A2ZINFRA, EQ, 18-Feb-2021,4.2,4.2,4.35,4.15,4.2,4.2,4.24,230880,9.78,276, 147769, 64.00,0.6400251212751212,2021-02-18
AAKASH, BE, 18-Feb-2021,115.9,113.0,117.5,113.0,117.5,117.0,116.4,11869,13.82,126, -, -,,2021-02-18
AARON, EQ, 18-Feb-2021,57.1,58.25,62.8,57.1,61.8,61.05,61.26,8785,5.38,180, 5936, 67.57,0.6756972111553785,2021-02-18
AARTIDRUGS, EQ, 18-Feb-2021,655.0,656.7,661.7,648.0,651.4,650.8,654.58,239451,1567.4,8888, 105037, 43.87,0.43865759591732756,2021-02-18
AARTIIND, EQ, 18-Feb-2021,1232.25,1242.75,1242.75,1219.2,1228.0,1229.2,1230.83,255090,3139.72,9307, 169136, 66.30,0.6630444156964209,2021-02-18
AARTISURF, EQ, 18-Feb-2021,901.15,911.0,920.95,888.05,896.0,897.65,896.45,10062,90.2,1093, 7047, 70.04,0.7003577817531306,2021-02-18
AARVEEDEN, EQ, 18-Feb-2021,18.15,18.8,18.8,17.6,18.65,18.3,18.04,16892,3.05,137, 14587, 86.35,0.8635448733128108,2021-02-18
AARVI, EQ, 18-Feb-2021,44.45,44.3,49.7,44.1,49.7,48.45,48.4,45981,22.25,430, 38739, 84.25,0.8425001631108502,2021-02-18
AAVAS, EQ, 18-Feb-2021,2251.85,2260.0,2316.6,2205.25,2220.0,2236.85,2278.34,34891,794.94,4784, 16422, 47.07,0.47066578773895845,2021-02-18
ABAN, EQ, 18-Feb-2021,29.55,29.7,31.65,29.7,29.7,29.9,30.5,451935,137.82,2745, 220625, 48.82,0.4881786097558277,2021-02-18
ABB, EQ, 18-Feb-2021,1498.95,1509.8,1570.0,1502.0,1550.0,1532.85,1530.71,310358,4750.69,26986, 104374, 33.63,0.33630194807287067,2021-02-18
ABBOTINDIA, EQ, 18-Feb-2021,14651.55,14649.0,14949.0,14555.8,14921.0,14918.8,14851.78,14887,2210.98,4453, 9481, 63.69,0.6368643783166521,2021-02-18
ABCAPITAL, EQ, 18-Feb-2021,104.05,105.5,107.6,102.4,103.55,104.1,105.1,10635411,11178.23,56574, 3314654, 31.17,0.31166205048399165,2021-02-18
ABFRL, EQ, 18-Feb-2021,162.25,163.0,166.5,161.2,163.55,163.7,163.09,1523486,2484.59,13690, 599453, 39.35,0.3934745708198172,2021-02-18
ABMINTLTD, EQ, 18-Feb-2021,49.4,51.85,51.85,51.85,51.85,51.85,51.85,1079,0.56,8, 1079, 100.00,1.0,2021-02-18
ABSLBANETF, EQ, 18-Feb-2021,366.52,365.95,367.18,360.9,362.0,362.0,363.16,44,0.16,24, 21, 47.73,0.4772727272727273,2021-02-18
ABSLNN50ET, EQ, 18-Feb-2021,343.13,350.0,350.0,340.2,340.9,340.9,340.45,228,0.78,11, 224, 98.25,0.9824561403508771,2021-02-18
ACC, EQ, 18-Feb-2021,1819.75,1833.1,1838.1,1775.15,1788.9,1787.9,1805.49,634760,11460.53,22711, 89490, 14.10,0.14098241855189364,2021-02-18
ACCELYA, EQ, 18-Feb-2021,898.0,895.0,930.0,895.0,929.9,924.1,917.71,10257,94.13,788, 3915, 38.17,0.3816905527932144,2021-02-18
ACCURACY, EQ, 18-Feb-2021,58.95,60.0,61.5,56.2,56.2,56.45,57.16,71762,41.02,211, 63372, 88.31,0.8830857556924278,2021-02-18
ACE, EQ, 18-Feb-2021,158.45,159.0,161.0,156.3,158.3,157.85,158.2,208926,330.52,3511, 120542, 57.70,0.5769602634425586,2021-02-18
ACRYSIL, EQ, 18-Feb-2021,277.8,284.8,291.65,263.95,291.65,286.95,285.94,221215,632.55,3419, 125002, 56.51,0.5650701805935402,2021-02-18
ADANIENT, EQ, 18-Feb-2021,785.45,787.25,824.5,786.0,813.0,808.2,805.77,9694238,78113.18,118120, 627733, 6.48,0.06475320700812173,2021-02-18
ADANIGREEN, EQ, 18-Feb-2021,1104.25,1100.0,1129.4,1085.5,1105.0,1109.5,1102.7,5456103,60164.64,57422, 3194156, 58.54,0.585428097673376,2021-02-18
ADANIPORTS, EQ, 18-Feb-2021,655.75,660.8,670.0,649.05,664.2,664.05,659.78,13189027,87018.92,161477, 1913820, 14.51,0.14510698931771085,2021-02-18
ADANIPOWER, EQ, 18-Feb-2021,54.25,54.35,56.8,54.35,55.85,55.7,55.66,12151778,6763.99,35694, 4716665, 38.81,0.38814608035136916,2021-02-18
ADANITRANS, EQ, 18-Feb-2021,756.25,768.0,798.9,720.0,787.0,786.2,773.72,2664007,20611.94,92547, 795196, 29.85,0.29849621266010185,2021-02-18
ADFFOODS, EQ, 18-Feb-2021,797.05,799.95,815.0,785.0,786.0,794.55,802.99,43718,351.05,2922, 15025, 34.37,0.34367994876252345,2021-02-18
ADHUNIKIND, EQ, 18-Feb-2021,21.15,21.4,21.4,21.05,21.35,21.25,21.22,11553,2.45,102, 7250, 62.75,0.6275426296200122,2021-02-18
ADL, BE, 18-Feb-2021,26.05,24.8,26.7,24.8,26.7,26.5,26.0,4787,1.24,46, -, -,,2021-02-18
ADORWELD, EQ, 18-Feb-2021,308.95,311.0,324.8,310.95,317.0,317.05,318.55,128352,408.87,5045, 86952, 67.74,0.6774495138369484,2021-02-18
ADROITINFO, EQ, 18-Feb-2021,7.85,7.85,8.2,7.6,7.8,7.8,7.87,8879,0.7,63, 5459, 61.48,0.6148214889064084,2021-02-18
ADSL, EQ, 18-Feb-2021,38.85,39.0,39.3,37.8,38.2,38.25,38.56,100692,38.83,846, 62416, 61.99,0.6198704961665277,2021-02-18
ADVANIHOTR, EQ, 18-Feb-2021,52.1,52.15,55.6,50.65,53.1,54.0,53.7,36570,19.64,488, 23363, 63.89,0.6388569866010391,2021-02-18
ADVENZYMES, EQ, 18-Feb-2021,368.05,370.5,398.9,367.5,391.75,392.2,384.46,789565,3035.58,21555, 319609, 40.48,0.4047912458125677,2021-02-18
AEGISCHEM, EQ, 18-Feb-2021,295.0,296.3,298.15,289.0,289.45,289.9,291.79,162939,475.43,3936, 110435, 67.78,0.6777689810297105,2021-02-18
AFFLE, EQ, 18-Feb-2021,5370.5,5448.0,5454.0,5275.0,5375.0,5364.35,5357.53,73124,3917.64,9536, 48848, 66.80,0.6680159728680051,2021-02-18
AGARIND, BE, 18-Feb-2021,165.55,167.0,169.0,167.0,167.1,167.3,168.0,21900,36.79,182, -, -,,2021-02-18
AGCNET, EQ, 18-Feb-2021,928.15,935.0,973.95,935.0,947.2,951.4,954.2,12252,116.91,380, 9404, 76.75,0.7675481554031994,2021-02-18
