SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 09-Feb-2024,160.0,160.0,167.7,155.55, 156.00,156.35,159.26,114815,182.85,6438, 52493, 45.72,0.45719635936071074,2024-02-09
21STCENMGM, BE, 09-Feb-2024,42.85,43.7,43.7,43.7, 43.70,43.7,43.7,2288,1.0,14, -, -,,2024-02-09
360ONE, EQ, 09-Feb-2024,656.15,654.6,659.55,644.0, 644.65,654.3,651.44,410126,2671.71,22612, 307515, 74.98,0.7498061571321984,2024-02-09
3IINFOLTD, EQ, 09-Feb-2024,54.0,54.4,54.5,48.85, 50.40,50.25,50.86,5249929,2670.16,20475, 2304301, 43.89,0.4389204120665251,2024-02-09
3MINDIA, EQ, 09-Feb-2024,33112.1,33886.0,33886.0,32024.95, 33048.85,32642.65,32525.39,7037,2288.81,4514, 2688, 38.20,0.3819809577945147,2024-02-09
3PLAND, BE, 09-Feb-2024,36.9,37.5,37.5,35.15, 36.50,35.6,36.55,20705,7.57,137, -, -,,2024-02-09
5PAISA, EQ, 09-Feb-2024,598.45,595.0,603.9,579.4, 587.05,588.45,588.59,65074,383.02,7402, 26844, 41.25,0.4125149829424962,2024-02-09
63MOONS, BE, 09-Feb-2024,461.6,465.0,465.0,438.55, 438.55,439.15,443.02,107385,475.74,3279, -, -,,2024-02-09
A2ZINFRA, BE, 09-Feb-2024,13.55,13.3,13.3,13.3, 13.30,13.3,13.3,36354,4.84,99, -, -,,2024-02-09
AAATECH, BE, 09-Feb-2024,96.55,96.25,99.25,91.75, 94.80,94.2,93.96,19002,17.85,299, -, -,,2024-02-09
AAKASH, BE, 09-Feb-2024,11.55,12.1,12.1,11.7, 12.10,12.1,11.98,1312007,157.14,3152, -, -,,2024-02-09
AAREYDRUGS, BE, 09-Feb-2024,48.8,49.95,50.0,48.55, 48.80,49.2,49.34,29302,14.46,206, -, -,,2024-02-09
AARON, EQ, 09-Feb-2024,262.9,263.1,272.75,263.1, 265.00,267.55,269.06,25777,69.35,4106, 5568, 21.60,0.21600651743802615,2024-02-09
AARTECH, EQ, 09-Feb-2024,148.15,150.0,150.0,142.95, 148.45,146.45,146.62,22300,32.7,1022, 8711, 39.06,0.39062780269058295,2024-02-09
AARTIDRUGS, EQ, 09-Feb-2024,534.35,538.0,548.0,530.2, 533.55,532.45,539.1,498200,2685.79,28559, 123686, 24.83,0.24826575672420714,2024-02-09
AARTIIND, EQ, 09-Feb-2024,633.5,639.0,666.0,623.0, 663.05,663.35,652.14,6126957,39956.48,152379, 1221937, 19.94,0.19943619646751234,2024-02-09
AARTIPHARM, EQ, 09-Feb-2024,519.1,525.85,525.85,500.95, 510.00,510.9,513.55,229659,1179.42,16825, 90852, 39.56,0.39559520854832597,2024-02-09
AARTISURF, EQ, 09-Feb-2024,712.4,710.2,716.6,683.6, 699.90,698.2,699.22,51552,360.46,7866, 20568, 39.90,0.398975791433892,2024-02-09
AARVEEDEN, EQ, 09-Feb-2024,35.75,36.75,37.7,33.6, 37.60,37.05,35.72,276558,98.77,1287, 155632, 56.27,0.5627463316917247,2024-02-09
AARVI, EQ, 09-Feb-2024,141.55,143.55,143.55,135.4, 136.85,136.25,137.55,26097,35.9,900, 17575, 67.34,0.6734490554469862,2024-02-09
AAVAS, EQ, 09-Feb-2024,1418.05,1420.15,1428.95,1404.1, 1408.00,1408.5,1415.65,116109,1643.69,16543, 73260, 63.10,0.630958840399969,2024-02-09
ABAN, BE, 09-Feb-2024,83.3,83.0,85.0,79.35, 81.30,80.4,81.25,305047,247.84,1787, -, -,,2024-02-09
ABB, EQ, 09-Feb-2024,4450.4,4464.0,4501.45,4412.7, 4482.00,4489.45,4461.9,203496,9079.79,20066, 133896, 65.80,0.6579785352046232,2024-02-09
ABBOTINDIA, EQ, 09-Feb-2024,28258.3,28400.0,28448.85,28020.65, 28060.00,28083.7,28194.99,13645,3847.21,5314, 4445, 32.58,0.32576035177720775,2024-02-09
ABCAPITAL, EQ, 09-Feb-2024,186.95,188.0,189.1,181.95, 187.90,187.9,185.77,5282306,9812.7,28124, 1641904, 31.08,0.3108309136199228,2024-02-09
ABFRL, EQ, 09-Feb-2024,258.75,260.1,261.4,246.55, 251.60,252.85,252.72,6484466,16387.35,39594, 3177969, 49.01,0.4900895463095959,2024-02-09
ABMINTLLTD, EQ, 09-Feb-2024,62.45,67.75,68.65,63.6, 68.65,68.65,67.59,35311,23.87,530, 11986, 33.94,0.3394409674039251,2024-02-09
ABSLAMC, EQ, 09-Feb-2024,485.15,485.95,485.95,476.7, 480.85,479.5,478.97,89032,426.43,2745, 58815, 66.06,0.6606051756671758,2024-02-09
ABSLBANETF, EQ, 09-Feb-2024,45.43,46.3,46.3,45.4, 46.15,45.98,45.72,24534,11.22,719, 16138, 65.78,0.6577810385587348,2024-02-09
ABSLLIQUID, EQ, 09-Feb-2024,1000.01,1000.0,1000.01,999.99, 999.99,1000.0,1000.0,8218,82.18,42, 7402, 90.07,0.9007057678267218,2024-02-09
ABSLNN50ET, EQ, 09-Feb-2024,59.45,60.4,60.4,58.2, 59.05,59.14,59.03,13803,8.15,221, 9004, 65.23,0.6523219589944215,2024-02-09
ACC, EQ, 09-Feb-2024,2510.85,2520.0,2645.0,2506.8, 2629.70,2628.05,2596.48,1828299,47471.39,134813, 280870, 15.36,0.15362366877627784,2024-02-09
ACCELYA, EQ, 09-Feb-2024,1881.5,1877.0,1905.0,1788.75, 1824.00,1826.05,1836.48,58756,1079.04,9407, 25673, 43.69,0.43694261011641367,2024-02-09
ACCURACY, BE, 09-Feb-2024,16.35,16.05,16.05,16.05, 16.05,16.05,16.05,44704,7.17,264, -, -,,2024-02-09
ACE, EQ, 09-Feb-2024,1144.95,1143.1,1143.9,1075.05, 1102.00,1103.8,1101.32,472391,5202.53,39622, 172616, 36.54,0.3654091631720333,2024-02-09
ACEINTEG, EQ, 09-Feb-2024,40.8,41.45,41.45,39.5, 39.50,39.7,40.14,9731,3.91,146, 6205, 63.77,0.6376528619874627,2024-02-09
ACI, EQ, 09-Feb-2024,626.15,631.95,642.4,608.0, 639.00,639.1,626.64,467554,2929.86,24827, 229151, 49.01,0.490105955675708,2024-02-09
ACL, EQ, 09-Feb-2024,119.95,120.0,126.5,115.05, 122.90,122.6,122.96,153452,188.69,2407, 96603, 62.95,0.6295323619112165,2024-02-09
ACLGATI, EQ, 09-Feb-2024,120.85,121.2,122.7,117.9, 119.45,119.05,119.71,508868,609.15,9113, 231092, 45.41,0.45412955815653566,2024-02-09
ADANIENSOL, EQ, 09-Feb-2024,1049.9,1051.9,1077.15,1037.5, 1054.05,1054.7,1054.99,2739850,28905.14,68392, 1153211, 42.09,0.4209029691406464,2024-02-09
ADANIENT, EQ, 09-Feb-2024,3168.6,3184.45,3224.95,3121.2, 3215.00,3215.2,3182.28,1572789,50050.54,92034, 340495, 21.65,0.21649121401535742,2024-02-09
ADANIGREEN, EQ, 09-Feb-2024,1827.95,1836.9,1918.0,1805.55, 1880.85,1880.7,1865.53,3159808,58947.31,138637, 792682, 25.09,0.25086397654541037,2024-02-09
ADANIPORTS, EQ, 09-Feb-2024,1245.2,1252.6,1275.5,1232.1, 1272.40,1271.5,1257.33,3538164,44486.22,100476, 850953, 24.05,0.24050694088798596,2024-02-09
ADANIPOWER, BE, 09-Feb-2024,563.7,569.0,577.45,554.0, 568.00,569.5,566.81,1327795,7526.01,27822, -, -,,2024-02-09
ADFFOODS, EQ, 09-Feb-2024,199.4,199.4,200.4,195.1, 197.50,197.4,197.13,122319,241.13,5341, 52735, 43.11,0.43112680777311785,2024-02-09
ADL, BE, 09-Feb-2024,89.15,89.2,91.4,88.95, 88.95,89.55,89.62,1595,1.43,36, -, -,,2024-02-09
ADORWELD, EQ, 09-Feb-2024,1476.95,1486.0,1489.0,1458.1, 1484.00,1483.1,1475.03,12993,191.65,3191, 5996, 46.15,0.4614792580620334,2024-02-09
ADRO-RE, BE, 09-Feb-2024,3.7,3.3,4.0,2.25, 2.25,2.3,2.6,1842937,47.98,1142, -, -,,2024-02-09
ADROITINFO, BE, 09-Feb-2024,18.85,19.2,19.2,18.5, 18.50,18.5,19.07,144305,27.52,120, -, -,,2024-02-09
ADSL, EQ, 09-Feb-2024,163.75,163.95,170.0,158.0, 160.00,159.75,162.7,358871,583.89,6029, 179870, 50.12,0.501210741464203,2024-02-09
ADVANIHOTR, EQ, 09-Feb-2024,159.35,159.25,159.7,147.5, 152.00,150.85,151.83,241895,367.27,11350, 127711, 52.80,0.5279604787201059,2024-02-09
