SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 09-Jul-2025,223.17,226.95,226.95,220.2,221.0,220.75,221.57,101018,223.82,1844, 54897, 54.34,0.5434378031637926,2025-07-09
21STCENMGM, EQ, 09-Jul-2025,62.94,64.07,64.19,61.68,62.0,61.98,62.93,15852,9.98,243, 12104, 76.36,0.7635629573555387,2025-07-09
360ONE, EQ, 09-Jul-2025,1220.4,1211.0,1219.0,1188.0,1194.1,1194.6,1201.08,605122,7268.02,29266, 312337, 51.62,0.5161554198987973,2025-07-09
3IINFOLTD, EQ, 09-Jul-2025,24.06,24.18,24.74,24.0,24.0,24.09,24.18,306772,74.19,1365, 156331, 50.96,0.509599963490801,2025-07-09
3MINDIA, EQ, 09-Jul-2025,29515.0,29680.0,29725.0,29420.0,29430.0,29495.0,29553.39,4536,1340.54,2353, 2497, 55.05,0.5504850088183422,2025-07-09
3PLAND, EQ, 09-Jul-2025,48.66,49.59,51.48,49.5,50.85,50.49,50.77,13033,6.62,223, 9340, 71.66,0.7166423693700607,2025-07-09
5PAISA, EQ, 09-Jul-2025,416.25,408.2,423.4,391.4,412.85,412.9,403.53,442498,1785.6,16126, 40922, 9.25,0.09247951403170183,2025-07-09
63MOONS, EQ, 09-Jul-2025,986.6,988.0,1085.2,982.0,1085.2,1085.1,1055.96,1047376,11059.89,27821, 461934, 44.10,0.44103932112250044,2025-07-09
A2ZINFRA, BE, 09-Jul-2025,19.67,19.7,20.1,19.5,19.9,19.84,19.87,182345,36.23,241, -, -,,2025-07-09
AAATECH, EQ, 09-Jul-2025,83.69,84.9,84.9,80.45,81.9,82.18,82.16,34362,28.23,953, 17774, 51.73,0.5172574355392585,2025-07-09
AADHARHFC, EQ, 09-Jul-2025,450.65,451.65,454.0,448.1,449.05,449.35,449.64,232900,1047.22,16124, 132690, 56.97,0.5697294976384715,2025-07-09
AAKASH, BE, 09-Jul-2025,10.48,10.55,10.66,10.19,10.45,10.32,10.42,212901,22.19,573, -, -,,2025-07-09
AAREYDRUGS, BE, 09-Jul-2025,69.55,70.0,70.94,69.9,70.94,70.94,70.51,218755,154.24,163, -, -,,2025-07-09
AARON, EQ, 09-Jul-2025,369.85,366.65,374.7,363.0,365.0,365.0,366.46,10362,37.97,642, 6833, 65.94,0.6594286817216753,2025-07-09
AARTECH, EQ, 09-Jul-2025,70.41,70.3,73.93,68.2,73.93,73.92,72.94,1200978,876.05,5061, 388643, 32.36,0.32360542824264893,2025-07-09
AARTIDRUGS, EQ, 09-Jul-2025,475.05,478.0,480.55,475.4,477.8,477.35,477.84,95419,455.95,5022, 39567, 41.47,0.41466584223267905,2025-07-09
AARTIIND, EQ, 09-Jul-2025,461.15,461.15,461.7,456.0,457.1,457.75,458.2,600314,2750.64,17233, 249389, 41.54,0.41543092448285396,2025-07-09
