SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 21-Mar-2024,145.8,145.8,149.9,144.1,148.0,144.7,146.27,50222,73.46,2537, 27139, 54.04,0.5403807096491577,2024-03-21
21STCENMGM, BE, 21-Mar-2024,42.85,42.0,42.85,42.0,42.0,42.0,42.16,6628,2.79,41, -, -,,2024-03-21
360ONE, EQ, 21-Mar-2024,673.75,676.55,689.55,670.0,674.95,673.4,681.54,285163,1943.49,13142, 212144, 74.39,0.7439394311323699,2024-03-21
3IINFOLTD, EQ, 21-Mar-2024,40.0,40.5,42.35,40.5,41.65,41.6,41.5,1423618,590.74,6228, 680074, 47.77,0.4777082054315132,2024-03-21
3MINDIA, EQ, 21-Mar-2024,30038.95,30337.0,30337.0,29877.6,29895.05,30049.25,30171.21,8054,2429.99,1677, 6554, 81.38,0.8137571393096598,2024-03-21
3PLAND, BE, 21-Mar-2024,29.75,31.15,31.15,29.0,30.8,30.8,30.36,2443,0.74,47, -, -,,2024-03-21
5PAISA, EQ, 21-Mar-2024,494.4,499.35,507.15,485.05,489.25,487.45,490.75,113803,558.49,14166, 52490, 46.12,0.4612356440515628,2024-03-21
63MOONS, EQ, 21-Mar-2024,394.65,399.85,412.0,397.0,407.95,407.15,401.86,103466,415.79,2571, 74530, 72.03,0.7203332495699071,2024-03-21
A2ZINFRA, BE, 21-Mar-2024,12.3,12.5,12.5,12.5,12.5,12.5,12.5,148212,18.53,158, -, -,,2024-03-21
AAATECH, BE, 21-Mar-2024,86.8,90.0,90.0,85.3,88.8,88.25,87.72,5304,4.65,100, -, -,,2024-03-21
AAKASH, BE, 21-Mar-2024,9.0,9.25,9.45,9.15,9.45,9.45,9.38,110030,10.32,409, -, -,,2024-03-21
AAREYDRUGS, BE, 21-Mar-2024,43.5,45.4,45.65,45.4,45.65,45.65,45.58,47552,21.67,149, -, -,,2024-03-21
AARON, EQ, 21-Mar-2024,256.65,260.0,265.0,256.0,259.6,258.85,261.47,3789,9.91,295, 2164, 57.11,0.5711269464238585,2024-03-21
AARTECH, EQ, 21-Mar-2024,151.25,149.25,157.0,149.0,150.3,154.05,153.77,60868,93.6,379, 54204, 89.05,0.8905171847276073,2024-03-21
AARTIDRUGS, EQ, 21-Mar-2024,437.7,445.95,454.7,444.45,447.5,447.5,449.86,161439,726.24,9873, 70619, 43.74,0.437434572810783,2024-03-21
AARTIIND, EQ, 21-Mar-2024,635.1,640.0,650.9,640.0,648.5,648.5,645.9,681214,4399.95,22439, 249912, 36.69,0.36686268925770754,2024-03-21
AARTIPHARM, EQ, 21-Mar-2024,458.65,459.5,471.0,458.25,465.5,466.55,464.1,114808,532.83,8685, 55410, 48.26,0.4826318723433907,2024-03-21
AARTISURF, EQ, 21-Mar-2024,570.8,571.1,591.85,571.1,580.0,581.8,583.89,21736,126.91,1875, 13070, 60.13,0.6013065881486934,2024-03-21
AARVEEDEN, EQ, 21-Mar-2024,24.05,24.45,24.85,24.05,24.5,24.45,24.4,42000,10.25,338, 33710, 80.26,0.8026190476190476,2024-03-21
AARVI, EQ, 21-Mar-2024,123.8,123.8,128.05,123.8,125.0,125.0,125.64,12899,16.21,337, 8561, 66.37,0.6636948600666719,2024-03-21
AAVAS, EQ, 21-Mar-2024,1351.25,1375.0,1375.0,1345.05,1349.5,1349.2,1353.63,99603,1348.26,9520, 61744, 61.99,0.6199010069977812,2024-03-21
ABAN, BE, 21-Mar-2024,52.65,52.9,54.3,52.35,53.0,52.8,53.07,191943,101.86,1041, -, -,,2024-03-21
ABB, EQ, 21-Mar-2024,5733.7,5760.0,5877.0,5750.0,5863.95,5864.9,5838.58,381358,22265.89,42558, 163302, 42.82,0.42821181147373333,2024-03-21
ABBOTINDIA, EQ, 21-Mar-2024,27688.8,27900.0,27997.45,27501.0,27755.0,27673.25,27661.56,9629,2663.53,4261, 4568, 47.44,0.47440024924706614,2024-03-21
ABCAPITAL, EQ, 21-Mar-2024,169.05,171.5,174.0,170.8,173.85,173.45,172.79,2242844,3875.35,21730, 705470, 31.45,0.3145426075108211,2024-03-21
ABFRL, EQ, 21-Mar-2024,202.15,204.65,207.15,203.1,206.4,206.35,205.38,1925596,3954.81,13306, 672576, 34.93,0.34928198853757486,2024-03-21
ABMINTLLTD, EQ, 21-Mar-2024,52.8,58.0,58.05,58.0,58.05,58.05,58.03,4714,2.74,70, 1728, 36.66,0.36656767076792535,2024-03-21
ABSLAMC, EQ, 21-Mar-2024,455.7,457.25,457.7,453.1,455.1,454.95,455.45,294211,1340.0,11311, 216699, 73.65,0.7365428213085167,2024-03-21
ABSLBANETF, EQ, 21-Mar-2024,46.69,47.09,47.33,46.96,47.14,47.05,47.14,17022,8.02,411, 5366, 31.52,0.3152391023381506,2024-03-21
ABSLLIQUID, EQ, 21-Mar-2024,1000.0,1000.0,1000.01,999.99,999.99,1000.0,1000.0,21097,210.97,32, 20513, 97.23,0.972318339100346,2024-03-21
ABSLNN50ET, EQ, 21-Mar-2024,59.45,59.45,61.0,59.45,60.9,60.88,60.61,6011,3.64,133, 3269, 54.38,0.5438363001164531,2024-03-21
ACC, EQ, 21-Mar-2024,2397.7,2429.0,2450.9,2400.05,2440.0,2438.85,2434.81,142027,3458.08,11608, 46526, 32.76,0.3275855999211418,2024-03-21
ACCELYA, EQ, 21-Mar-2024,1689.8,1711.1,1766.5,1686.95,1732.0,1742.4,1727.73,21475,371.03,4453, 10563, 49.19,0.4918742724097788,2024-03-21
ACCURACY, BE, 21-Mar-2024,9.8,10.25,10.25,10.25,10.25,10.25,10.25,139314,14.28,269, -, -,,2024-03-21
