SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 14-Jan-2026,190.64,190.82,195.0,189.82,190.0,190.47,191.22,71917,137.52,2694, 32157, 44.71,0.4471404535784307,2026-01-14
21STCENMGM, EQ, 14-Jan-2026,45.2,44.3,46.09,44.3,44.65,44.65,44.37,3784,1.68,65, 2505, 66.20,0.6619978858350951,2026-01-14
360ONE, EQ, 14-Jan-2026,1136.8,1135.4,1164.3,1130.1,1158.8,1149.2,1143.14,665428,7606.79,31460, 376959, 56.65,0.5664910403529758,2026-01-14
3IINFOLTD, EQ, 14-Jan-2026,15.14,15.09,15.35,15.03,15.2,15.21,15.21,294033,44.71,1481, 174162, 59.23,0.5923212700615237,2026-01-14
3MINDIA, EQ, 14-Jan-2026,34995.0,34985.0,35580.0,34490.0,35495.0,35435.0,35099.45,3033,1064.57,2075, 1217, 40.13,0.4012528849324102,2026-01-14
3PLAND, EQ, 14-Jan-2026,37.51,37.45,39.7,36.2,37.68,37.27,37.97,3935,1.49,154, 1981, 50.34,0.503430749682338,2026-01-14
5PAISA, EQ, 14-Jan-2026,356.65,346.3,393.55,331.0,378.0,382.5,357.99,1510684,5408.14,56371, 101547, 6.72,0.0672192199030373,2026-01-14
63MOONS, EQ, 14-Jan-2026,694.75,698.9,703.5,666.0,680.2,678.55,679.54,110105,748.21,8593, 36692, 33.32,0.33324553834975706,2026-01-14
A2ZINFRA, EQ, 14-Jan-2026,14.26,14.61,14.97,14.45,14.97,14.97,14.95,390228,58.33,512, 329643, 84.47,0.8447446108428919,2026-01-14
AAATECH, EQ, 14-Jan-2026,112.79,112.79,124.0,106.25,118.0,117.39,116.75,227484,265.59,3405, 121579, 53.45,0.534450774559969,2026-01-14
AADHARHFC, EQ, 14-Jan-2026,483.35,483.5,484.95,476.5,477.55,477.5,479.08,91023,436.07,5375, 54044, 59.37,0.5937400437252123,2026-01-14
AAKASH, EQ, 14-Jan-2026,8.45,8.85,8.85,8.32,8.58,8.53,8.5,40490,3.44,266, 27584, 68.13,0.6812546307730304,2026-01-14
AAREYDRUGS, EQ, 14-Jan-2026,64.86,66.0,66.01,62.8,63.94,64.37,64.41,162508,104.67,1135, 87518, 53.85,0.5385457946685701,2026-01-14
AARON, EQ, 14-Jan-2026,167.88,169.49,170.69,165.85,166.0,166.88,167.9,4439,7.45,231, 2754, 62.04,0.6204100022527597,2026-01-14
AARTECH, EQ, 14-Jan-2026,50.29,50.49,52.24,49.02,50.6,51.58,50.59,50588,25.59,1058, 29203, 57.73,0.5772712896339053,2026-01-14
AARTIDRUGS, EQ, 14-Jan-2026,393.65,393.0,394.0,389.0,389.85,390.85,391.56,51850,203.03,3365, 30208, 58.26,0.5826036644165863,2026-01-14
AARTIIND, EQ, 14-Jan-2026,363.0,362.0,365.7,360.1,361.9,362.0,363.29,303834,1103.81,12861, 131411, 43.25,0.4325091991021413,2026-01-14
AARTIPHARM, EQ, 14-Jan-2026,764.7,769.0,804.95,761.45,790.0,791.85,788.67,504181,3976.34,19019, 202151, 40.09,0.40094926226890737,2026-01-14
AARTISURF, EQ, 14-Jan-2026,380.6,383.5,386.8,376.7,378.95,380.05,380.55,6950,26.45,497, 2688, 38.68,0.38676258992805757,2026-01-14
AARVI, EQ, 14-Jan-2026,129.84,129.84,132.99,126.33,126.33,128.02,130.08,11259,14.65,472, 3099, 27.52,0.2752464694910738,2026-01-14
AAVAS, EQ, 14-Jan-2026,1447.0,1434.0,1472.2,1434.0,1443.0,1443.6,1441.76,2521040,36347.44,27108, 2301631, 91.30,0.912968854123695,2026-01-14
ABAN, BE, 14-Jan-2026,18.34,18.42,19.25,18.25,19.25,19.25,19.13,179875,34.41,465, -, -,,2026-01-14
ABB, EQ, 14-Jan-2026,4966.0,4960.5,4992.0,4925.0,4935.5,4935.0,4957.08,107017,5304.92,14505, 50887, 47.55,0.47550389190502446,2026-01-14
ABBOTINDIA, EQ, 14-Jan-2026,28090.0,28105.0,28350.0,27850.0,27860.0,27880.0,28074.22,4218,1184.17,2106, 2510, 59.51,0.5950687529634898,2026-01-14
ABCAPITAL, EQ, 14-Jan-2026,350.85,350.8,359.4,347.5,358.95,358.6,353.88,4102260,14517.22,57746, 1990289, 48.52,0.48516890689522363,2026-01-14
ABCOTS, EQ, 14-Jan-2026,409.15,406.95,412.5,405.1,409.0,412.2,410.46,3246,13.32,225, 1725, 53.14,0.5314232902033271,2026-01-14
ABDL, EQ, 14-Jan-2026,483.15,483.15,486.0,472.9,474.2,475.15,476.05,349481,1663.72,15365, 179486, 51.36,0.5135787067108083,2026-01-14
ABFRL, EQ, 14-Jan-2026,73.32,73.55,73.64,72.6,72.87,72.8,73.01,1897060,1384.98,15216, 982287, 51.78,0.517794376561627,2026-01-14
ABINFRA, EQ, 14-Jan-2026,19.11,19.35,19.7,19.11,19.11,19.41,19.47,238951,46.52,733, 145876, 61.05,0.6104849948315764,2026-01-14
ABLBL, EQ, 14-Jan-2026,118.39,118.87,119.06,114.25,118.5,117.8,118.06,663582,783.4,12394, 248720, 37.48,0.3748142656069634,2026-01-14
