SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 21-Jan-2025,231.76,230.0,254.95,229.62,243.8,239.28,242.77,399496,969.87,9269, 144018, 36.05,0.360499229028576,2025-01-21
21STCENMGM, BE, 21-Jan-2025,86.71,88.43,88.43,85.1,88.35,88.35,87.64,13870,12.16,74, -, -,,2025-01-21
360ONE, EQ, 21-Jan-2025,1216.5,1230.0,1233.15,1191.1,1200.0,1201.85,1204.34,316825,3815.66,26644, 152715, 48.20,0.48201688629369527,2025-01-21
3IINFOLTD, EQ, 21-Jan-2025,28.59,28.9,29.3,26.96,27.73,27.65,27.98,831316,232.63,5304, 353374, 42.51,0.4250778284070077,2025-01-21
3MINDIA, EQ, 21-Jan-2025,29613.0,29505.15,29629.95,28800.1,28904.2,28841.05,29126.81,8185,2384.03,3358, 4305, 52.60,0.5259621258399512,2025-01-21
3PLAND, BE, 21-Jan-2025,56.22,56.22,57.88,54.31,55.34,55.55,55.71,7956,4.43,114, -, -,,2025-01-21
5PAISA, EQ, 21-Jan-2025,426.65,426.65,429.7,414.65,418.0,416.45,419.75,24872,104.4,2544, 12324, 49.55,0.4954969443550981,2025-01-21
63MOONS, EQ, 21-Jan-2025,857.95,872.2,877.3,815.05,817.0,816.35,834.94,283975,2371.02,7867, 149407, 52.61,0.5261272999383748,2025-01-21
A2ZINFRA, BE, 21-Jan-2025,22.45,22.57,23.0,22.0,22.5,22.24,22.45,85755,19.25,276, -, -,,2025-01-21
AAATECH, EQ, 21-Jan-2025,98.77,98.77,100.04,97.53,97.54,98.23,99.02,16407,16.25,730, 8876, 54.10,0.5409886024257938,2025-01-21
AADHARHFC, EQ, 21-Jan-2025,395.85,398.4,406.25,395.0,402.5,401.55,401.58,556453,2234.62,18025, 166330, 29.89,0.2989111389461464,2025-01-21
AAKASH, EQ, 21-Jan-2025,11.26,11.35,12.35,10.65,11.1,10.96,11.72,1409204,165.16,3044, 649679, 46.10,0.4610255151134967,2025-01-21
AAREYDRUGS, BE, 21-Jan-2025,51.66,51.3,52.0,50.5,50.5,51.25,51.39,4908,2.52,61, -, -,,2025-01-21
AARON, EQ, 21-Jan-2025,357.75,360.95,375.85,360.65,375.0,370.25,368.92,19309,71.23,1987, 7348, 38.05,0.3805479310166244,2025-01-21
AARTECH, BE, 21-Jan-2025,71.51,71.3,72.31,69.0,69.3,69.54,70.43,57227,40.3,476, -, -,,2025-01-21
AARTIDRUGS, EQ, 21-Jan-2025,425.85,427.5,438.0,419.05,425.2,424.35,428.52,136976,586.97,10857, 54709, 39.94,0.3994057353112954,2025-01-21
AARTIIND, EQ, 21-Jan-2025,449.15,451.85,466.4,450.45,453.35,453.05,458.2,8709687,39907.43,129604, 2391252, 27.46,0.27455085354961667,2025-01-21
AARTIPHARM, EQ, 21-Jan-2025,679.6,679.6,687.6,660.0,662.9,662.05,670.5,239328,1604.7,15543, 100491, 41.99,0.4198881869233855,2025-01-21
AARTISURF, EQ, 21-Jan-2025,609.6,618.95,618.95,603.0,608.0,604.55,609.68,4141,25.25,697, 2476, 59.79,0.5979232069548418,2025-01-21
AARVEEDEN, BE, 21-Jan-2025,137.99,139.0,139.1,137.0,138.5,138.5,137.82,63213,87.12,140, -, -,,2025-01-21
AARVI, EQ, 21-Jan-2025,129.89,131.59,131.74,128.0,128.01,128.19,129.76,3826,4.96,158, 1722, 45.01,0.4500784108729744,2025-01-21
