SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 24-Dec-2021,57.9,58.5,58.5,55.5, 56.15,55.85,56.62,192527,109.0,2349, 100282, 52.09,0.5208723971183262,2021-12-24
21STCENMGM, EQ, 24-Dec-2021,48.05,47.1,47.1,47.1, 47.10,47.1,47.1,3916,1.84,84, 3849, 98.29,0.9828907048008172,2021-12-24
3IINFOLTD, EQ, 24-Dec-2021,93.8,93.8,95.1,89.7, 91.95,91.75,92.43,1513217,1398.69,15210, 740162, 48.91,0.4891314332313211,2021-12-24
3MINDIA, EQ, 24-Dec-2021,24812.25,24988.7,25525.45,24850.0, 25280.00,25237.85,25298.44,4198,1062.03,1766, 2660, 63.36,0.6336350643163411,2021-12-24
3PLAND, EQ, 24-Dec-2021,14.0,13.5,14.0,13.5, 13.60,13.65,13.76,3985,0.55,96, 2875, 72.15,0.7214554579673776,2021-12-24
5PAISA, EQ, 24-Dec-2021,415.05,416.0,425.8,402.1, 402.10,408.75,415.02,23148,96.07,448, 19839, 85.71,0.8570502851218248,2021-12-24
63MOONS, EQ, 24-Dec-2021,205.05,205.0,213.7,195.15, 196.00,197.3,204.79,881400,1805.02,23989, 293666, 33.32,0.3331813024733379,2021-12-24
A2ZINFRA, BE, 24-Dec-2021,7.85,8.05,8.1,7.5, 7.55,7.55,7.57,486227,36.8,735, -, -,,2021-12-24
AAKASH, EQ, 24-Dec-2021,254.55,257.7,259.0,248.3, 251.25,257.5,253.4,121307,307.39,1805, 50721, 41.81,0.4181209658140091,2021-12-24
AAREYDRUGS, EQ, 24-Dec-2021,39.25,39.95,39.95,38.7, 39.80,39.6,39.48,40725,16.08,455, 27354, 67.17,0.6716758747697974,2021-12-24
AARON, EQ, 24-Dec-2021,110.9,117.95,117.95,108.6, 109.00,110.35,111.05,5265,5.85,240, 2610, 49.57,0.49572649572649574,2021-12-24
AARTIDRUGS, EQ, 24-Dec-2021,521.1,524.8,529.0,514.25, 526.90,524.8,522.34,153941,804.1,5325, 90444, 58.75,0.5875237915824894,2021-12-24
AARTIIND, EQ, 24-Dec-2021,964.85,969.0,969.0,950.05, 951.50,956.6,958.16,367846,3524.54,13386, 130379, 35.44,0.354439085921826,2021-12-24
