SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 16-Jun-2023,98.25,98.8,100.7,95.35, 96.95,96.95,98.53,180273,177.62,3125, 62212, 34.51,0.34509882234167066,2023-06-16
21STCENMGM, EQ, 16-Jun-2023,20.05,20.45,20.45,20.45, 20.45,20.45,20.45,2310,0.47,8, 2310, 100.00,1.0,2023-06-16
360ONE, EQ, 16-Jun-2023,439.45,443.45,445.1,438.1, 439.75,440.65,440.15,85836,377.8,3449, 55692, 64.88,0.6488186774779813,2023-06-16
3IINFOLTD, EQ, 16-Jun-2023,34.35,34.35,34.8,34.2, 34.50,34.45,34.49,412443,142.25,2832, 231556, 56.14,0.5614254575783806,2023-06-16
3MINDIA, EQ, 16-Jun-2023,27750.15,27987.95,28009.95,27755.0, 27850.00,27930.65,27905.38,4793,1337.5,1076, 3626, 75.65,0.7565199248904653,2023-06-16
3PLAND, BE, 16-Jun-2023,20.25,20.95,21.25,20.6, 21.20,21.2,21.03,17774,3.74,92, -, -,,2023-06-16
4THDIM, BE, 16-Jun-2023,18.75,19.1,19.1,18.5, 19.10,19.05,19.07,406211,77.45,691, -, -,,2023-06-16
5PAISA, EQ, 16-Jun-2023,366.5,363.05,380.0,363.05, 365.00,364.6,368.12,78650,289.53,7877, 45051, 57.28,0.5728035600762873,2023-06-16
63MOONS, EQ, 16-Jun-2023,169.75,170.1,173.7,169.6, 172.05,172.15,171.94,73350,126.12,2081, 50467, 68.80,0.6880299931833674,2023-06-16
A2ZINFRA, BE, 16-Jun-2023,7.85,7.8,8.0,7.7, 7.80,7.75,7.82,154299,12.06,247, -, -,,2023-06-16
AAATECH, EQ, 16-Jun-2023,54.95,55.7,55.7,53.25, 53.55,53.9,54.83,10088,5.53,244, 4202, 41.65,0.41653449643140367,2023-06-16
AAKASH, BE, 16-Jun-2023,6.15,6.15,6.25,6.1, 6.15,6.15,6.18,86981,5.38,352, -, -,,2023-06-16
AAREYDRUGS, EQ, 16-Jun-2023,33.5,33.7,34.45,33.4, 33.85,33.6,33.89,77593,26.3,624, 53053, 68.37,0.6837343574807005,2023-06-16
