SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 01-Jan-2021,40.2,40.75,40.8,39.8, 40.00,40.05,40.16,126229,50.69,803, 87881, 69.62,0.696202932765054,2021-01-01
21STCENMGM, EQ, 01-Jan-2021,10.45,10.65,10.65,10.45, 10.65,10.65,10.62,978,0.1,15, 976, 99.80,0.9979550102249489,2021-01-01
3IINFOTECH, EQ, 01-Jan-2021,6.45,6.75,6.75,6.75, 6.75,6.75,6.75,666689,45.0,467, 666689, 100.00,1.0,2021-01-01
3MINDIA, EQ, 01-Jan-2021,20830.55,20830.7,21243.95,20830.7, 21098.00,21127.6,21040.66,1663,349.91,1079, 871, 52.38,0.523752254960914,2021-01-01
3PLAND, EQ, 01-Jan-2021,11.35,11.35,11.65,10.8, 11.05,11.2,11.04,18637,2.06,88, 15734, 84.42,0.8442345871116596,2021-01-01
5PAISA, EQ, 01-Jan-2021,300.7,307.9,307.9,295.0, 302.40,302.15,301.85,10239,30.91,430, 5922, 57.84,0.5783767946088485,2021-01-01
63MOONS, BE, 01-Jan-2021,81.8,81.8,83.0,80.05, 81.50,82.1,82.14,32625,26.8,379, -, -,,2021-01-01
8KMILES, BE, 01-Jan-2021,78.75,80.0,80.9,78.6, 80.60,80.45,80.22,22243,17.84,276, -, -,,2021-01-01
A2ZINFRA, EQ, 01-Jan-2021,4.85,4.75,5.3,4.75, 5.30,5.3,5.19,1764688,91.56,1180, 1107511, 62.76,0.6275959263053865,2021-01-01
AAKASH, EQ, 01-Jan-2021,72.85,74.25,76.5,74.25, 74.30,75.3,74.78,45460,34.0,418, 17189, 37.81,0.3781126264848218,2021-01-01
AARON, EQ, 01-Jan-2021,50.6,52.9,52.9,50.4, 52.80,51.85,52.56,10752,5.65,70, 8157, 75.86,0.7586495535714286,2021-01-01
AARTIDRUGS, EQ, 01-Jan-2021,705.15,710.0,747.5,708.5, 735.50,735.0,734.72,1450044,10653.7,51287, 366777, 25.29,0.2529419796916507,2021-01-01
AARTIIND, EQ, 01-Jan-2021,1234.8,1244.0,1275.0,1242.1, 1260.00,1260.5,1261.62,406198,5124.66,18336, 125007, 30.77,0.30774893032462003,2021-01-01
AARTISURF, EQ, 01-Jan-2021,1029.65,1030.0,1060.2,1009.0, 1024.00,1025.6,1031.45,17725,182.82,1872, 8032, 45.31,0.4531452750352609,2021-01-01
AARVEEDEN, BE, 01-Jan-2021,18.2,18.2,18.85,17.45, 18.00,18.0,18.2,15006,2.73,81, -, -,,2021-01-01
AARVI, EQ, 01-Jan-2021,49.25,50.5,51.9,46.25, 50.00,50.3,49.54,106231,52.63,889, 55013, 51.79,0.5178620176784554,2021-01-01
AAVAS, EQ, 01-Jan-2021,1695.55,1703.0,1736.45,1685.15, 1720.00,1720.65,1713.34,18196,311.76,3250, 6762, 37.16,0.3716201362936909,2021-01-01
ABAN, BE, 01-Jan-2021,28.6,28.9,29.35,28.5, 28.60,28.9,28.83,37768,10.89,319, -, -,,2021-01-01
ABB, EQ, 01-Jan-2021,1212.05,1212.0,1238.5,1212.0, 1236.05,1232.7,1229.88,95451,1173.94,4304, 53210, 55.75,0.5574588008506982,2021-01-01
ABBOTINDIA, EQ, 01-Jan-2021,15769.1,15800.0,15856.3,15698.0, 15750.00,15746.0,15769.49,22888,3609.32,4078, 18123, 79.18,0.791812303390423,2021-01-01
ABCAPITAL, EQ, 01-Jan-2021,85.0,85.0,89.8,84.8, 88.80,89.1,87.91,4001702,3517.84,21101, 1271306, 31.77,0.3176913223423433,2021-01-01
ABFRL, EQ, 01-Jan-2021,165.6,166.65,168.8,165.9, 166.70,166.5,167.19,1109915,1855.67,10217, 347671, 31.32,0.31324110404850825,2021-01-01
ABMINTLTD, BE, 01-Jan-2021,23.75,23.75,24.9,23.75, 24.90,24.9,24.21,492,0.12,11, -, -,,2021-01-01
ABSLBANETF, EQ, 01-Jan-2021,308.97,305.7,319.62,305.7, 312.28,312.28,313.12,119,0.37,20, 91, 76.47,0.7647058823529411,2021-01-01
ABSLNN50ET, EQ, 01-Jan-2021,309.33,318.6,318.6,308.16, 317.63,313.81,316.01,34,0.11,11, 23, 67.65,0.6764705882352942,2021-01-01
ACC, EQ, 01-Jan-2021,1617.65,1617.2,1632.0,1615.65, 1626.00,1626.1,1625.61,647892,10532.17,19780, 96651, 14.92,0.14917764071789744,2021-01-01
ACCELYA, EQ, 01-Jan-2021,945.75,963.65,968.0,947.9, 960.00,958.85,957.69,4158,39.82,649, 2206, 53.05,0.5305435305435305,2021-01-01
ACCURACY, EQ, 01-Jan-2021,36.8,36.05,37.75,35.85, 36.80,36.8,36.4,5092,1.85,95, 2914, 57.23,0.5722702278083268,2021-01-01
ACE, EQ, 01-Jan-2021,135.95,136.85,144.9,136.2, 143.20,142.75,142.46,907253,1292.5,9401, 376679, 41.52,0.4151862821065348,2021-01-01
ADANIENT, EQ, 01-Jan-2021,479.55,477.0,493.25,477.0, 489.00,491.15,488.66,5035248,24605.06,46645, 601796, 11.95,0.11951665538618952,2021-01-01
