SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 02-Aug-2021,66.5,66.7,68.4,66.2,66.5,66.6,67.05,191472,128.39,2267, 116355, 60.77,0.6076867635998997,2021-08-02
21STCENMGM, EQ, 02-Aug-2021,22.55,23.0,23.0,23.0,23.0,23.0,23.0,9988,2.3,30, 9988, 100.00,1.0,2021-08-02
3IINFOTECH, BE, 02-Aug-2021,9.3,9.3,9.5,9.15,9.3,9.25,9.31,4154899,386.72,7210, -, -,,2021-08-02
3MINDIA, EQ, 02-Aug-2021,24660.9,24874.0,24874.0,24500.0,24600.0,24672.55,24662.8,1022,252.05,743, 545, 53.33,0.5332681017612525,2021-08-02
3PLAND, BE, 02-Aug-2021,16.1,16.1,16.7,15.4,16.3,16.0,16.27,6808,1.11,80, -, -,,2021-08-02
5PAISA, EQ, 02-Aug-2021,507.65,509.95,523.2,509.95,516.0,514.85,517.9,40060,207.47,1804, 15461, 38.59,0.385946080878682,2021-08-02
63MOONS, EQ, 02-Aug-2021,100.8,100.0,105.8,99.3,103.65,103.6,104.33,326478,340.61,3078, 126659, 38.80,0.3879556968616568,2021-08-02
A2ZINFRA, EQ, 02-Aug-2021,5.25,5.3,5.4,5.2,5.25,5.25,5.29,290956,15.4,393, 197154, 67.76,0.6776076107727629,2021-08-02
AAKASH, EQ, 02-Aug-2021,261.6,262.0,268.4,256.0,260.0,259.25,261.67,83647,218.88,672, 37516, 44.85,0.4485038315779406,2021-08-02
AARON, EQ, 02-Aug-2021,121.2,125.5,125.5,115.15,115.35,116.9,117.49,26552,31.2,611, 17728, 66.77,0.667670985236517,2021-08-02
AARTIDRUGS, EQ, 02-Aug-2021,667.4,670.0,674.2,664.25,668.0,669.45,669.87,351309,2353.3,10139, 208707, 59.41,0.5940838407214162,2021-08-02
AARTIIND, EQ, 02-Aug-2021,934.8,946.0,965.0,930.1,949.0,948.15,949.91,1446669,13742.12,52066, 366685, 25.35,0.25346848518907916,2021-08-02
AARTISURF, EQ, 02-Aug-2021,1486.65,1540.0,1548.8,1501.0,1529.1,1514.45,1528.53,36613,559.64,4070, 20789, 56.78,0.5678037855406549,2021-08-02
AARVEEDEN, EQ, 02-Aug-2021,27.2,28.45,28.55,27.5,28.55,28.55,28.3,119841,33.92,692, 100372, 83.75,0.8375430779115661,2021-08-02
AARVI, EQ, 02-Aug-2021,69.95,69.05,70.55,69.05,69.9,70.1,70.1,69728,48.88,374, 61420, 88.09,0.8808513079394218,2021-08-02
AAVAS, EQ, 02-Aug-2021,2521.7,2550.0,2588.75,2446.0,2482.0,2469.7,2473.27,91187,2255.3,16545, 52661, 57.75,0.5775055654863084,2021-08-02
ABAN, EQ, 02-Aug-2021,46.05,46.0,48.35,45.0,48.35,48.35,46.92,326794,153.34,3687, 159600, 48.84,0.4883810596277777,2021-08-02
ABB, EQ, 02-Aug-2021,1699.15,1702.2,1734.65,1661.4,1673.0,1683.45,1705.96,223836,3818.55,20653, 61009, 27.26,0.27256116084990795,2021-08-02
ABBOTINDIA, EQ, 02-Aug-2021,19012.75,19000.0,19994.7,18999.0,19550.0,19750.7,19706.29,46979,9257.82,14881, 14123, 30.06,0.3006236829221567,2021-08-02
ABCAPITAL, EQ, 02-Aug-2021,115.8,116.95,120.8,115.75,119.0,118.95,118.66,5367390,6368.7,37066, 1888580, 35.19,0.3518618919064946,2021-08-02
ABFRL, EQ, 02-Aug-2021,224.25,227.0,229.5,221.7,224.0,224.5,224.75,2897320,6511.86,25775, 667767, 23.05,0.2304774757361976,2021-08-02
ABSLBANETF, EQ, 02-Aug-2021,343.84,346.34,346.34,345.53,345.53,345.53,345.67,130,0.45,11, 118, 90.77,0.9076923076923077,2021-08-02
ABSLNN50ET, EQ, 02-Aug-2021,401.0,401.0,407.0,401.0,404.2,402.31,404.41,220,0.89,27, 168, 76.36,0.7636363636363637,2021-08-02
ACC, EQ, 02-Aug-2021,2394.1,2395.0,2434.4,2381.2,2424.0,2424.0,2412.5,464987,11217.82,28026, 171593, 36.90,0.3690275211995174,2021-08-02
ACCELYA, EQ, 02-Aug-2021,1368.95,1375.3,1388.0,1330.35,1355.05,1348.4,1362.09,43772,596.21,3759, 15573, 35.58,0.35577538152243443,2021-08-02
ACCURACY, EQ, 02-Aug-2021,92.15,92.15,97.2,91.05,95.4,95.5,94.94,92348,87.68,760, 51788, 56.08,0.5607917875860874,2021-08-02
ACE, EQ, 02-Aug-2021,258.05,257.95,261.9,245.15,254.8,255.5,253.23,1376923,3486.79,26373, 461022, 33.48,0.33482046563242823,2021-08-02
ACRYSIL, EQ, 02-Aug-2021,619.65,635.0,681.45,625.2,680.4,678.0,664.93,335866,2233.28,10926, 198320, 59.05,0.5904735817260455,2021-08-02
ADANIENT, EQ, 02-Aug-2021,1420.25,1435.0,1445.0,1424.1,1443.15,1438.2,1434.26,2483790,35624.1,46243, 704626, 28.37,0.2836898449546862,2021-08-02
ADANIGREEN, BE, 02-Aug-2021,882.3,882.4,900.0,874.8,879.95,876.15,880.6,1113774,9807.9,18507, -, -,,2021-08-02
ADANIPORTS, EQ, 02-Aug-2021,674.5,682.0,695.0,678.0,694.25,692.0,690.0,8925708,61587.41,127572, 1375114, 15.41,0.15406217635620614,2021-08-02
ADANIPOWER, BE, 02-Aug-2021,95.85,96.5,97.85,91.9,93.15,92.85,93.54,6512680,6092.05,53520, -, -,,2021-08-02
ADANITRANS, BE, 02-Aug-2021,893.45,911.35,927.65,885.0,910.0,908.8,903.43,76338,689.66,10569, -, -,,2021-08-02
ADFFOODS, EQ, 02-Aug-2021,905.4,910.0,960.0,880.0,886.95,886.4,895.05,47752,427.41,4639, 22319, 46.74,0.4673940358519015,2021-08-02
ADL, BE, 02-Aug-2021,36.4,36.5,38.2,36.5,38.2,38.2,38.16,11140,4.25,63, -, -,,2021-08-02
ADORWELD, EQ, 02-Aug-2021,722.0,725.45,740.0,725.0,737.0,735.45,735.83,12035,88.56,1320, 8091, 67.23,0.672289156626506,2021-08-02
ADROITINFO, BE, 02-Aug-2021,8.6,8.6,9.0,8.6,9.0,9.0,8.96,2182,0.2,7, -, -,,2021-08-02
ADSL, EQ, 02-Aug-2021,70.5,72.95,72.95,69.1,70.1,69.5,70.96,326604,231.75,2592, 212780, 65.15,0.6514923270994843,2021-08-02
ADVANIHOTR, EQ, 02-Aug-2021,72.5,73.95,74.0,72.1,72.8,72.5,72.71,35942,26.13,394, 27348, 76.09,0.7608925491068944,2021-08-02
ADVENZYMES, EQ, 02-Aug-2021,399.25,403.0,427.75,401.2,425.0,425.3,420.15,1233999,5184.65,32715, 528294, 42.81,0.42811541986662877,2021-08-02
AEGISCHEM, EQ, 02-Aug-2021,319.65,321.15,322.0,303.0,307.4,306.9,308.16,1446692,4458.05,27125, 1013922, 70.09,0.7008554688904065,2021-08-02
AFFLE, BE, 02-Aug-2021,4185.25,4220.0,4320.0,4161.0,4278.0,4259.4,4233.1,39203,1659.5,11044, -, -,,2021-08-02
