SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 23-Dec-2022,86.95,86.1,86.1,80.8, 81.95,81.7,82.99,170914,141.84,3526, 89241, 52.21,0.5221397896017881,2022-12-23
21STCENMGM, EQ, 23-Dec-2022,23.2,22.75,22.75,22.75, 22.75,22.75,22.75,1243,0.28,26, 1243, 100.00,1.0,2022-12-23
3IINFOLTD, EQ, 23-Dec-2022,40.45,40.35,40.35,38.55, 38.95,38.8,39.28,729516,286.52,5151, 503614, 69.03,0.6903398965889713,2022-12-23
3MINDIA, EQ, 23-Dec-2022,22622.5,22622.5,23000.0,22150.0, 22698.20,22424.25,22390.81,2355,527.3,1468, 950, 40.34,0.4033970276008493,2022-12-23
3PLAND, EQ, 23-Dec-2022,16.7,16.7,16.9,14.7, 15.00,15.3,15.97,13913,2.22,257, 10111, 72.67,0.7267303960324876,2022-12-23
4THDIM, BE, 23-Dec-2022,109.95,108.0,108.0,107.8, 107.80,107.8,107.81,13857,14.94,78, -, -,,2022-12-23
5PAISA, EQ, 23-Dec-2022,299.8,296.0,305.0,289.05, 305.00,298.5,294.97,40333,118.97,2370, 17538, 43.48,0.43483003991768526,2022-12-23
63MOONS, EQ, 23-Dec-2022,155.8,155.0,156.75,147.0, 147.00,148.9,152.46,175223,267.15,4227, 82540, 47.11,0.4710568818020465,2022-12-23
A2ZINFRA, EQ, 23-Dec-2022,9.65,9.7,9.7,9.25, 9.50,9.4,9.4,278861,26.22,644, 189809, 68.07,0.6806581056512025,2022-12-23
AAATECH, EQ, 23-Dec-2022,53.5,56.8,56.85,50.3, 53.00,51.85,51.94,19043,9.89,304, 15995, 83.99,0.8399411857375414,2022-12-23
AAKASH, EQ, 23-Dec-2022,6.55,6.55,6.65,6.25, 6.30,6.25,6.32,369459,23.33,1226, 310295, 83.99,0.8398631512562964,2022-12-23
AAREYDRUGS, EQ, 23-Dec-2022,39.75,40.35,44.8,40.05, 41.80,41.3,42.56,845994,360.04,6028, 339053, 40.08,0.40077470998612286,2022-12-23
AARON, EQ, 23-Dec-2022,157.35,152.15,161.4,152.15, 158.00,156.85,157.05,9771,15.35,367, 6020, 61.61,0.6161088936649268,2022-12-23
AARTIDRUGS, EQ, 23-Dec-2022,447.1,443.0,468.5,440.85, 455.50,455.05,458.74,281122,1289.62,13920, 62127, 22.10,0.2209965779981645,2022-12-23
AARTIIND, EQ, 23-Dec-2022,611.4,605.0,610.0,590.0, 591.95,590.85,599.45,588136,3525.6,25720, 221455, 37.65,0.3765370594556361,2022-12-23
AARTISURF, EQ, 23-Dec-2022,634.6,625.0,634.5,605.0, 608.50,608.7,615.81,9850,60.66,1631, 5445, 55.28,0.5527918781725888,2022-12-23
AARVEEDEN, EQ, 23-Dec-2022,23.8,22.9,24.65,22.2, 22.80,22.7,22.86,26324,6.02,376, 13769, 52.31,0.5230588056526364,2022-12-23
AARVI, EQ, 23-Dec-2022,153.5,153.15,153.15,137.55, 141.00,138.6,143.85,56738,81.62,2769, 28647, 50.49,0.50489971447707,2022-12-23
AAVAS, EQ, 23-Dec-2022,1920.9,1903.4,1907.4,1865.0, 1866.00,1871.95,1883.1,50501,950.98,12478, 30715, 60.82,0.6082057781034039,2022-12-23
