SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 25-Feb-2022,67.6,70.1,72.0,69.0,70.25,70.3,70.73,196731,139.16,2632, 97030, 49.32,0.4932115426648571,2022-02-25
21STCENMGM, EQ, 25-Feb-2022,31.4,30.8,30.8,30.8,30.8,30.8,30.8,1527,0.47,31, 1527, 100.00,1.0,2022-02-25
3IINFOLTD, EQ, 25-Feb-2022,51.15,50.25,53.4,49.65,51.65,51.6,51.73,1072174,554.69,7581, 616369, 57.49,0.5748777717049658,2022-02-25
3MINDIA, EQ, 25-Feb-2022,20568.2,20989.95,21500.0,20796.7,21473.95,21415.1,21196.36,2490,527.79,1556, 1500, 60.24,0.6024096385542169,2022-02-25
3PLAND, BE, 25-Feb-2022,15.4,15.75,15.75,14.65,14.7,14.85,15.0,4250,0.64,74, -, -,,2022-02-25
5PAISA, EQ, 25-Feb-2022,311.6,321.7,331.9,318.0,325.0,325.9,326.91,27719,90.62,1129, 17019, 61.40,0.613983188426711,2022-02-25
63MOONS, BE, 25-Feb-2022,217.3,210.1,226.15,210.0,221.0,222.8,221.96,45533,101.06,873, -, -,,2022-02-25
A2ZINFRA, EQ, 25-Feb-2022,8.7,8.55,9.1,8.55,8.95,8.95,9.03,570983,51.57,696, 425500, 74.52,0.7452060744365419,2022-02-25
AAKASH, BE, 25-Feb-2022,28.5,27.2,29.0,27.2,28.9,28.7,28.69,53076,15.23,405, -, -,,2022-02-25
AAREYDRUGS, EQ, 25-Feb-2022,37.3,39.5,41.0,38.5,41.0,40.35,39.87,59192,23.6,947, 43811, 74.02,0.7401506960400054,2022-02-25
AARON, EQ, 25-Feb-2022,111.85,106.35,115.45,106.35,113.0,112.85,113.45,3219,3.65,140, 1909, 59.30,0.5930413171792482,2022-02-25
AARTIDRUGS, EQ, 25-Feb-2022,453.4,455.8,480.0,455.8,466.95,467.45,467.27,126175,589.58,8343, 46594, 36.93,0.3692807608480285,2022-02-25
AARTIIND, EQ, 25-Feb-2022,865.85,876.85,937.15,872.65,932.95,933.35,921.57,977284,9006.39,30270, 388432, 39.75,0.3974607176624195,2022-02-25
AARTISURF, EQ, 25-Feb-2022,754.95,755.2,801.0,755.2,796.0,796.25,791.26,9867,78.07,1485, 4965, 50.32,0.5031924597141988,2022-02-25
AARVEEDEN, EQ, 25-Feb-2022,25.85,25.85,25.85,24.6,25.7,25.8,25.36,25284,6.41,266, 18545, 73.35,0.7334678057269419,2022-02-25
AARVI, EQ, 25-Feb-2022,84.4,84.4,90.0,84.4,87.55,87.85,86.92,22361,19.44,223, 14292, 63.91,0.6391485175081615,2022-02-25
AAVAS, EQ, 25-Feb-2022,2905.2,2920.5,2995.0,2821.1,2829.95,2853.8,2909.5,53963,1570.05,9142, 23534, 43.61,0.43611363341548837,2022-02-25
ABAN, EQ, 25-Feb-2022,42.05,42.15,44.65,41.45,42.6,42.55,42.98,225899,97.1,2789, 124456, 55.09,0.5509364804625075,2022-02-25
ABB, EQ, 25-Feb-2022,2045.55,2068.6,2149.95,2065.35,2115.0,2131.9,2105.44,313838,6607.68,25652, 186064, 59.29,0.5928663832932914,2022-02-25
