SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 16-Dec-2021,62.45,63.05,64.4,60.15, 61.10,61.15,62.36,492105,306.88,6918, 278611, 56.62,0.5661616931345953,2021-12-16
21STCENMGM, EQ, 16-Dec-2021,54.05,53.0,54.45,53.0, 53.00,53.0,53.22,8577,4.56,182, 6203, 72.32,0.7232132447242625,2021-12-16
3IINFOLTD, EQ, 16-Dec-2021,116.65,116.65,119.3,110.85, 110.85,110.85,113.54,4068656,4619.48,21605, 2959396, 72.74,0.7273645154567012,2021-12-16
3MINDIA, EQ, 16-Dec-2021,24668.75,24750.0,25041.3,24728.15, 25000.00,24926.6,24955.82,2818,703.26,1237, 2117, 75.12,0.7512420156139106,2021-12-16
3PLAND, EQ, 16-Dec-2021,13.9,14.65,14.65,13.55, 13.90,13.9,13.81,16894,2.33,129, 7043, 41.69,0.41689357168225405,2021-12-16
5PAISA, EQ, 16-Dec-2021,430.65,433.6,445.8,433.0, 443.00,439.25,439.09,20889,91.72,1003, 14510, 69.46,0.6946239647661449,2021-12-16
63MOONS, EQ, 16-Dec-2021,206.55,216.85,216.85,196.25, 196.25,196.25,204.46,2576738,5268.46,23476, 1041496, 40.42,0.4041916562723878,2021-12-16
A2ZINFRA, BE, 16-Dec-2021,7.5,7.85,7.85,7.2, 7.85,7.85,7.73,1029028,79.56,1443, -, -,,2021-12-16
AAKASH, EQ, 16-Dec-2021,237.75,244.0,246.75,235.55, 245.40,245.55,242.74,238383,578.65,1318, 89540, 37.56,0.3756140328798614,2021-12-16
AAREYDRUGS, EQ, 16-Dec-2021,40.0,40.7,42.1,39.0, 39.85,39.65,40.82,137245,56.02,1481, 66122, 48.18,0.48178075704032935,2021-12-16
AARON, EQ, 16-Dec-2021,114.05,114.05,117.8,112.15, 114.70,112.8,113.62,5046,5.73,150, 3522, 69.80,0.6979785969084423,2021-12-16
AARTIDRUGS, EQ, 16-Dec-2021,548.7,551.25,559.0,541.25, 547.40,544.6,548.48,152241,835.02,8368, 41978, 27.57,0.2757338693256087,2021-12-16
AARTIIND, EQ, 16-Dec-2021,991.05,998.65,998.65,972.55, 986.00,983.2,982.7,354451,3483.2,15705, 132800, 37.47,0.3746639168742647,2021-12-16
AARTISURF, EQ, 16-Dec-2021,1098.75,1090.0,1119.3,1061.65, 1078.00,1069.55,1078.07,13196,142.26,2566, 6707, 50.83,0.5082600788117612,2021-12-16
AARVEEDEN, EQ, 16-Dec-2021,24.0,25.35,26.4,23.55, 26.40,25.45,25.0,67337,16.84,316, 42606, 63.27,0.6327279207567905,2021-12-16
AARVI, EQ, 16-Dec-2021,76.25,76.75,80.0,73.0, 76.00,75.7,76.23,86137,65.66,1335, 49316, 57.25,0.5725298071676516,2021-12-16
AAVAS, EQ, 16-Dec-2021,2578.15,2594.0,2598.95,2538.0, 2566.00,2557.5,2559.3,29552,756.32,8101, 16276, 55.08,0.5507579859231185,2021-12-16
ABAN, BE, 16-Dec-2021,50.15,51.55,51.55,48.5, 49.40,48.85,49.29,36409,17.95,450, -, -,,2021-12-16
ABB, EQ, 16-Dec-2021,2232.05,2220.1,2275.0,2194.0, 2269.00,2234.9,2220.48,270580,6008.18,8116, 221664, 81.92,0.8192179761992756,2021-12-16
ABBOTINDIA, EQ, 16-Dec-2021,18527.1,18620.0,18678.55,18311.0, 18407.00,18439.95,18492.29,9024,1668.74,3466, 3940, 43.66,0.436613475177305,2021-12-16
ABCAPITAL, EQ, 16-Dec-2021,123.25,124.7,125.65,120.1, 121.00,120.85,122.94,4250313,5225.25,35178, 1619476, 38.10,0.38102511509152387,2021-12-16
ABFRL, EQ, 16-Dec-2021,282.45,284.25,286.5,272.35, 276.10,274.25,278.65,4403990,12271.6,44704, 1729661, 39.27,0.3927486211367419,2021-12-16
ABMINTLLTD, EQ, 16-Dec-2021,103.9,106.85,108.05,102.75, 106.65,106.55,106.53,1359,1.45,60, 825, 60.71,0.6070640176600441,2021-12-16
ABSLAMC, EQ, 16-Dec-2021,576.4,577.0,580.25,568.8, 572.20,572.2,571.96,155670,890.37,9283, 107191, 68.86,0.688578403032055,2021-12-16
ABSLBANETF, EQ, 16-Dec-2021,36.7,37.3,37.3,36.3, 36.50,36.42,36.6,3705,1.36,72, 2007, 54.17,0.5417004048582996,2021-12-16
ABSLNN50ET, EQ, 16-Dec-2021,43.25,43.6,43.86,43.0, 43.25,43.2,43.24,2712,1.17,77, 1991, 73.41,0.7341445427728613,2021-12-16
ACC, EQ, 16-Dec-2021,2285.5,2297.5,2298.5,2263.0, 2271.70,2266.45,2273.94,247839,5635.71,13968, 125516, 50.64,0.5064416818983292,2021-12-16
ACCELYA, EQ, 16-Dec-2021,1084.4,1100.0,1102.25,1053.0, 1067.00,1061.9,1069.08,16379,175.1,2120, 9395, 57.36,0.573600341901215,2021-12-16
ACCURACY, EQ, 16-Dec-2021,211.85,214.0,218.85,207.95, 210.35,211.1,212.53,40639,86.37,1684, 21804, 53.65,0.5365289500233765,2021-12-16
