SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 22-Mar-2022,77.7,79.9,79.9,75.2, 77.00,76.6,76.97,126510,97.38,2048, 61477, 48.59,0.48594577503754643,2022-03-22
21STCENMGM, EQ, 22-Mar-2022,27.55,28.05,28.1,27.0, 28.10,28.1,27.72,94337,26.15,289, 77494, 82.15,0.8214592365667766,2022-03-22
3IINFOLTD, EQ, 22-Mar-2022,54.55,55.0,57.25,54.1, 57.25,57.15,55.97,1204129,673.91,5789, 681101, 56.56,0.5656379009225756,2022-03-22
3MINDIA, EQ, 22-Mar-2022,19802.9,19949.0,20199.8,19600.0, 19980.00,20040.9,19828.21,6677,1323.93,3328, 4518, 67.67,0.6766511906544855,2022-03-22
3PLAND, BE, 22-Mar-2022,15.7,15.55,16.3,15.55, 16.00,16.0,16.11,2627,0.42,35, -, -,,2022-03-22
5PAISA, EQ, 22-Mar-2022,367.85,368.9,377.8,356.0, 364.40,362.35,367.97,34192,125.82,2153, 12051, 35.25,0.35245086569957884,2022-03-22
63MOONS, BE, 22-Mar-2022,219.6,223.95,223.95,212.35, 222.15,220.25,217.07,56228,122.06,668, -, -,,2022-03-22
A2ZINFRA, EQ, 22-Mar-2022,10.1,10.25,10.25,9.95, 10.00,10.05,10.1,265896,26.84,535, 232964, 87.61,0.8761470650179017,2022-03-22
AAKASH, BE, 22-Mar-2022,26.1,26.0,26.45,24.8, 24.95,25.0,25.45,161175,41.03,428, -, -,,2022-03-22
AAREYDRUGS, EQ, 22-Mar-2022,42.8,44.35,44.35,41.65, 43.05,42.7,42.8,59480,25.46,874, 33645, 56.57,0.5656523201075991,2022-03-22
AARON, EQ, 22-Mar-2022,111.85,115.95,115.95,108.15, 108.20,110.05,112.53,4878,5.49,172, 1661, 34.05,0.34050840508405084,2022-03-22
AARTIDRUGS, EQ, 22-Mar-2022,452.2,452.0,459.6,450.1, 451.00,451.25,453.48,114477,519.13,4802, 68555, 59.89,0.5988539182543219,2022-03-22
AARTIIND, EQ, 22-Mar-2022,911.35,912.0,916.05,893.0, 910.25,908.35,903.64,527993,4771.18,25562, 151829, 28.76,0.28755873657415915,2022-03-22
AARTISURF, EQ, 22-Mar-2022,777.9,780.0,782.8,765.0, 768.75,767.15,771.48,11620,89.65,1260, 6865, 59.08,0.5907917383820999,2022-03-22
AARVEEDEN, EQ, 22-Mar-2022,25.15,24.2,25.7,24.2, 25.05,25.05,25.15,6036,1.52,133, 4354, 72.13,0.7213386348575216,2022-03-22
AARVI, EQ, 22-Mar-2022,90.85,92.5,92.5,89.9, 90.05,90.05,90.85,13092,11.89,227, 7957, 60.78,0.6077757409104797,2022-03-22
AAVAS, EQ, 22-Mar-2022,2396.9,2401.2,2409.5,2322.1, 2325.00,2342.25,2347.77,175079,4110.45,22661, 106051, 60.57,0.6057322694326561,2022-03-22
ABAN, EQ, 22-Mar-2022,52.6,53.2,53.3,50.1, 50.30,50.35,51.34,243613,125.06,3129, 122691, 50.36,0.5036307586212558,2022-03-22
ABB, EQ, 22-Mar-2022,2091.45,2100.0,2101.15,2058.0, 2066.00,2077.15,2079.33,96849,2013.81,13761, 46720, 48.24,0.48240043779491787,2022-03-22
ABBOTINDIA, EQ, 22-Mar-2022,17251.9,17285.95,17285.95,16650.5, 16700.00,16685.6,16784.04,19462,3266.51,6191, 9512, 48.87,0.48874730243551534,2022-03-22
ABCAPITAL, EQ, 22-Mar-2022,107.8,107.2,110.0,106.4, 108.50,108.95,108.15,2884197,3119.16,16310, 773261, 26.81,0.26810269894878885,2022-03-22
ABFRL, EQ, 22-Mar-2022,286.5,287.7,290.2,281.2, 288.30,288.7,286.38,1951163,5587.8,25924, 635035, 32.55,0.3254648637761171,2022-03-22
ABMINTLLTD, EQ, 22-Mar-2022,92.5,93.6,95.75,92.5, 93.50,92.8,93.7,1492,1.4,47, 658, 44.10,0.4410187667560322,2022-03-22
ABSLAMC, EQ, 22-Mar-2022,502.45,499.95,504.65,497.45, 501.25,501.9,502.06,129554,650.44,4895, 74483, 57.49,0.5749185667752443,2022-03-22
ABSLBANETF, EQ, 22-Mar-2022,35.95,35.95,36.5,35.25, 36.20,36.1,35.57,20671,7.35,162, 5713, 27.64,0.2763775337429249,2022-03-22
ABSLNN50ET, EQ, 22-Mar-2022,41.49,42.0,42.0,40.76, 41.26,41.26,41.24,7696,3.17,74, 7199, 93.54,0.935420997920998,2022-03-22
ACC, EQ, 22-Mar-2022,2055.75,2054.95,2074.7,2025.0, 2062.45,2058.3,2048.8,452916,9279.33,31723, 156505, 34.55,0.34554972666013123,2022-03-22
ACCELYA, EQ, 22-Mar-2022,1002.75,1015.0,1016.0,990.05, 999.00,995.65,1004.74,22528,226.35,1869, 15025, 66.69,0.6669477982954546,2022-03-22
ACCURACY, EQ, 22-Mar-2022,242.5,239.1,252.0,239.1, 242.30,246.35,245.71,34519,84.82,896, 20383, 59.05,0.5904863987948666,2022-03-22
ACE, EQ, 22-Mar-2022,214.1,216.3,216.3,213.0, 214.90,214.7,214.82,140509,301.84,2805, 55751, 39.68,0.3967788540235857,2022-03-22
ACRYSIL, EQ, 22-Mar-2022,784.25,784.0,799.8,771.15, 787.00,787.55,787.08,75755,596.26,6955, 25576, 33.76,0.3376146788990826,2022-03-22
ADANIENT, EQ, 22-Mar-2022,1802.95,1802.95,1837.0,1790.0, 1832.00,1831.55,1815.39,964066,17501.54,28508, 153298, 15.90,0.15901193486752982,2022-03-22
ADANIGREEN, EQ, 22-Mar-2022,1876.05,1860.0,1905.0,1855.0, 1875.00,1877.45,1879.02,337757,6346.52,22703, 126041, 37.32,0.373170652273676,2022-03-22
ADANIPORTS, EQ, 22-Mar-2022,735.15,735.0,743.9,723.05, 739.00,739.15,733.94,5010054,36770.58,83770, 1215863, 24.27,0.24268460978664103,2022-03-22
ADANIPOWER, EQ, 22-Mar-2022,124.55,124.5,124.75,122.3, 123.65,123.75,123.36,11802958,14559.78,45126, 2673752, 22.65,0.22653236586964048,2022-03-22
ADANITRANS, EQ, 22-Mar-2022,2289.05,2324.0,2384.75,2275.0, 2331.25,2338.05,2327.96,295672,6883.14,25284, 173794, 58.78,0.5877932303363186,2022-03-22
ADFFOODS, EQ, 22-Mar-2022,729.7,728.9,740.0,709.0, 738.00,734.0,728.39,16092,117.21,573, 12463, 77.45,0.7744842157593835,2022-03-22
ADL, BE, 22-Mar-2022,45.65,45.65,47.9,43.85, 47.90,47.9,46.41,3762,1.75,28, -, -,,2022-03-22
ADORWELD, EQ, 22-Mar-2022,628.75,629.1,653.55,626.05, 640.00,641.35,640.72,9370,60.04,559, 3984, 42.52,0.42518676627534685,2022-03-22
ADROITINFO, BE, 22-Mar-2022,13.05,13.05,13.05,12.4, 12.40,12.4,12.4,6864,0.85,49, -, -,,2022-03-22
ADSL, EQ, 22-Mar-2022,121.15,121.0,124.0,118.5, 122.00,121.85,120.73,94957,114.65,1573, 52778, 55.58,0.5558094716555915,2022-03-22
ADVANIHOTR, EQ, 22-Mar-2022,91.45,92.55,92.9,90.25, 91.50,91.0,91.9,90101,82.8,1733, 43821, 48.64,0.4863542025060765,2022-03-22
ADVENZYMES, EQ, 22-Mar-2022,304.55,302.0,310.9,302.0, 305.85,305.95,306.41,294233,901.57,8870, 109137, 37.09,0.37092032504851596,2022-03-22
AEGISCHEM, EQ, 22-Mar-2022,204.85,204.8,215.0,203.2, 205.00,205.0,208.65,1695114,3536.93,34389, 658787, 38.86,0.38863875821921123,2022-03-22
AFFLE, EQ, 22-Mar-2022,1231.3,1230.0,1230.0,1204.0, 1224.95,1224.55,1215.35,217977,2649.19,18569, 78708, 36.11,0.3610839675745606,2022-03-22
