SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 07-Jun-2023,98.55,99.2,99.85,96.0, 97.10,96.8,98.15,266807,261.88,4301, 122457, 45.90,0.4589722158713977,2023-06-07
21STCENMGM, EQ, 07-Jun-2023,17.6,17.95,17.95,17.95, 17.95,17.95,17.95,1306,0.23,10, 1306, 100.00,1.0,2023-06-07
360ONE, EQ, 07-Jun-2023,418.45,422.2,427.5,419.5, 424.00,422.75,423.35,225170,953.27,8332, 158971, 70.60,0.706004352267176,2023-06-07
3IINFOLTD, EQ, 07-Jun-2023,31.9,31.9,32.8,31.9, 32.35,32.3,32.32,361796,116.92,2450, 172619, 47.71,0.4771169388274055,2023-06-07
3MINDIA, EQ, 07-Jun-2023,27423.6,27415.0,27717.45,26800.0, 27000.00,26962.15,27246.24,7947,2165.26,2932, 4850, 61.03,0.6102931923996476,2023-06-07
3PLAND, BE, 07-Jun-2023,21.9,22.4,22.4,20.8, 21.15,20.85,21.09,24649,5.2,171, -, -,,2023-06-07
4THDIM, BE, 07-Jun-2023,18.5,18.15,18.15,18.15, 18.15,18.15,18.15,12950,2.35,102, -, -,,2023-06-07
5PAISA, EQ, 07-Jun-2023,381.1,382.5,393.0,379.0, 379.10,380.65,386.48,71590,276.68,3289, 33000, 46.10,0.460958234390278,2023-06-07
63MOONS, EQ, 07-Jun-2023,164.35,165.0,165.6,162.5, 163.50,163.75,163.64,126258,206.61,2483, 85642, 67.83,0.678309493259833,2023-06-07
A2ZINFRA, EQ, 07-Jun-2023,8.15,8.2,8.95,8.05, 8.45,8.45,8.51,1466283,124.83,1473, 823377, 56.15,0.5615403029292435,2023-06-07
AAATECH, EQ, 07-Jun-2023,57.4,58.15,58.2,56.55, 56.70,57.0,57.28,2657,1.52,258, 763, 28.72,0.2871659766654121,2023-06-07
AAKASH, EQ, 07-Jun-2023,6.35,6.35,6.4,6.25, 6.40,6.35,6.34,391324,24.79,593, 314235, 80.30,0.8030046713209514,2023-06-07
AAREYDRUGS, EQ, 07-Jun-2023,31.9,32.3,32.35,31.05, 31.35,31.3,31.76,43775,13.9,535, 26451, 60.42,0.6042490005711022,2023-06-07
AARON, EQ, 07-Jun-2023,227.6,227.0,230.7,224.65, 225.10,225.85,226.79,13504,30.63,607, 7958, 58.93,0.5893068720379147,2023-06-07
AARTIDRUGS, EQ, 07-Jun-2023,460.0,462.4,477.9,460.0, 471.80,471.15,470.83,548098,2580.62,15043, 218510, 39.87,0.3986695809873417,2023-06-07
AARTIIND, EQ, 07-Jun-2023,511.85,514.0,523.0,511.7, 522.50,521.55,518.64,938593,4867.89,21653, 535630, 57.07,0.5706733376447513,2023-06-07
AARTIPHARM, EQ, 07-Jun-2023,395.4,396.05,404.25,387.5, 393.00,389.4,396.54,176923,701.58,7371, 115278, 65.16,0.6515715876398207,2023-06-07
AARTISURF, EQ, 07-Jun-2023,633.75,638.45,639.95,623.05, 633.00,635.15,630.84,9210,58.1,1168, 5111, 55.49,0.5549402823018458,2023-06-07
AARVEEDEN, EQ, 07-Jun-2023,20.75,20.9,22.45,20.4, 21.10,21.25,21.01,12803,2.69,188, 7939, 62.01,0.6200890416308678,2023-06-07
AARVI, EQ, 07-Jun-2023,141.05,141.6,147.95,141.0, 141.00,141.45,143.8,47600,68.45,1046, 25582, 53.74,0.5374369747899159,2023-06-07
AAVAS, EQ, 07-Jun-2023,1395.3,1400.0,1400.15,1388.05, 1389.90,1389.95,1391.92,159770,2223.87,9812, 114473, 71.65,0.7164861989109345,2023-06-07
ABAN, EQ, 07-Jun-2023,41.0,41.0,42.1,41.0, 41.35,41.35,41.6,123591,51.41,1127, 73980, 59.86,0.5985872757725077,2023-06-07
ABB, EQ, 07-Jun-2023,4057.65,4068.6,4162.0,4058.9, 4158.45,4151.1,4117.92,241488,9944.28,25414, 120556, 49.92,0.4992214934075399,2023-06-07
ABBOTINDIA, EQ, 07-Jun-2023,21823.05,21900.0,21989.95,21800.25, 21910.50,21865.8,21875.2,7574,1656.83,3034, 3213, 42.42,0.4242144177449168,2023-06-07
ABCAPITAL, EQ, 07-Jun-2023,171.55,172.35,173.9,171.0, 173.10,173.45,172.77,3030378,5235.57,18582, 957622, 31.60,0.31600744197588554,2023-06-07
ABFRL, EQ, 07-Jun-2023,207.05,208.35,208.7,206.0, 206.60,206.9,207.32,1280326,2654.41,11085, 654331, 51.11,0.511065931645534,2023-06-07
ABMINTLLTD, BE, 07-Jun-2023,55.35,57.9,57.9,57.25, 57.25,57.25,57.77,260,0.15,9, -, -,,2023-06-07
