SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, BE, 02-Nov-2023,145.55,148.45,148.45,148.45, 148.45,148.45,148.45,13921,20.67,70, -, -,,2023-11-02
21STCENMGM, EQ, 02-Nov-2023,17.95,18.25,18.3,18.0, 18.00,18.15,18.19,3700,0.67,44, 3173, 85.76,0.8575675675675676,2023-11-02
360ONE, EQ, 02-Nov-2023,529.45,530.05,555.0,529.8, 554.00,551.55,546.87,371991,2034.3,16426, 219696, 59.06,0.5905949337483971,2023-11-02
3IINFOLTD, EQ, 02-Nov-2023,37.35,37.4,37.85,36.35, 37.35,37.4,37.28,592047,220.7,3403, 248227, 41.93,0.4192690782995269,2023-11-02
3MINDIA, EQ, 02-Nov-2023,30320.9,30320.9,31450.0,30320.9, 31350.00,31325.25,30973.51,3070,950.89,1544, 1501, 48.89,0.4889250814332248,2023-11-02
3PLAND, EQ, 02-Nov-2023,26.75,26.8,26.95,25.65, 26.05,26.05,26.29,11310,2.97,331, 5372, 47.50,0.47497789566755083,2023-11-02
5PAISA, EQ, 02-Nov-2023,438.3,444.9,453.45,441.45, 443.05,443.8,446.3,33990,151.7,3953, 13837, 40.71,0.4070903206825537,2023-11-02
63MOONS, EQ, 02-Nov-2023,264.75,268.45,268.45,261.6, 265.00,265.45,265.54,38347,101.83,1330, 21547, 56.19,0.561895324275693,2023-11-02
A2ZINFRA, BE, 02-Nov-2023,9.45,9.55,9.8,9.5, 9.60,9.6,9.64,121005,11.67,178, -, -,,2023-11-02
AAATECH, EQ, 02-Nov-2023,66.5,66.7,67.85,62.1, 64.15,63.5,64.28,101135,65.01,2451, 53045, 52.45,0.5244969595095664,2023-11-02
AAKASH, EQ, 02-Nov-2023,6.35,6.45,6.45,6.25, 6.30,6.3,6.33,169130,10.71,468, 107692, 63.67,0.6367409684857802,2023-11-02
AAREYDRUGS, BE, 02-Nov-2023,41.9,42.0,43.1,41.5, 42.00,42.0,42.04,14502,6.1,69, -, -,,2023-11-02
AARON, EQ, 02-Nov-2023,278.7,258.05,267.0,251.25, 258.00,257.45,257.87,59145,152.52,2885, 30964, 52.35,0.5235269253529462,2023-11-02
AARTECH, BE, 02-Nov-2023,151.1,154.95,154.95,144.25, 146.20,146.15,147.32,3794,5.59,114, -, -,,2023-11-02
AARTIDRUGS, EQ, 02-Nov-2023,460.45,467.0,475.95,458.6, 463.50,462.2,465.12,474172,2205.46,22285, 160894, 33.93,0.339315691352505,2023-11-02
AARTIIND, EQ, 02-Nov-2023,447.8,450.05,458.05,449.3, 456.55,456.55,454.28,526568,2392.07,12240, 221568, 42.08,0.42077756339162276,2023-11-02
AARTIPHARM, EQ, 02-Nov-2023,390.3,392.0,399.85,389.8, 397.50,396.05,393.79,37199,146.49,4185, 17911, 48.15,0.48149143794188015,2023-11-02
AARTISURF, EQ, 02-Nov-2023,601.95,603.05,618.2,589.95, 598.00,597.25,600.35,18744,112.53,1729, 8813, 47.02,0.4701771233461374,2023-11-02
AARVEEDEN, EQ, 02-Nov-2023,24.55,25.35,26.45,24.15, 25.60,25.6,25.71,305228,78.47,1313, 183923, 60.26,0.6025757794173536,2023-11-02
AARVI, EQ, 02-Nov-2023,131.0,130.0,133.0,130.0, 132.90,132.2,132.2,5541,7.33,217, 3227, 58.24,0.5823858509294351,2023-11-02
AAVAS, EQ, 02-Nov-2023,1425.45,1443.05,1477.0,1436.7, 1465.50,1460.05,1451.55,104095,1510.99,12577, 49371, 47.43,0.4742879100821365,2023-11-02
ABAN, BE, 02-Nov-2023,50.4,50.1,51.2,49.0, 50.50,50.35,50.0,166184,83.1,957, -, -,,2023-11-02
ABB, EQ, 02-Nov-2023,4055.0,4089.7,4112.7,4067.55, 4080.00,4076.95,4086.06,170196,6954.3,15116, 112843, 66.30,0.6630179322663282,2023-11-02
ABBOTINDIA, EQ, 02-Nov-2023,22234.95,22348.9,22636.25,22160.0, 22368.50,22382.1,22371.52,7027,1572.05,3978, 2475, 35.22,0.35221289312651205,2023-11-02
ABCAPITAL, EQ, 02-Nov-2023,170.1,171.5,173.2,171.35, 172.90,172.7,172.57,995975,1718.74,10977, 313835, 31.51,0.3151032907452496,2023-11-02
ABFRL, EQ, 02-Nov-2023,213.7,215.45,216.4,214.0, 215.45,215.1,215.28,770708,1659.16,8991, 244112, 31.67,0.31673733761684064,2023-11-02
ABMINTLLTD, EQ, 02-Nov-2023,54.95,57.65,57.65,57.65, 57.65,57.65,57.65,3374,1.95,24, 3374, 100.00,1.0,2023-11-02
ABSLAMC, EQ, 02-Nov-2023,445.4,447.2,449.95,436.5, 437.40,438.95,443.23,48586,215.35,2665, 30567, 62.91,0.6291318486806899,2023-11-02
ABSLBANETF, EQ, 02-Nov-2023,43.1,44.4,44.4,43.09, 43.45,43.45,43.23,210970,91.21,3326, 204538, 96.95,0.9695122529269564,2023-11-02
ABSLLIQUID, EQ, 02-Nov-2023,1000.0,1000.0,1000.01,999.99, 1000.01,1000.01,1000.0,4826,48.26,9, 4705, 97.49,0.9749274761707418,2023-11-02
