SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 21-Mar-2025,201.11,202.65,205.71,201.49,204.0,204.18,203.83,68420,139.46,3704, 34019, 49.72,0.49720841859105525,2025-03-21
21STCENMGM, BE, 21-Mar-2025,62.44,62.44,63.68,62.35,63.5,63.5,63.47,16853,10.7,54, -, -,,2025-03-21
360ONE, EQ, 21-Mar-2025,926.6,926.6,982.0,914.2,957.0,942.75,944.47,4892340,46206.67,106652, 1730044, 35.36,0.3536230106656528,2025-03-21
3IINFOLTD, EQ, 21-Mar-2025,22.66,22.79,23.35,22.5,23.0,22.92,22.96,1335523,306.58,4423, 750072, 56.16,0.5616316604056988,2025-03-21
3MINDIA, EQ, 21-Mar-2025,27972.5,28176.5,29258.0,27912.0,28311.0,28528.6,28341.5,7877,2232.46,4254, 4665, 59.22,0.5922305446235877,2025-03-21
3PLAND, BE, 21-Mar-2025,39.13,39.13,40.0,39.13,39.4,39.59,39.76,11443,4.55,70, -, -,,2025-03-21
5PAISA, EQ, 21-Mar-2025,339.2,337.25,355.0,336.15,353.9,352.3,349.16,56586,197.58,7029, 29439, 52.03,0.5202523592408016,2025-03-21
63MOONS, EQ, 21-Mar-2025,749.25,762.65,786.7,752.5,786.7,786.7,776.35,132009,1024.85,2741, 105851, 80.18,0.8018468437758032,2025-03-21
A2ZINFRA, BE, 21-Mar-2025,16.19,15.9,16.94,15.9,16.0,16.12,16.32,303047,49.45,272, -, -,,2025-03-21
AAATECH, EQ, 21-Mar-2025,74.64,75.0,81.39,74.7,81.0,79.95,78.88,60110,47.41,2037, 33151, 55.15,0.551505573115954,2025-03-21
AADHARHFC, EQ, 21-Mar-2025,429.9,427.9,441.75,408.65,410.0,417.45,419.58,6158771,25841.28,60765, 5078713, 82.46,0.8246309206820647,2025-03-21
AAKASH, EQ, 21-Mar-2025,8.59,8.64,8.82,8.59,8.82,8.78,8.77,117834,10.33,425, 100004, 84.87,0.8486854388376869,2025-03-21
AAREYDRUGS, EQ, 21-Mar-2025,36.45,36.78,38.45,36.78,38.0,38.22,37.79,33598,12.7,577, 26385, 78.53,0.7853146020596464,2025-03-21
AARON, EQ, 21-Mar-2025,348.8,348.65,350.1,340.05,340.45,341.6,343.01,11821,40.55,1052, 5989, 50.66,0.5066407241350139,2025-03-21
AARTECH, BE, 21-Mar-2025,55.07,56.9,56.9,55.1,56.39,56.29,56.15,115608,64.92,335, -, -,,2025-03-21
AARTIDRUGS, EQ, 21-Mar-2025,347.65,354.0,361.0,349.5,358.6,357.9,357.1,193045,689.37,11360, 95128, 49.28,0.49277629568235387,2025-03-21
AARTIIND, EQ, 21-Mar-2025,399.25,400.05,409.45,398.35,407.7,407.25,406.25,1851839,7523.06,27575, 1006716, 54.36,0.5436304127950647,2025-03-21
