SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, BE, 20-Dec-2024,240.13,238.5,242.85,235.0,239.5,237.02,237.66,40104,95.31,805, -, -,,2024-12-20
21STCENMGM, BE, 20-Dec-2024,89.28,91.0,91.06,88.0,91.0,90.63,90.66,9564,8.67,183, -, -,,2024-12-20
360ONE, EQ, 20-Dec-2024,1225.35,1225.35,1260.0,1210.35,1223.15,1249.5,1250.26,1452337,18157.97,53665, 910278, 62.68,0.6267677543159749,2024-12-20
3IINFOLTD, EQ, 20-Dec-2024,30.35,30.25,30.69,29.0,29.04,29.1,29.75,753890,224.29,4923, 355637, 47.17,0.4717359296449084,2024-12-20
3MINDIA, EQ, 20-Dec-2024,31110.25,30800.05,31449.85,30723.1,30810.0,30813.85,30948.73,4409,1364.53,2703, 2242, 50.85,0.5085053300068043,2024-12-20
3PLAND, BE, 20-Dec-2024,70.68,67.51,70.45,67.14,67.14,67.15,68.11,61447,41.85,719, -, -,,2024-12-20
5PAISA, EQ, 20-Dec-2024,481.6,485.9,490.0,470.0,475.9,473.4,477.03,34477,164.47,3258, 17867, 51.82,0.5182295443339038,2024-12-20
63MOONS, EQ, 20-Dec-2024,1031.65,1068.0,1078.8,980.1,980.1,980.1,1014.49,865784,8783.29,21459, 484328, 55.94,0.5594097373016826,2024-12-20
A2ZINFRA, EQ, 20-Dec-2024,20.93,21.01,21.97,20.8,21.97,21.83,21.69,1240186,268.94,2134, 818721, 66.02,0.6601598469906933,2024-12-20
AAATECH, EQ, 20-Dec-2024,109.11,110.9,110.9,104.0,104.3,104.83,106.5,28333,30.17,1795, 14244, 50.27,0.5027353262979565,2024-12-20
AADHARHFC, EQ, 20-Dec-2024,424.85,425.0,434.8,422.5,423.0,424.25,428.5,485373,2079.81,17763, 279503, 57.59,0.5758519736367701,2024-12-20
AAKASH, EQ, 20-Dec-2024,10.52,10.69,10.75,10.25,10.4,10.35,10.56,188644,19.93,757, 138400, 73.37,0.7336570471364051,2024-12-20
AAREYDRUGS, BE, 20-Dec-2024,57.97,59.12,59.12,58.96,58.96,58.96,58.99,9542,5.63,33, -, -,,2024-12-20
AARON, EQ, 20-Dec-2024,359.5,365.95,366.0,340.0,346.05,347.8,353.77,26294,93.02,1524, 12557, 47.76,0.47756142085646913,2024-12-20
AARTECH, EQ, 20-Dec-2024,78.9,79.01,82.84,79.01,82.2,82.52,82.39,964181,794.36,4086, 368053, 38.17,0.38172604521350245,2024-12-20
AARTIDRUGS, EQ, 20-Dec-2024,431.9,434.15,434.2,425.0,425.15,428.25,429.04,112816,484.02,8352, 65360, 57.94,0.5793504467451426,2024-12-20
AARTIIND, EQ, 20-Dec-2024,415.5,417.7,423.45,402.1,405.0,403.85,410.12,2108623,8647.78,56760, 917249, 43.50,0.43499904914249726,2024-12-20
AARTIPHARM, EQ, 20-Dec-2024,571.2,568.0,582.5,565.55,570.0,570.95,572.81,277645,1590.39,19347, 166467, 59.96,0.5995677934052477,2024-12-20
AARTISURF, BE, 20-Dec-2024,650.6,650.6,653.7,640.05,642.5,642.65,648.5,7120,46.17,165, -, -,,2024-12-20
AARVEEDEN, BE, 20-Dec-2024,101.46,103.48,103.48,103.48,103.48,103.48,103.48,41202,42.64,30, -, -,,2024-12-20
AARVI, EQ, 20-Dec-2024,139.13,141.29,142.68,136.66,139.12,138.33,139.6,7459,10.41,262, 3303, 44.28,0.4428207534522054,2024-12-20
AAVAS, EQ, 20-Dec-2024,1679.3,1679.95,1692.0,1665.0,1665.0,1665.3,1674.47,420135,7035.04,13337, 300954, 71.63,0.7163268949266307,2024-12-20
ABAN, EQ, 20-Dec-2024,66.14,66.15,67.44,64.0,65.05,64.83,65.46,67856,44.42,1886, 39684, 58.48,0.5848266918179674,2024-12-20
ABB, EQ, 20-Dec-2024,7351.9,7359.8,7407.45,6886.0,6940.0,6921.25,7108.64,557249,39612.81,72364, 210599, 37.79,0.37792620534087995,2024-12-20
ABBOTINDIA, EQ, 20-Dec-2024,29053.85,28927.0,29218.6,28501.0,28611.05,28655.35,28856.52,14576,4206.13,7785, 6485, 44.49,0.44490944017563117,2024-12-20
ABCAPITAL, EQ, 20-Dec-2024,190.65,190.65,192.0,185.15,185.89,186.21,188.97,2907999,5495.28,35426, 1396243, 48.01,0.4801387483283179,2024-12-20
ABDL, EQ, 20-Dec-2024,390.25,390.95,399.0,385.2,386.0,386.6,393.01,803032,3155.97,14179, 420030, 52.31,0.5230551210910649,2024-12-20
ABFRL, EQ, 20-Dec-2024,290.3,291.0,293.75,281.15,282.0,282.2,286.35,1778327,5092.29,22341, 819836, 46.10,0.4610153250780087,2024-12-20
ABGSEC, EQ, 20-Dec-2024,103.8,103.96,104.51,103.96,104.47,104.47,104.46,1050,1.1,13, 1016, 96.76,0.9676190476190476,2024-12-20
ABINFRA, BE, 20-Dec-2024,94.94,93.15,95.0,91.0,93.0,93.0,92.67,5052,4.68,42, -, -,,2024-12-20
ABMINTLLTD, BE, 20-Dec-2024,66.11,69.41,69.41,65.0,65.0,65.0,66.03,793,0.52,28, -, -,,2024-12-20
ABREL, EQ, 20-Dec-2024,2658.2,2669.0,2706.6,2606.6,2649.85,2628.4,2653.69,132788,3523.78,20253, 59931, 45.13,0.45132843329216493,2024-12-20
ABSLAMC, EQ, 20-Dec-2024,819.25,819.5,832.0,792.2,799.7,800.75,819.52,456165,3738.34,25118, 341242, 74.81,0.7480670371466465,2024-12-20
ABSLBANETF, EQ, 20-Dec-2024,52.44,52.9,52.9,51.41,51.89,51.6,51.92,13153,6.83,450, 11306, 85.96,0.8595757621835323,2024-12-20
ABSLLIQUID, EQ, 20-Dec-2024,1000.0,1000.0,1000.01,999.99,999.99,999.99,1000.0,634,6.34,9, 461, 72.71,0.7271293375394322,2024-12-20
ABSLNN50ET, EQ, 20-Dec-2024,73.47,73.69,74.0,71.1,71.1,71.45,72.45,39073,28.31,718, 33833, 86.59,0.8658920482174391,2024-12-20
ABSLPSE, EQ, 20-Dec-2024,9.91,9.99,9.99,9.65,9.88,9.68,9.79,380536,37.25,1552, 357635, 93.98,0.9398190972733197,2024-12-20
ACC, EQ, 20-Dec-2024,2115.35,2115.35,2132.95,2051.2,2060.0,2063.65,2102.39,261412,5495.89,22278, 123668, 47.31,0.4730769819289092,2024-12-20
ACCELYA, EQ, 20-Dec-2024,1533.95,1541.5,1551.55,1500.0,1505.1,1506.3,1521.74,9322,141.86,1612, 5068, 54.37,0.5436601587642137,2024-12-20
ACCURACY, EQ, 20-Dec-2024,10.87,11.1,11.1,10.62,10.81,10.75,10.81,260702,28.19,1505, 174926, 67.10,0.6709806599105492,2024-12-20
ACE, EQ, 20-Dec-2024,1518.05,1515.0,1542.0,1481.0,1493.0,1491.4,1504.56,644936,9703.43,46340, 227197, 35.23,0.3522783656052694,2024-12-20
ACEINTEG, EQ, 20-Dec-2024,30.93,30.5,32.4,30.5,31.18,31.04,31.28,31627,9.89,1350, 9343, 29.54,0.2954121478483574,2024-12-20
ACI, EQ, 20-Dec-2024,667.85,672.8,672.8,650.0,653.8,655.35,659.74,98153,647.56,7332, 40681, 41.45,0.4144651717216998,2024-12-20
ACL, EQ, 20-Dec-2024,85.53,86.32,86.32,79.99,81.95,81.18,82.95,41186,34.16,837, 31672, 76.90,0.7689991744767639,2024-12-20
ACLGATI, EQ, 20-Dec-2024,91.69,91.68,93.0,91.0,91.12,91.33,91.95,204116,187.69,3390, 113275, 55.50,0.5549540457386976,2024-12-20
ACMESOLAR, EQ, 20-Dec-2024,238.8,240.7,246.9,231.5,233.25,232.95,239.99,1785740,4285.52,37133, 822892, 46.08,0.46081288429446615,2024-12-20
ADANIENSOL, EQ, 20-Dec-2024,796.0,799.0,812.6,761.85,769.65,767.55,784.68,1799045,14116.8,79212, 595061, 33.08,0.3307649336175582,2024-12-20
ADANIENT, EQ, 20-Dec-2024,2419.35,2429.0,2453.85,2333.0,2349.2,2344.95,2403.77,1337016,32138.75,75322, 304572, 22.78,0.22779981690570644,2024-12-20
ADANIGREEN, EQ, 20-Dec-2024,1073.65,1074.9,1119.0,1015.1,1030.0,1034.35,1055.11,14340608,151309.64,245816, 6953452, 48.49,0.4848784654039773,2024-12-20
ADANIPORTS, EQ, 20-Dec-2024,1205.0,1205.0,1215.9,1176.2,1181.3,1182.45,1193.7,3045185,36350.5,98212, 1209949, 39.73,0.3973318534013533,2024-12-20
ADANIPOWER, EQ, 20-Dec-2024,508.3,511.4,527.0,491.05,496.7,497.9,512.6,8079059,41413.29,139663, 1556699, 19.27,0.19268320728936378,2024-12-20
ADFFOODS, EQ, 20-Dec-2024,340.0,337.75,342.0,325.0,329.5,326.95,333.17,148386,494.37,5010, 74441, 50.17,0.5016713167010365,2024-12-20
ADL, BE, 20-Dec-2024,100.0,99.95,99.99,96.27,99.69,99.0,99.1,2354,2.33,29, -, -,,2024-12-20
ADORWELD, EQ, 20-Dec-2024,1113.15,1107.0,1149.0,1107.0,1139.0,1138.75,1134.36,22647,256.9,2914, 11819, 52.19,0.5218792776085133,2024-12-20
ADROITINFO, BE, 20-Dec-2024,20.5,20.5,21.2,20.0,20.0,20.32,20.47,15688,3.21,138, -, -,,2024-12-20
ADSL, EQ, 20-Dec-2024,248.15,248.95,252.0,243.0,247.9,244.35,248.02,197037,488.7,4485, 98030, 49.75,0.4975207702106711,2024-12-20
ADVANIHOTR, EQ, 20-Dec-2024,71.41,71.3,71.82,69.24,70.45,69.86,70.67,80965,57.22,1440, 46998, 58.05,0.5804730439078615,2024-12-20
ADVENZYMES, EQ, 20-Dec-2024,374.4,373.9,376.0,361.0,363.9,361.2,366.71,222525,816.03,11517, 123170, 55.35,0.5535108414784856,2024-12-20
AEGISLOG, EQ, 20-Dec-2024,755.45,767.35,855.3,759.5,835.0,825.8,812.28,11997222,97451.19,304243, 492432, 4.10,0.04104550203372081,2024-12-20
AEROFLEX, EQ, 20-Dec-2024,218.5,218.9,219.57,203.22,206.0,204.85,210.24,1143830,2404.74,20032, 454195, 39.71,0.3970826084295743,2024-12-20
AETHER, EQ, 20-Dec-2024,895.65,887.5,897.45,867.35,890.0,876.55,883.5,27059,239.07,2968, 12561, 46.42,0.4642078421227688,2024-12-20
AFCONS, EQ, 20-Dec-2024,515.3,519.4,531.7,517.0,518.2,520.25,523.74,2640788,13830.92,51923, 981769, 37.18,0.37177122889077047,2024-12-20
AFFLE, EQ, 20-Dec-2024,1769.1,1785.0,1785.75,1704.0,1723.0,1726.4,1730.81,471749,8165.07,49084, 248484, 52.67,0.5267292564478144,2024-12-20
AFFORDABLE, EQ, 20-Dec-2024,644.5,648.0,652.4,632.35,635.0,636.6,643.3,17241,110.91,633, 14567, 84.49,0.8449045879009338,2024-12-20
AFIL, EQ, 20-Dec-2024,98.1,98.1,99.39,94.0,94.49,94.28,96.25,82076,79.0,1508, 42257, 51.49,0.5148520883083971,2024-12-20
AGARIND, EQ, 20-Dec-2024,1357.05,1364.35,1380.0,1309.9,1339.95,1335.8,1356.28,59644,808.94,4124, 29375, 49.25,0.4925055328281135,2024-12-20
AGI, EQ, 20-Dec-2024,1284.45,1290.0,1307.9,1217.2,1242.85,1239.95,1250.57,342198,4279.43,29170, 151976, 44.41,0.4441171485514234,2024-12-20
AGIIL, EQ, 20-Dec-2024,1844.9,1875.0,1879.55,1796.0,1840.0,1833.25,1837.31,16394,301.21,1987, 9245, 56.39,0.5639258265218983,2024-12-20
AGRITECH, EQ, 20-Dec-2024,201.9,207.56,207.56,196.0,196.13,197.37,198.98,7211,14.35,566, 4225, 58.59,0.5859104146442934,2024-12-20
AGROPHOS, EQ, 20-Dec-2024,41.09,41.7,41.99,40.51,40.74,40.69,41.33,30458,12.59,654, 14033, 46.07,0.4607328123973997,2024-12-20
AGSTRA, EQ, 20-Dec-2024,70.27,72.45,72.58,68.75,70.51,70.35,71.04,3962052,2814.51,10863, 2667125, 67.32,0.6731675909352023,2024-12-20
AHL, EQ, 20-Dec-2024,274.45,278.0,285.0,265.0,273.65,267.65,273.68,297375,813.87,4301, 199100, 66.95,0.669525010508617,2024-12-20
AHLADA, EQ, 20-Dec-2024,96.27,97.4,99.53,94.61,94.75,95.1,96.62,31843,30.77,714, 19104, 59.99,0.5999434726627516,2024-12-20
AHLEAST, EQ, 20-Dec-2024,168.06,168.03,170.71,167.05,168.6,168.4,168.7,6410,10.81,252, 3100, 48.36,0.4836193447737909,2024-12-20
AHLUCONT, EQ, 20-Dec-2024,1069.35,1080.05,1080.05,1035.0,1050.0,1043.25,1058.37,65012,688.07,12477, 33050, 50.84,0.5083676859656678,2024-12-20
AIAENG, EQ, 20-Dec-2024,3431.8,3430.05,3445.95,3349.9,3370.0,3362.7,3370.13,75871,2556.95,14890, 56542, 74.52,0.7452386287250728,2024-12-20
AIIL, EQ, 20-Dec-2024,1756.05,1756.05,1765.85,1671.6,1723.0,1696.1,1717.01,28719,493.11,3719, 17518, 61.00,0.609979456109196,2024-12-20
AIRAN, EQ, 20-Dec-2024,36.22,36.7,36.7,34.7,35.8,35.01,35.62,215772,76.86,1926, 120727, 55.95,0.5595118921824889,2024-12-20
AIROLAM, EQ, 20-Dec-2024,132.82,134.0,134.68,125.0,125.0,126.94,129.35,41454,53.62,1645, 16082, 38.79,0.38794808703623296,2024-12-20
AJANTPHARM, EQ, 20-Dec-2024,2875.7,2875.7,2907.05,2805.8,2819.9,2866.45,2877.71,111562,3210.43,15702, 58939, 52.83,0.528307129667808,2024-12-20
AJMERA, EQ, 20-Dec-2024,1119.95,1120.35,1140.0,1050.0,1088.55,1067.45,1098.64,85063,934.54,6788, 30809, 36.22,0.3621903765444435,2024-12-20
AJOONI, EQ, 20-Dec-2024,7.33,7.42,7.46,7.13,7.23,7.23,7.31,382137,27.93,1017, 263363, 68.92,0.6891847688132791,2024-12-20
AKASH, EQ, 20-Dec-2024,34.4,34.95,35.16,34.0,34.75,34.21,34.62,10933,3.79,424, 5248, 48.00,0.4800146345925181,2024-12-20
AKG, EQ, 20-Dec-2024,19.17,19.17,19.77,18.5,18.51,18.98,19.14,43371,8.3,338, 30265, 69.78,0.6978165133384059,2024-12-20
AKI, EQ, 20-Dec-2024,14.73,14.95,15.0,13.9,14.2,14.17,14.28,224974,32.14,1244, 118842, 52.82,0.5282477086241076,2024-12-20
AKSHAR, BE, 20-Dec-2024,0.75,0.75,0.78,0.75,0.76,0.75,0.77,2661956,20.4,2566, -, -,,2024-12-20
AKSHARCHEM, EQ, 20-Dec-2024,322.55,324.2,328.2,307.65,318.4,312.55,319.1,13904,44.37,812, 8717, 62.69,0.6269418872266973,2024-12-20
AKSHOPTFBR, BE, 20-Dec-2024,12.28,11.92,12.89,11.7,12.89,12.89,12.59,1424646,179.4,1086, -, -,,2024-12-20
AKUMS, EQ, 20-Dec-2024,560.6,561.95,589.9,552.35,570.0,572.8,568.89,553477,3148.65,23484, 285944, 51.66,0.51663212744161,2024-12-20
AKZOINDIA, EQ, 20-Dec-2024,3607.6,3641.6,3670.0,3556.0,3600.5,3593.2,3605.83,16537,596.3,4163, 8989, 54.36,0.5435689665598356,2024-12-20
ALANKIT, EQ, 20-Dec-2024,21.88,22.0,22.28,21.1,21.39,21.22,21.59,750756,162.1,3314, 314649, 41.91,0.4191095375861132,2024-12-20
ALBERTDAVD, EQ, 20-Dec-2024,1351.2,1351.2,1374.85,1310.0,1320.0,1317.7,1337.35,4919,65.78,895, 2989, 60.76,0.6076438300467575,2024-12-20
ALEMBICLTD, EQ, 20-Dec-2024,145.34,145.9,148.9,138.25,140.3,139.47,143.53,956202,1372.46,14973, 336811, 35.22,0.35223833457784026,2024-12-20
ALICON, EQ, 20-Dec-2024,1086.45,1086.45,1097.9,1052.0,1059.5,1057.8,1076.66,11725,126.24,1957, 5343, 45.57,0.45569296375266527,2024-12-20
ALKALI, EQ, 20-Dec-2024,118.11,119.39,120.78,115.3,115.3,116.81,118.03,19734,23.29,620, 11668, 59.13,0.591263808655113,2024-12-20
ALKEM, EQ, 20-Dec-2024,5494.25,5535.0,5543.25,5404.8,5425.0,5427.5,5468.69,113105,6185.37,19158, 56981, 50.38,0.5037885150965916,2024-12-20
ALKYLAMINE, EQ, 20-Dec-2024,1931.0,1931.0,1943.8,1821.95,1861.0,1872.6,1901.15,45539,865.76,8614, 25484, 55.96,0.5596082478754474,2024-12-20
ALLCARGO, EQ, 20-Dec-2024,52.52,52.32,53.05,51.13,51.4,51.21,51.85,1747955,906.35,16443, 981614, 56.16,0.5615785303397398,2024-12-20
ALLDIGI, EQ, 20-Dec-2024,977.15,976.35,980.75,941.0,949.7,947.9,963.13,7591,73.11,988, 4417, 58.19,0.5818732709787907,2024-12-20
ALMONDZ, BE, 20-Dec-2024,33.51,32.83,33.0,32.83,32.9,32.9,32.96,245266,80.83,160, -, -,,2024-12-20
ALOKINDS, EQ, 20-Dec-2024,21.83,21.86,22.13,21.0,21.19,21.17,21.6,5781024,1248.49,17916, 2174325, 37.61,0.3761141624736379,2024-12-20
ALPA, BE, 20-Dec-2024,118.95,119.5,123.0,115.0,116.0,116.16,117.97,22002,25.96,178, -, -,,2024-12-20
ALPHA, EQ, 20-Dec-2024,55.92,56.29,56.29,54.03,55.1,54.36,54.98,1234281,678.59,8480, 932782, 75.57,0.7557290438725055,2024-12-20
ALPHAETF, EQ, 20-Dec-2024,26.85,27.03,27.28,26.12,26.19,26.19,26.53,563109,149.37,2887, 374880, 66.57,0.6657325668742641,2024-12-20
ALPHAGEO, EQ, 20-Dec-2024,427.95,430.0,470.0,430.0,440.85,435.35,451.62,149511,675.22,6257, 58480, 39.11,0.3911417888984757,2024-12-20
ALPL30IETF, EQ, 20-Dec-2024,28.52,28.76,28.77,28.0,28.11,28.09,28.43,4124445,1172.63,2537, 3928369, 95.25,0.9524600279552764,2024-12-20
AMBER, EQ, 20-Dec-2024,6093.4,6200.0,6211.45,6089.0,6100.0,6122.9,6136.64,475681,29190.81,46822, 195086, 41.01,0.41011938673186443,2024-12-20
AMBICAAGAR, EQ, 20-Dec-2024,31.52,31.52,33.0,30.6,30.6,30.99,31.36,37782,11.85,701, 17974, 47.57,0.4757291832089355,2024-12-20
AMBIKCO, EQ, 20-Dec-2024,1714.85,1717.7,1729.2,1625.55,1625.55,1647.05,1678.01,16448,276.0,2394, 8925, 54.26,0.5426191634241245,2024-12-20
AMBUJACEM, EQ, 20-Dec-2024,563.3,563.5,569.6,547.0,550.85,548.8,555.86,2113009,11745.44,56924, 1321064, 62.52,0.6252050985111753,2024-12-20
AMDIND, EQ, 20-Dec-2024,62.62,63.63,64.0,60.5,60.5,60.7,61.88,13272,8.21,356, 10537, 79.39,0.7939270644966847,2024-12-20
AMIORG, EQ, 20-Dec-2024,2096.9,2118.1,2178.7,2107.1,2130.0,2120.4,2140.55,178972,3830.99,22106, 67041, 37.46,0.37458932123460653,2024-12-20
AMJLAND, EQ, 20-Dec-2024,68.4,69.0,71.9,68.15,69.35,70.32,69.67,428107,298.24,7253, 156468, 36.55,0.36548806723552757,2024-12-20
AMNPLST, EQ, 20-Dec-2024,270.2,279.7,279.7,254.1,256.75,258.3,264.43,8921,23.59,537, 5972, 66.94,0.6694316780629974,2024-12-20
AMRUTANJAN, EQ, 20-Dec-2024,752.1,752.15,765.0,740.15,750.0,749.15,751.82,33344,250.69,2361, 19190, 57.55,0.5755158349328215,2024-12-20
ANANDRATHI, EQ, 20-Dec-2024,4147.2,4180.35,4180.35,4012.0,4049.0,4062.6,4099.24,49311,2021.38,7689, 28599, 58.00,0.5799720143578512,2024-12-20
ANANTRAJ, EQ, 20-Dec-2024,837.65,850.0,874.0,831.9,838.0,847.3,853.15,4394440,37491.05,117996, 1584273, 36.05,0.360517608614522,2024-12-20
ANDHRAPAP, EQ, 20-Dec-2024,100.31,100.31,102.24,95.1,95.55,96.91,99.17,237919,235.95,5611, 110728, 46.54,0.46540209062748245,2024-12-20
ANDHRSUGAR, EQ, 20-Dec-2024,95.59,95.85,98.89,93.8,94.25,94.08,96.05,201465,193.51,4968, 111726, 55.46,0.5545677909314273,2024-12-20
ANGELONE, EQ, 20-Dec-2024,3045.3,3063.6,3084.65,2850.0,2880.0,2881.7,2952.19,2112311,62359.4,142658, 633026, 29.97,0.2996840900795385,2024-12-20
ANIKINDS, BE, 20-Dec-2024,125.01,127.5,127.5,127.45,127.45,127.45,127.49,27905,35.58,97, -, -,,2024-12-20
ANKITMETAL, BZ, 20-Dec-2024,4.54,4.76,4.76,4.74,4.76,4.76,4.76,126686,6.03,97, -, -,,2024-12-20
ANMOL, EQ, 20-Dec-2024,27.55,27.79,27.79,26.5,26.67,26.63,26.96,83408,22.49,1063, 59615, 71.47,0.7147395933243813,2024-12-20
ANTGRAPHIC, BE, 20-Dec-2024,1.53,1.52,1.57,1.46,1.54,1.54,1.53,344172,5.27,617, -, -,,2024-12-20
ANUHPHR, EQ, 20-Dec-2024,230.5,232.0,245.7,220.08,220.08,222.85,232.88,111243,259.06,3973, 55719, 50.09,0.5008764596424045,2024-12-20
ANUP, EQ, 20-Dec-2024,3445.3,3469.95,3485.0,3390.0,3390.05,3421.45,3438.04,33533,1152.88,6918, 14929, 44.52,0.4452032326365073,2024-12-20
ANURAS, EQ, 20-Dec-2024,736.0,730.9,735.55,712.55,712.55,718.7,726.73,71724,521.24,5371, 24511, 34.17,0.3417405610395405,2024-12-20
APARINDS, EQ, 20-Dec-2024,9917.8,9861.05,10110.85,9861.05,9940.3,9926.9,9981.97,65585,6546.68,17765, 27316, 41.65,0.4164976747731951,2024-12-20
APCL, EQ, 20-Dec-2024,169.05,171.69,171.69,160.11,161.6,161.94,166.81,8404,14.02,399, 5505, 65.50,0.6550452165635412,2024-12-20
