SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 15-Jul-2026,205.3,205.0,207.79,202.96,204.11,204.43,204.93,144897,296.93,2877, 69760, 48.14,0.4814454405543248,2026-07-15
21STCENMGM, EQ, 15-Jul-2026,31.85,32.4,32.48,31.51,32.48,32.48,32.41,4406,1.43,37, 4363, 99.02,0.9902405810258738,2026-07-15
360ONE, EQ, 15-Jul-2026,1098.8,1104.2,1119.8,1092.5,1102.0,1098.6,1104.3,649100,7167.98,43296, 275996, 42.52,0.4251979664150362,2026-07-15
3BBLACKBIO, EQ, 15-Jul-2026,1182.6,1182.0,1280.0,1182.0,1279.9,1270.2,1250.18,47232,590.49,4809, 25784, 54.59,0.5459010840108401,2026-07-15
3IINFOLTD, EQ, 15-Jul-2026,18.19,18.26,18.44,18.03,18.1,18.07,18.13,224434,40.68,963, 175753, 78.31,0.783094361816837,2026-07-15
3MINDIA, EQ, 15-Jul-2026,36540.0,36700.0,36880.0,35800.0,35975.0,35930.0,36238.17,9149,3315.43,3955, 4338, 47.42,0.474150180347579,2026-07-15
3PLAND, EQ, 15-Jul-2026,31.84,32.0,33.0,31.5,32.63,31.92,31.73,4201,1.33,75, 3878, 92.31,0.9231135443941919,2026-07-15
5PAISA, EQ, 15-Jul-2026,384.95,389.8,400.0,386.9,392.0,390.85,393.03,114226,448.94,3597, 57512, 50.35,0.5034930751317563,2026-07-15
63MOONS, EQ, 15-Jul-2026,721.8,729.75,745.0,716.45,721.1,719.75,729.48,184851,1348.46,6830, 82610, 44.69,0.4469004766000725,2026-07-15
A2ZINFRA, EQ, 15-Jul-2026,14.01,14.46,14.46,13.18,13.63,13.6,13.49,602501,81.28,1364, 321424, 53.35,0.5334829319785361,2026-07-15
AAATECH, EQ, 15-Jul-2026,94.84,95.96,95.96,93.3,93.3,93.38,93.96,7289,6.85,320, 4507, 61.83,0.6183289888873645,2026-07-15
AADHARHFC, EQ, 15-Jul-2026,518.95,519.0,521.95,512.0,512.0,513.75,516.1,240740,1242.46,18839, 129560, 53.82,0.5381739636121957,2026-07-15
AAKASH, EQ, 15-Jul-2026,9.18,9.2,9.49,9.14,9.16,9.16,9.27,74915,6.94,287, 49603, 66.21,0.6621237402389375,2026-07-15
AAREYDRUGS, BE, 15-Jul-2026,79.56,77.97,77.97,77.97,77.97,77.97,77.97,7345,5.73,29, -, -,,2026-07-15
AARNAV, EQ, 15-Jul-2026,26.14,26.5,26.5,25.62,26.1,26.13,26.08,13788,3.6,178, 11055, 80.18,0.8017841601392516,2026-07-15
AARON, EQ, 15-Jul-2026,116.32,116.21,117.8,114.0,117.5,116.48,116.02,9913,11.5,393, 6600, 66.58,0.6657923938262887,2026-07-15
AARTECH, BE, 15-Jul-2026,47.47,47.5,49.49,47.5,49.4,49.07,48.7,25202,12.27,115, -, -,,2026-07-15
AARTIDRUGS, EQ, 15-Jul-2026,405.7,408.0,427.9,405.5,423.0,421.6,419.79,665505,2793.72,19389, 297355, 44.68,0.4468110682864892,2026-07-15
AARTIIND, EQ, 15-Jul-2026,483.05,486.55,510.9,483.45,500.0,500.7,504.0,4186186,21098.51,80374, 1153804, 27.56,0.2756217712256455,2026-07-15
AARTIPHARM, EQ, 15-Jul-2026,709.75,711.0,730.9,709.0,718.95,718.25,723.91,194690,1409.38,19398, 85844, 44.09,0.44092660126354716,2026-07-15
AARTISURF, EQ, 15-Jul-2026,378.9,380.1,391.5,380.05,386.0,387.4,387.12,6962,26.95,499, 4345, 62.41,0.624102269462798,2026-07-15
AARVI, EQ, 15-Jul-2026,150.74,150.74,150.74,146.01,147.8,147.1,148.15,10905,16.16,362, 6269, 57.49,0.5748739110499771,2026-07-15
AASTHA, BE, 15-Jul-2026,135.45,128.68,132.74,128.68,128.68,128.68,128.95,226561,292.15,908, -, -,,2026-07-15
AAVAS, EQ, 15-Jul-2026,1447.5,1454.9,1510.1,1440.0,1501.0,1500.9,1491.05,67799,1010.92,11291, 30175, 44.51,0.44506556143895926,2026-07-15
ABAN, BE, 15-Jul-2026,14.81,15.0,15.55,15.0,15.26,15.43,15.4,58638,9.03,392, -, -,,2026-07-15
ABANSENT, BE, 15-Jul-2026,27.9,28.74,28.74,27.5,28.01,27.89,27.97,1812,0.51,30, -, -,,2026-07-15
ABB, EQ, 15-Jul-2026,6892.0,6940.0,7270.0,6926.5,7230.0,7204.5,7169.37,763817,54760.88,61478, 309219, 40.48,0.4048338803666323,2026-07-15
ABBOTINDIA, EQ, 15-Jul-2026,27500.0,27500.0,27750.0,27365.0,27730.0,27640.0,27543.89,8698,2395.77,3302, 4601, 52.90,0.5289721775120717,2026-07-15
ABCAPITAL, EQ, 15-Jul-2026,399.25,403.0,408.45,402.2,403.75,404.3,405.24,1844455,7474.52,32422, 720310, 39.05,0.39052728312699414,2026-07-15
ABCOTS, EQ, 15-Jul-2026,208.01,212.0,212.0,206.01,207.15,206.63,206.74,20378,42.13,550, 15621, 76.66,0.7665619786043772,2026-07-15
ABDL, EQ, 15-Jul-2026,622.25,625.0,628.7,611.0,618.9,620.45,616.94,524540,3236.1,22262, 258233, 49.23,0.49230373279444845,2026-07-15
ABFRL, EQ, 15-Jul-2026,58.93,59.25,59.7,58.91,59.11,59.26,59.3,2340905,1388.21,8212, 1109952, 47.42,0.4741550810477145,2026-07-15
ABGSEC, EQ, 15-Jul-2026,115.08,116.23,116.23,114.01,114.04,114.04,114.31,667,0.76,15, 311, 46.63,0.4662668665667166,2026-07-15
ABINFRA, EQ, 15-Jul-2026,10.2,10.24,10.3,10.02,10.15,10.09,10.15,841221,85.41,1336, 216091, 25.69,0.2568778002451199,2026-07-15
ABLBL, EQ, 15-Jul-2026,97.24,97.64,97.68,96.6,96.92,96.92,97.02,282631,274.21,4353, 127306, 45.04,0.45043183514901053,2026-07-15
ABMINTLLTD, EQ, 15-Jul-2026,41.42,41.42,42.0,39.3,39.3,39.3,41.38,187,0.08,10, 170, 90.91,0.9090909090909091,2026-07-15
ABMKNO, EQ, 15-Jul-2026,208.87,209.9,210.0,204.0,210.0,210.0,208.29,5209,10.85,73, 4636, 89.00,0.8899980802457286,2026-07-15
ABREL, EQ, 15-Jul-2026,1422.5,1422.8,1445.9,1415.5,1432.8,1426.6,1426.97,80740,1152.14,7153, 35961, 44.54,0.44539261828090165,2026-07-15
ABSL10BANK, EQ, 15-Jul-2026,172.74,174.46,179.99,169.13,170.3,173.83,173.62,83849,145.58,75, 81760, 97.51,0.9750861667998426,2026-07-15
ABSLAMC, EQ, 15-Jul-2026,1143.6,1143.6,1161.7,1140.3,1150.0,1149.1,1149.14,209635,2408.99,20723, 107246, 51.16,0.5115844205404632,2026-07-15
ABSLBANETF, EQ, 15-Jul-2026,58.79,59.0,59.59,58.94,59.23,59.12,59.47,123970,73.72,269, 104544, 84.33,0.8433007985803017,2026-07-15
ABSLLIQUID, EQ, 15-Jul-2026,999.99,1000.0,1000.01,999.99,1000.0,1000.0,1000.0,1689,16.89,19, 930, 55.06,0.5506216696269982,2026-07-15
ABSLMSCIN, EQ, 15-Jul-2026,29.68,29.82,29.82,29.5,29.5,29.5,29.54,12361,3.65,28, 10761, 87.06,0.8705606342528922,2026-07-15
ABSLNN50ET, EQ, 15-Jul-2026,75.31,75.89,76.15,75.63,76.0,75.65,75.83,26914,20.41,184, 19556, 72.66,0.7266106858883852,2026-07-15
ABSLPSE, EQ, 15-Jul-2026,10.25,10.17,10.38,10.13,10.35,10.26,10.28,129756,13.34,289, 91931, 70.85,0.7084913221739264,2026-07-15
ACC, EQ, 15-Jul-2026,1361.9,1372.0,1394.0,1360.7,1386.1,1383.2,1382.77,156374,2162.29,15391, 65337, 41.78,0.41782521391024086,2026-07-15
ACCELYA, EQ, 15-Jul-2026,1108.8,1101.1,1120.0,1101.1,1110.2,1111.4,1111.65,4723,52.5,736, 3166, 67.03,0.6703366504340461,2026-07-15
ACCURACY, BE, 15-Jul-2026,5.15,5.24,5.24,4.91,5.1,5.09,5.05,50777,2.56,162, -, -,,2026-07-15
ACE, EQ, 15-Jul-2026,964.4,975.0,1007.7,972.8,1006.0,1004.4,997.44,417965,4168.96,19123, 180882, 43.28,0.43276829399590877,2026-07-15
ACEINTEG, EQ, 15-Jul-2026,21.0,20.7,21.4,20.31,20.36,20.47,20.81,2048,0.43,34, 1768, 86.33,0.86328125,2026-07-15
