SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 31-Dec-2025,217.2,218.0,221.79,212.0,212.25,212.77,216.11,253140,547.07,6549, 82760, 32.69,0.32693371257011933,2025-12-31
21STCENMGM, EQ, 31-Dec-2025,50.66,49.65,49.65,49.65,49.65,49.65,49.65,711,0.35,24, 711, 100.00,1.0,2025-12-31
360ONE, EQ, 31-Dec-2025,1191.6,1198.0,1198.0,1170.2,1189.2,1190.0,1186.04,357058,4234.85,17680, 148438, 41.57,0.4157251763018893,2025-12-31
3IINFOLTD, EQ, 31-Dec-2025,16.55,16.69,16.8,16.5,16.68,16.61,16.65,289249,48.16,1417, 184388, 63.75,0.6374715210769959,2025-12-31
3MINDIA, EQ, 31-Dec-2025,35290.0,35015.0,35230.0,34835.0,35180.0,35115.0,35009.92,2603,911.31,2067, 1358, 52.17,0.5217057241644256,2025-12-31
3PLAND, EQ, 31-Dec-2025,36.62,36.08,37.0,36.08,36.94,36.63,36.8,1891,0.7,121, 1676, 88.63,0.8863035430988895,2025-12-31
5PAISA, EQ, 31-Dec-2025,331.7,331.7,343.85,331.7,337.0,333.85,338.02,81052,273.97,5152, 31781, 39.21,0.39210630212702957,2025-12-31
63MOONS, EQ, 31-Dec-2025,712.5,710.0,730.4,709.0,715.1,719.0,721.37,55747,402.14,3792, 28594, 51.29,0.5129244623029042,2025-12-31
A2ZINFRA, EQ, 31-Dec-2025,16.87,16.87,17.11,16.4,16.51,16.63,16.79,134333,22.55,368, 104810, 78.02,0.7802252611048662,2025-12-31
AAATECH, BE, 31-Dec-2025,101.68,106.76,106.76,102.51,106.76,106.58,106.3,256342,272.49,741, -, -,,2025-12-31
AADHARHFC, EQ, 31-Dec-2025,479.95,484.0,487.5,476.2,485.95,485.05,484.29,243335,1178.44,7585, 149805, 61.56,0.6156327696385642,2025-12-31
AAKASH, EQ, 31-Dec-2025,8.72,8.75,8.85,8.6,8.72,8.74,8.71,60301,5.25,603, 36074, 59.82,0.5982322017876984,2025-12-31
AAREYDRUGS, EQ, 31-Dec-2025,68.0,68.22,69.28,67.15,67.57,67.67,67.93,1075680,730.69,2804, 724659, 67.37,0.6736752565818831,2025-12-31
AARON, EQ, 31-Dec-2025,170.15,171.85,174.0,166.16,166.35,168.55,170.61,18469,31.51,954, 12289, 66.54,0.6653852401321133,2025-12-31
AARTECH, EQ, 31-Dec-2025,48.04,48.33,48.76,47.31,48.4,47.97,48.09,26875,12.92,928, 11633, 43.29,0.4328558139534884,2025-12-31
AARTIDRUGS, EQ, 31-Dec-2025,409.55,409.55,413.5,407.45,412.55,411.65,410.53,68815,282.51,2939, 33023, 47.99,0.4798808399331541,2025-12-31
AARTIIND, EQ, 31-Dec-2025,368.1,369.55,375.85,369.5,374.35,373.9,373.38,410166,1531.49,18681, 223622, 54.52,0.5451987731796395,2025-12-31
AARTIPHARM, EQ, 31-Dec-2025,746.8,755.0,757.35,742.1,749.15,752.4,749.58,83821,628.31,9482, 39262, 46.84,0.4684029061929588,2025-12-31
AARTISURF, EQ, 31-Dec-2025,386.35,390.2,394.0,383.55,386.5,387.8,388.11,11212,43.52,987, 8501, 75.82,0.7582054941134498,2025-12-31
AARVI, EQ, 31-Dec-2025,130.03,128.6,131.8,127.5,128.0,128.14,129.41,15724,20.35,771, 5868, 37.32,0.3731874841007377,2025-12-31
AAVAS, EQ, 31-Dec-2025,1466.0,1469.0,1477.2,1456.1,1458.5,1464.0,1465.76,274351,4021.32,23710, 165426, 60.30,0.6029721050770728,2025-12-31
