SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 09-Apr-2024,153.4,154.55,158.45,152.1, 153.90,153.45,154.89,53348,82.63,2432, 27497, 51.54,0.5154270075729175,2024-04-09
21STCENMGM, BE, 09-Apr-2024,46.65,47.55,47.55,47.55, 47.55,47.55,47.55,236,0.11,7, -, -,,2024-04-09
360ONE, EQ, 09-Apr-2024,720.1,735.95,748.4,715.0, 721.50,719.15,728.32,944127,6876.24,34995, 597900, 63.33,0.6332834459770772,2024-04-09
3IINFOLTD, EQ, 09-Apr-2024,43.6,43.4,43.7,42.15, 42.30,42.25,42.77,876806,375.01,4871, 415374, 47.37,0.47373535308836845,2024-04-09
3MINDIA, EQ, 09-Apr-2024,29990.55,30199.95,30439.4,29956.45, 30000.00,30050.0,30233.95,16194,4896.09,1777, 14527, 89.71,0.8970606397431148,2024-04-09
3PLAND, BE, 09-Apr-2024,33.75,34.5,35.4,33.6, 33.70,33.7,34.39,9322,3.21,110, -, -,,2024-04-09
5PAISA, EQ, 09-Apr-2024,565.9,561.0,574.5,557.0, 561.00,561.0,565.09,84656,478.38,8009, 20604, 24.34,0.2433849933849934,2024-04-09
63MOONS, EQ, 09-Apr-2024,446.4,449.5,452.0,433.6, 440.00,441.7,442.5,75909,335.9,2799, 51792, 68.23,0.6822906374738174,2024-04-09
A2ZINFRA, BE, 09-Apr-2024,15.2,15.4,15.4,14.45, 14.80,14.65,14.8,456036,67.5,515, -, -,,2024-04-09
AAATECH, BE, 09-Apr-2024,90.85,91.9,93.0,90.0, 92.85,91.8,91.44,8828,8.07,128, -, -,,2024-04-09
AAKASH, EQ, 09-Apr-2024,11.05,10.75,11.05,10.5, 10.55,10.55,10.7,567706,60.76,1424, 337457, 59.44,0.5944221128541887,2024-04-09
AAREYDRUGS, BE, 09-Apr-2024,48.45,48.5,50.8,47.0, 47.95,47.5,48.72,45714,22.27,201, -, -,,2024-04-09
