SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 16-May-2023,82.25,85.9,85.9,81.85,82.1,82.2,83.07,125069,103.9,1581, 80502, 64.37,0.6436606992939897,2023-05-16
21STCENMGM, EQ, 16-May-2023,18.85,18.7,19.0,18.5,18.9,18.55,18.61,989,0.18,18, 922, 93.23,0.9322548028311426,2023-05-16
360ONE, EQ, 16-May-2023,410.15,414.25,414.8,398.0,398.0,402.65,406.31,295027,1198.73,14257, 234315, 79.42,0.7942154446881133,2023-05-16
3IINFOLTD, EQ, 16-May-2023,32.55,32.75,32.95,31.9,32.1,32.05,32.3,356565,115.16,2701, 228616, 64.12,0.6411622004403125,2023-05-16
3MINDIA, EQ, 16-May-2023,23233.45,23205.0,23384.4,23201.0,23207.0,23299.25,23304.45,7150,1666.27,721, 6513, 91.09,0.9109090909090909,2023-05-16
3PLAND, EQ, 16-May-2023,23.0,23.6,23.6,22.5,22.5,22.8,23.06,11301,2.61,146, 5852, 51.78,0.5178302805061499,2023-05-16
4THDIM, BE, 16-May-2023,25.3,25.4,25.65,24.8,24.8,24.8,25.1,428264,107.48,616, -, -,,2023-05-16
5PAISA, EQ, 16-May-2023,309.8,315.0,315.0,309.0,310.0,310.25,312.55,29432,91.99,1311, 19350, 65.74,0.6574476759989127,2023-05-16
63MOONS, EQ, 16-May-2023,173.25,173.25,174.0,169.8,170.5,171.1,171.64,68410,117.42,1295, 41758, 61.04,0.6104078351118257,2023-05-16
A2ZINFRA, EQ, 16-May-2023,6.6,6.8,6.9,6.55,6.6,6.6,6.7,273972,18.35,530, 181563, 66.27,0.6627064079540975,2023-05-16
AAATECH, EQ, 16-May-2023,60.25,61.5,71.9,61.2,64.15,63.55,66.04,117343,77.5,1290, 48551, 41.38,0.41375284422590186,2023-05-16
AAKASH, EQ, 16-May-2023,6.5,6.6,6.6,6.5,6.6,6.6,6.55,172568,11.3,387, 101593, 58.87,0.5887128552222892,2023-05-16
AAREYDRUGS, EQ, 16-May-2023,29.5,29.5,29.5,28.5,28.5,28.6,29.12,34853,10.15,325, 20277, 58.18,0.581786359854245,2023-05-16
AARON, EQ, 16-May-2023,236.75,256.95,260.35,243.05,259.7,258.75,253.12,78830,199.54,2929, 32174, 40.81,0.4081441075732589,2023-05-16
AARTIDRUGS, EQ, 16-May-2023,459.05,461.4,463.6,453.35,459.9,458.5,458.95,149622,686.69,7865, 46243, 30.91,0.30906551175629254,2023-05-16
AARTIIND, EQ, 16-May-2023,504.85,504.5,514.4,504.0,506.3,505.75,509.62,870226,4434.85,23822, 317159, 36.45,0.36445589996161915,2023-05-16
AARTIPHARM, EQ, 16-May-2023,380.9,378.0,388.9,365.0,367.1,366.55,374.49,252626,946.05,10342, 147013, 58.19,0.5819393094930846,2023-05-16
AARTISURF, EQ, 16-May-2023,641.0,647.45,649.8,636.05,648.0,644.6,645.56,6900,44.54,828, 4353, 63.09,0.6308695652173913,2023-05-16
AARVEEDEN, EQ, 16-May-2023,21.4,21.3,21.9,20.6,21.15,20.9,21.01,32268,6.78,329, 17508, 54.26,0.5425808850873931,2023-05-16
AARVI, EQ, 16-May-2023,129.05,130.1,130.6,127.85,128.85,128.25,128.93,14461,18.64,381, 8901, 61.55,0.6155175990595394,2023-05-16
AAVAS, EQ, 16-May-2023,1426.35,1428.9,1433.25,1411.6,1417.0,1419.2,1420.56,92653,1316.19,13544, 45276, 48.87,0.4886619969132138,2023-05-16
ABAN, EQ, 16-May-2023,38.2,38.5,38.9,38.1,38.65,38.6,38.56,57122,22.03,582, 31453, 55.06,0.5506284793949792,2023-05-16
ABB, EQ, 16-May-2023,3855.45,3851.0,3933.75,3845.6,3904.5,3910.5,3908.16,268910,10509.44,27421, 115990, 43.13,0.4313339035364992,2023-05-16
ABBOTINDIA, EQ, 16-May-2023,21228.0,21299.95,21346.75,21072.1,21185.0,21194.2,21217.36,8737,1853.76,3533, 2290, 26.21,0.26210369692114,2023-05-16
ABCAPITAL, EQ, 16-May-2023,165.7,166.45,170.3,164.6,165.3,165.05,167.55,4447014,7450.98,22466, 1454345, 32.70,0.32703854766366824,2023-05-16
ABFRL, EQ, 16-May-2023,203.1,204.0,205.6,197.1,198.5,198.15,200.92,4323438,8686.57,38996, 2046959, 47.35,0.4734563095388439,2023-05-16
ABMINTLLTD, BE, 16-May-2023,46.0,48.3,48.3,48.25,48.3,48.3,48.29,73,0.04,8, -, -,,2023-05-16
ABSLAMC, EQ, 16-May-2023,362.95,364.95,364.95,359.25,361.8,361.6,361.82,29987,108.5,1837, 19673, 65.61,0.6560509554140127,2023-05-16
ABSLBANETF, EQ, 16-May-2023,44.0,45.3,45.3,43.56,43.97,44.02,44.16,7952,3.51,277, 3088, 38.83,0.38832997987927564,2023-05-16
ABSLLIQUID, EQ, 16-May-2023,999.99,999.99,999.99,999.99,999.99,999.99,999.99,100,1.0,1, 100, 100.00,1.0,2023-05-16
ABSLNN50ET, EQ, 16-May-2023,42.16,42.16,42.5,42.16,42.25,42.48,42.36,4009,1.7,113, 2623, 65.43,0.654277874781741,2023-05-16
ACC, EQ, 16-May-2023,1799.9,1804.0,1812.5,1780.15,1786.0,1783.5,1793.87,219099,3930.35,15316, 74977, 34.22,0.3422060347149006,2023-05-16
ACCELYA, EQ, 16-May-2023,1266.65,1277.7,1277.7,1251.45,1255.6,1258.35,1263.23,22858,288.75,2273, 15929, 69.69,0.6968676174643451,2023-05-16
ACCURACY, EQ, 16-May-2023,12.95,12.8,13.2,11.9,12.0,12.0,12.32,1533256,188.92,2407, 1287671, 83.98,0.8398277913146924,2023-05-16
ACE, EQ, 16-May-2023,457.05,459.8,469.4,450.0,454.2,453.35,460.42,571401,2630.84,17204, 206706, 36.18,0.36175295458005846,2023-05-16
ACEINTEG, BE, 16-May-2023,44.4,46.25,46.25,43.0,43.0,43.0,44.99,1648,0.74,23, -, -,,2023-05-16
ACI, EQ, 16-May-2023,527.75,530.0,543.9,527.7,534.9,538.85,536.43,93111,499.48,5646, 44165, 47.43,0.474326341678212,2023-05-16
ACL, BE, 16-May-2023,66.6,69.9,69.9,69.9,69.9,69.9,69.9,2973,2.08,100, -, -,,2023-05-16
ADANIENT, EQ, 16-May-2023,1916.05,1927.0,1935.0,1881.0,1898.0,1889.15,1907.38,3058799,58342.82,93909, 862929, 28.21,0.2821136661807461,2023-05-16
ADANIGREEN, EQ, 16-May-2023,868.7,868.95,899.95,868.0,876.9,874.15,884.61,822421,7275.26,42818, 321915, 39.14,0.39142361393981917,2023-05-16
ADANIPORTS, EQ, 16-May-2023,694.05,694.05,698.8,685.3,687.5,687.0,692.58,1403759,9722.11,32405, 322542, 22.98,0.2297702098437125,2023-05-16
ADANIPOWER, EQ, 16-May-2023,235.85,235.0,239.9,235.0,235.9,236.2,237.61,2958928,7030.68,28541, 1615853, 54.61,0.5460940583887137,2023-05-16
ADANITRANS, EQ, 16-May-2023,840.6,820.0,854.4,810.0,816.5,812.1,821.43,1616433,13277.86,92786, 920407, 56.94,0.5694062172697538,2023-05-16
ADFFOODS, EQ, 16-May-2023,838.15,832.0,852.95,832.0,839.0,839.05,841.39,14900,125.37,1007, 8540, 57.32,0.5731543624161074,2023-05-16
ADL, BE, 16-May-2023,75.25,76.35,76.35,72.55,75.7,73.5,74.82,1890,1.41,29, -, -,,2023-05-16
ADORWELD, EQ, 16-May-2023,1132.15,1149.0,1185.0,1128.55,1164.3,1174.9,1154.14,51650,596.11,8072, 21600, 41.82,0.4181994191674734,2023-05-16
ADROITINFO, EQ, 16-May-2023,22.2,22.85,22.85,21.8,22.15,22.0,22.11,10915,2.41,135, 8509, 77.96,0.7795693999083829,2023-05-16
ADSL, EQ, 16-May-2023,96.8,96.8,97.8,91.35,94.25,93.6,95.16,254707,242.38,3313, 115627, 45.40,0.45396082557605405,2023-05-16
ADVANIHOTR, EQ, 16-May-2023,82.5,83.45,85.0,82.45,84.0,83.9,84.17,57172,48.12,763, 37252, 65.16,0.6515776953753586,2023-05-16
ADVENZYMES, EQ, 16-May-2023,284.65,283.2,284.55,274.25,276.2,275.45,277.44,192589,534.32,4945, 107963, 56.06,0.5605875724989485,2023-05-16
AEGISCHEM, EQ, 16-May-2023,364.35,363.0,377.55,362.7,367.0,367.7,368.87,619070,2283.59,31444, 273929, 44.25,0.4424846947841117,2023-05-16
AETHER, EQ, 16-May-2023,921.55,922.0,931.25,910.0,918.3,915.2,919.2,22751,209.13,2276, 13258, 58.27,0.5827436156652455,2023-05-16
AFFLE, EQ, 16-May-2023,921.4,926.0,928.0,901.6,907.9,909.05,914.55,253434,2317.78,17572, 144932, 57.19,0.5718727558259744,2023-05-16
AGARIND, EQ, 16-May-2023,621.55,626.3,632.0,620.0,620.0,620.75,624.76,12866,80.38,1227, 8148, 63.33,0.6332970620239391,2023-05-16
AGI, EQ, 16-May-2023,551.1,554.45,575.0,554.45,575.0,572.1,567.43,335822,1905.54,8742, 154704, 46.07,0.4606726182322778,2023-05-16
AGRITECH, EQ, 16-May-2023,104.0,105.0,105.0,102.0,103.85,102.85,103.39,14113,14.59,348, 8851, 62.72,0.6271522709558564,2023-05-16
AGROPHOS, EQ, 16-May-2023,37.35,37.35,38.0,37.2,37.2,37.2,37.32,24076,8.98,221, 21224, 88.15,0.8815417843495598,2023-05-16
AGSTRA, EQ, 16-May-2023,53.85,54.0,55.4,52.75,53.1,53.05,53.96,354089,191.06,1911, 213379, 60.26,0.6026140320653847,2023-05-16
AHL, EQ, 16-May-2023,260.95,262.5,267.6,260.1,261.6,262.45,263.94,69323,182.97,2371, 36590, 52.78,0.5278190499545605,2023-05-16
AHLADA, EQ, 16-May-2023,105.85,105.5,107.4,104.55,104.55,105.8,105.97,9042,9.58,120, 7344, 81.22,0.8122096881220969,2023-05-16
AHLEAST, EQ, 16-May-2023,115.1,115.1,118.3,115.1,118.2,117.7,117.16,4935,5.78,100, 4209, 85.29,0.8528875379939209,2023-05-16
AHLUCONT, EQ, 16-May-2023,573.65,576.8,576.8,547.35,551.85,552.7,560.48,29908,167.63,2514, 16539, 55.30,0.5529958539521198,2023-05-16
AIAENG, EQ, 16-May-2023,2752.5,2752.5,2809.95,2743.35,2789.0,2783.35,2780.32,57191,1590.09,6728, 42531, 74.37,0.7436659614274973,2023-05-16
AIRAN, EQ, 16-May-2023,15.25,15.2,15.45,15.2,15.4,15.35,15.3,31696,4.85,306, 25934, 81.82,0.8182104997476022,2023-05-16
AIROLAM, EQ, 16-May-2023,73.75,73.8,75.35,72.05,73.0,73.0,74.36,17023,12.66,218, 11722, 68.86,0.6885977794748281,2023-05-16
AJANTPHARM, EQ, 16-May-2023,1270.55,1277.5,1284.95,1260.1,1268.1,1266.8,1270.99,183545,2332.85,12724, 156707, 85.38,0.8537797270424147,2023-05-16
AJMERA, EQ, 16-May-2023,320.95,322.5,324.65,310.25,314.0,311.4,316.96,124901,395.89,4782, 54614, 43.73,0.43725830858039566,2023-05-16
AJOONI, EQ, 16-May-2023,5.3,5.3,5.4,5.25,5.4,5.35,5.35,238854,12.78,344, 189711, 79.43,0.7942550679494587,2023-05-16
AKASH, EQ, 16-May-2023,26.65,26.0,26.7,25.65,26.0,26.05,26.19,30492,7.99,348, 13652, 44.77,0.4477239931785386,2023-05-16
AKG, EQ, 16-May-2023,29.8,29.9,31.0,29.65,31.0,30.35,30.5,32515,9.92,112, 28274, 86.96,0.8695678917422728,2023-05-16
AKI, EQ, 16-May-2023,94.45,95.5,95.5,90.1,92.4,93.1,93.07,41022,38.18,937, 25334, 61.76,0.6175710594315246,2023-05-16
AKSHAR, BE, 16-May-2023,69.3,69.2,69.55,69.0,69.45,69.45,69.46,77837,54.07,191, -, -,,2023-05-16
AKSHARCHEM, EQ, 16-May-2023,228.85,232.9,234.0,228.0,231.0,231.85,230.28,6304,14.52,325, 4283, 67.94,0.6794098984771574,2023-05-16
AKSHOPTFBR, EQ, 16-May-2023,8.9,8.9,9.1,8.9,9.05,9.0,9.02,192908,17.4,373, 139155, 72.14,0.7213542206647728,2023-05-16
AKZOINDIA, EQ, 16-May-2023,2479.1,2482.0,2500.0,2448.0,2464.5,2472.25,2483.06,8667,215.21,2258, 5644, 65.12,0.6512057228568132,2023-05-16
ALANKIT, EQ, 16-May-2023,9.55,9.65,9.85,9.1,9.65,9.6,9.46,555890,52.59,931, 277957, 50.00,0.5000215870046232,2023-05-16
ALBERTDAVD, EQ, 16-May-2023,599.1,598.25,614.0,596.0,602.45,599.55,604.61,6360,38.45,426, 4709, 74.04,0.7404088050314466,2023-05-16
ALEMBICLTD, EQ, 16-May-2023,69.2,70.9,73.8,70.1,70.65,70.4,71.84,1031271,740.86,7159, 319971, 31.03,0.31026859089414904,2023-05-16
ALICON, EQ, 16-May-2023,779.65,786.95,820.0,779.0,800.0,799.55,803.45,38572,309.91,2949, 17278, 44.79,0.44794151197760035,2023-05-16
ALKALI, EQ, 16-May-2023,101.35,103.0,103.0,100.2,101.75,101.3,100.93,20432,20.62,295, 13756, 67.33,0.6732576350822239,2023-05-16
ALKEM, EQ, 16-May-2023,3425.65,3443.7,3475.0,3401.75,3416.0,3413.65,3439.22,181489,6241.81,15094, 114318, 62.99,0.6298894147854691,2023-05-16
ALKYLAMINE, EQ, 16-May-2023,2514.05,2503.0,2563.0,2503.0,2540.0,2537.05,2539.69,22714,576.87,4887, 9985, 43.96,0.43959672448710047,2023-05-16
ALLCARGO, EQ, 16-May-2023,288.55,289.9,292.4,285.15,289.65,289.2,288.38,176861,510.03,4710, 104630, 59.16,0.5915945290369273,2023-05-16
ALLSEC, EQ, 16-May-2023,457.4,462.95,463.0,460.55,463.0,462.9,462.64,5645,26.12,304, 4957, 87.81,0.8781222320637733,2023-05-16
ALMONDZ, EQ, 16-May-2023,66.35,65.85,67.45,65.85,67.2,67.15,66.57,4555,3.03,107, 3442, 75.57,0.7556531284302964,2023-05-16
ALOKINDS, EQ, 16-May-2023,13.2,13.25,13.45,13.1,13.25,13.15,13.25,5533638,733.19,5711, 1508284, 27.26,0.27256643820936605,2023-05-16
ALPA, EQ, 16-May-2023,59.45,59.55,62.75,59.5,60.1,60.15,61.06,63270,38.64,533, 31208, 49.33,0.49325114588272484,2023-05-16
ALPHAGEO, EQ, 16-May-2023,252.35,252.35,254.65,248.0,250.0,250.15,251.21,6186,15.54,356, 3813, 61.64,0.61639185257032,2023-05-16
AMARAJABAT, EQ, 16-May-2023,624.1,625.0,634.0,624.0,625.95,626.35,629.47,191800,1207.32,8561, 92830, 48.40,0.48399374348279456,2023-05-16
AMBER, EQ, 16-May-2023,1849.8,1862.0,1947.95,1855.0,1880.0,1882.2,1922.45,345103,6634.43,42305, 122166, 35.40,0.35399866126924423,2023-05-16
