SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 15-Mar-2021,37.75,38.15,38.5,37.1, 37.55,37.5,37.52,62264,23.36,522, 37086, 59.56,0.595625080303225,2021-03-15
21STCENMGM, EQ, 15-Mar-2021,13.0,13.0,13.25,13.0, 13.25,13.25,13.24,202,0.03,4, 202, 100.00,1.0,2021-03-15
3IINFOTECH, EQ, 15-Mar-2021,8.45,8.7,8.85,8.1, 8.85,8.85,8.65,34309921,2966.46,36734, 15089439, 43.98,0.43979812719475514,2021-03-15
3MINDIA, EQ, 15-Mar-2021,27335.35,27811.0,28400.0,27200.0, 27300.00,27450.7,27877.43,10404,2900.37,5349, 5109, 49.11,0.49106113033448673,2021-03-15
3PLAND, EQ, 15-Mar-2021,9.5,9.05,10.4,8.6, 9.45,9.4,9.31,9771,0.91,94, 5717, 58.51,0.5850987616415925,2021-03-15
5PAISA, EQ, 15-Mar-2021,279.65,288.0,288.0,269.8, 276.30,275.05,274.96,22773,62.62,983, 11084, 48.67,0.48671672594739385,2021-03-15
63MOONS, EQ, 15-Mar-2021,79.05,79.7,79.85,77.85, 78.30,78.3,78.56,43993,34.56,682, 29795, 67.73,0.6772668379060305,2021-03-15
A2ZINFRA, EQ, 15-Mar-2021,4.2,4.2,4.25,4.05, 4.10,4.1,4.12,240400,9.9,333, 195657, 81.39,0.8138810316139767,2021-03-15
AAKASH, BE, 15-Mar-2021,128.95,131.0,131.0,126.2, 128.75,128.75,128.66,7518,9.67,72, -, -,,2021-03-15
AARON, EQ, 15-Mar-2021,63.0,63.0,63.0,59.0, 60.00,60.55,61.06,1551,0.95,63, 1126, 72.60,0.7259832366215345,2021-03-15
AARTIDRUGS, EQ, 15-Mar-2021,688.3,693.45,694.6,665.0, 668.00,667.35,673.3,475436,3201.11,19576, 173136, 36.42,0.3641625791904694,2021-03-15
