SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 06-Jun-2024,169.75,172.45,176.6,170.0,173.15,173.15,174.21,92781,161.64,5230, 49953, 53.84,0.5383968700488246,2024-06-06
21STCENMGM, BE, 06-Jun-2024,48.6,47.65,49.55,47.65,49.55,49.55,47.97,43771,21.0,74, -, -,,2024-06-06
360ONE, EQ, 06-Jun-2024,769.35,770.0,800.0,770.0,791.0,791.7,792.69,662900,5254.77,18092, 512591, 77.33,0.7732553929702821,2024-06-06
3IINFOLTD, EQ, 06-Jun-2024,31.95,32.3,33.3,31.85,32.4,32.15,32.43,2000944,648.86,6457, 1043378, 52.14,0.5214428789611304,2024-06-06
3MINDIA, EQ, 06-Jun-2024,33150.7,33300.0,34415.95,33250.05,33999.95,33985.95,34065.84,9949,3389.21,4202, 5852, 58.82,0.5881998190772942,2024-06-06
3PLAND, EQ, 06-Jun-2024,29.6,29.0,30.4,29.0,29.55,29.7,29.61,4723,1.4,84, 3737, 79.12,0.7912343849248359,2024-06-06
5PAISA, EQ, 06-Jun-2024,509.05,512.0,525.0,512.0,520.0,517.65,519.11,29297,152.08,4090, 15283, 52.17,0.5216575075946343,2024-06-06
63MOONS, EQ, 06-Jun-2024,327.95,330.55,344.3,330.55,344.3,344.3,341.93,169759,580.46,2574, 97066, 57.18,0.5717870628361383,2024-06-06
A2ZINFRA, BE, 06-Jun-2024,19.15,19.35,20.1,18.3,20.1,19.95,19.64,1115095,219.05,1105, -, -,,2024-06-06
AAATECH, BE, 06-Jun-2024,100.35,103.35,104.0,101.1,103.0,103.0,102.9,13044,13.42,194, -, -,,2024-06-06
AADHARHFC, EQ, 06-Jun-2024,339.2,345.0,354.2,342.0,346.25,346.1,348.5,1353606,4717.3,33121, 688964, 50.90,0.5089841504839665,2024-06-06
AAKASH, EQ, 06-Jun-2024,10.95,11.15,11.45,11.05,11.45,11.4,11.35,345769,39.26,1051, 209722, 60.65,0.6065378909040429,2024-06-06
AAREYDRUGS, BE, 06-Jun-2024,42.65,43.25,44.75,42.25,44.3,44.6,44.28,25470,11.28,171, -, -,,2024-06-06
