SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 07-Aug-2025,232.73,231.5,235.57,229.22,234.5,234.04,233.48,126834,296.13,4529, 43342, 34.17,0.3417222511314001,2025-08-07
21STCENMGM, EQ, 07-Aug-2025,57.17,56.89,57.92,56.02,57.46,57.48,56.5,3863,2.18,126, 2432, 62.96,0.6295625161791354,2025-08-07
360ONE, EQ, 07-Aug-2025,1056.8,1056.0,1067.8,1046.0,1066.0,1065.4,1057.9,695308,7355.67,29022, 431875, 62.11,0.6211276153877131,2025-08-07
3IINFOLTD, EQ, 07-Aug-2025,23.01,23.0,23.39,22.34,23.3,23.0,22.85,324199,74.07,1633, 165141, 50.94,0.5093815835335704,2025-08-07
3MINDIA, EQ, 07-Aug-2025,30885.0,30555.0,32195.0,30015.0,32000.0,32000.0,31276.51,23886,7470.71,9474, 8918, 37.34,0.37335677802897094,2025-08-07
3PLAND, EQ, 07-Aug-2025,44.8,45.0,52.9,43.7,47.66,46.73,48.96,74049,36.26,685, 17918, 24.20,0.24197490850652947,2025-08-07
5PAISA, EQ, 07-Aug-2025,376.9,380.0,380.0,363.5,368.9,367.6,368.43,29422,108.4,2357, 16159, 54.92,0.549214873224118,2025-08-07
63MOONS, EQ, 07-Aug-2025,942.1,940.0,962.1,922.3,945.1,944.7,941.61,165086,1554.47,14202, 73845, 44.73,0.4473123099475425,2025-08-07
A2ZINFRA, BE, 07-Aug-2025,19.83,19.8,19.98,18.83,19.2,19.25,19.05,244742,46.62,421, -, -,,2025-08-07
AAATECH, EQ, 07-Aug-2025,86.58,88.99,88.99,85.5,87.49,87.23,86.75,13307,11.54,455, 6614, 49.70,0.49703163748403095,2025-08-07
AADHARHFC, EQ, 07-Aug-2025,495.55,494.0,507.0,491.0,505.65,505.3,503.14,683146,3437.17,28146, 411344, 60.21,0.6021319015261745,2025-08-07
