SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 25-Jun-2021,63.4,64.0,64.15,62.4, 62.95,62.5,62.95,60252,37.93,991, 37568, 62.35,0.6235145721303857,2021-06-25
21STCENMGM, EQ, 25-Jun-2021,21.0,21.4,21.4,21.4, 21.40,21.4,21.4,3008,0.64,10, 3008, 100.00,1.0,2021-06-25
3IINFOTECH, BE, 25-Jun-2021,10.1,9.6,9.95,9.6, 9.60,9.6,9.6,8617639,827.51,9100, -, -,,2021-06-25
3MINDIA, EQ, 25-Jun-2021,25258.9,25485.0,25485.0,24999.8, 25075.95,25060.45,25146.28,1449,364.37,844, 825, 56.94,0.5693581780538303,2021-06-25
3PLAND, EQ, 25-Jun-2021,14.05,14.2,14.4,13.4, 13.50,13.5,13.94,69566,9.69,204, 52362, 75.27,0.7526952821780755,2021-06-25
5PAISA, EQ, 25-Jun-2021,418.1,418.1,425.0,415.05, 423.50,423.7,419.44,19681,82.55,868, 8951, 45.48,0.4548041258066155,2021-06-25
63MOONS, BE, 25-Jun-2021,94.35,94.2,97.0,92.7, 94.50,95.1,94.56,41449,39.19,408, -, -,,2021-06-25
A2ZINFRA, BE, 25-Jun-2021,5.95,6.1,6.1,5.7, 5.75,5.75,5.77,556982,32.16,721, -, -,,2021-06-25
AAKASH, EQ, 25-Jun-2021,192.95,196.0,199.0,189.15, 194.00,194.2,192.58,50837,97.9,427, 9946, 19.56,0.19564490430198478,2021-06-25
AARON, BE, 25-Jun-2021,76.7,76.8,80.5,73.1, 80.40,80.4,79.48,20497,16.29,265, -, -,,2021-06-25
AARTIDRUGS, EQ, 25-Jun-2021,709.85,710.9,714.95,704.05, 707.00,706.5,708.44,226291,1603.14,10737, 110205, 48.70,0.48700566969079634,2021-06-25
AARTIIND, EQ, 25-Jun-2021,870.75,875.0,875.0,845.05, 862.10,859.05,857.07,1392183,11931.93,36137, 518894, 37.27,0.37271967837561587,2021-06-25
AARTISURF, EQ, 25-Jun-2021,1343.95,1359.0,1364.45,1345.95, 1361.90,1357.4,1354.81,8462,114.64,3573, 2836, 33.51,0.33514535570787046,2021-06-25
AARVEEDEN, BE, 25-Jun-2021,23.0,23.0,23.8,22.3, 23.50,23.4,22.8,4124,0.94,46, -, -,,2021-06-25
AARVI, EQ, 25-Jun-2021,67.25,68.0,68.0,66.45, 66.85,66.85,66.99,32903,22.04,274, 28373, 86.23,0.8623225845667568,2021-06-25
AAVAS, EQ, 25-Jun-2021,2523.85,2548.6,2559.75,2501.0, 2530.00,2523.4,2539.97,16600,421.63,3711, 6866, 41.36,0.4136144578313253,2021-06-25
ABAN, BE, 25-Jun-2021,47.15,47.0,47.5,45.0, 45.00,45.4,45.93,112411,51.63,866, -, -,,2021-06-25
ABB, EQ, 25-Jun-2021,1809.45,1823.6,1839.9,1794.05, 1829.05,1824.05,1816.69,448519,8148.18,11655, 106107, 23.66,0.2365719178005837,2021-06-25
ABBOTINDIA, EQ, 25-Jun-2021,16397.45,16487.85,16572.35,16355.05, 16450.30,16471.4,16468.4,6029,992.88,2146, 3789, 62.85,0.6284624315806934,2021-06-25
ABCAPITAL, EQ, 25-Jun-2021,118.55,119.0,120.4,118.6, 119.10,119.0,119.18,1693273,2018.06,12961, 898810, 53.08,0.5308122198842125,2021-06-25
ABFRL, EQ, 25-Jun-2021,210.35,212.0,223.6,208.5, 222.80,221.5,217.11,11144807,24196.37,73208, 4388653, 39.38,0.3937845671082505,2021-06-25
ABMINTLTD, EQ, 25-Jun-2021,74.8,78.2,78.2,71.55, 72.25,72.75,73.54,11577,8.51,149, 3549, 30.66,0.30655610261725835,2021-06-25
ABSLBANETF, EQ, 25-Jun-2021,346.2,354.0,354.0,348.31, 352.00,352.0,350.57,141,0.49,23, 97, 68.79,0.6879432624113475,2021-06-25
ABSLNN50ET, EQ, 25-Jun-2021,389.2,391.0,391.0,391.0, 391.00,391.0,391.0,53,0.21,2, 53, 100.00,1.0,2021-06-25
ACC, EQ, 25-Jun-2021,2027.45,2028.9,2048.0,2028.0, 2044.90,2041.15,2036.34,329128,6702.16,12776, 113575, 34.51,0.34507851048832067,2021-06-25
ACCELYA, EQ, 25-Jun-2021,1179.15,1188.5,1219.95,1174.55, 1205.60,1192.35,1198.29,111979,1341.83,4753, 47624, 42.53,0.42529402834460034,2021-06-25
ACCURACY, EQ, 25-Jun-2021,83.75,84.5,84.95,77.25, 79.30,80.9,81.6,42086,34.34,618, 26122, 62.07,0.6206814617687592,2021-06-25
ACE, EQ, 25-Jun-2021,219.6,220.9,228.15,220.4, 222.50,222.6,224.62,469416,1054.4,13280, 114652, 24.42,0.24424391158375514,2021-06-25
ACRYSIL, EQ, 25-Jun-2021,573.1,578.3,584.0,560.0, 561.40,561.65,572.59,151689,868.56,10350, 38868, 25.62,0.256234796194846,2021-06-25
ADANIENT, EQ, 25-Jun-2021,1508.5,1525.0,1534.0,1501.0, 1516.00,1519.45,1518.09,4962963,75342.03,94791, 612539, 12.34,0.12342203639237287,2021-06-25
ADANIGREEN, BE, 25-Jun-2021,1139.7,1116.95,1170.0,1090.0, 1158.00,1167.25,1162.25,1964847,22836.49,15690, -, -,,2021-06-25
ADANIPORTS, EQ, 25-Jun-2021,709.9,715.0,719.0,706.5, 711.00,712.2,712.05,12085421,86054.12,169118, 1344713, 11.13,0.11126736917150011,2021-06-25
ADANIPOWER, BE, 25-Jun-2021,119.7,115.05,121.4,114.0, 116.50,116.75,116.82,4588667,5360.42,47730, -, -,,2021-06-25
ADANITRANS, BE, 25-Jun-2021,1255.65,1231.65,1237.9,1192.9, 1192.90,1192.9,1194.91,284591,3400.6,12818, -, -,,2021-06-25
ADFFOODS, EQ, 25-Jun-2021,932.75,942.0,944.95,926.0, 935.55,937.35,937.01,21202,198.66,4697, 7024, 33.13,0.3312895009904726,2021-06-25
ADL, BE, 25-Jun-2021,41.1,43.15,43.15,40.3, 43.15,43.15,42.64,8842,3.77,109, -, -,,2021-06-25
