SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 01-Feb-2024,169.0,169.0,169.85,165.2, 166.15,166.05,167.24,81182,135.77,4419, 47119, 58.04,0.5804119139710774,2024-02-01
21STCENMGM, BE, 01-Feb-2024,42.95,43.8,43.8,43.8, 43.80,43.8,43.8,2385,1.04,15, -, -,,2024-02-01
360ONE, EQ, 01-Feb-2024,620.05,621.0,624.8,609.8, 618.00,617.5,618.62,364500,2254.86,13216, 294341, 80.75,0.807519890260631,2024-02-01
3IINFOLTD, EQ, 01-Feb-2024,61.55,60.0,60.0,56.3, 57.50,57.5,58.06,4715590,2737.81,15501, 2106644, 44.67,0.4467402806435674,2024-02-01
3MINDIA, EQ, 01-Feb-2024,34408.35,34450.85,34500.0,33700.0, 33701.00,33803.85,33948.52,2999,1018.12,1555, 1263, 42.11,0.4211403801267089,2024-02-01
3PLAND, BE, 01-Feb-2024,37.95,39.65,39.7,36.55, 37.90,37.05,37.39,21469,8.03,196, -, -,,2024-02-01
5PAISA, EQ, 01-Feb-2024,601.7,594.0,612.0,594.0, 612.00,608.35,602.11,44074,265.37,2566, 24507, 55.60,0.5560421109951446,2024-02-01
63MOONS, BE, 01-Feb-2024,422.45,427.0,427.4,417.05, 420.15,420.6,420.79,27003,113.63,1570, -, -,,2024-02-01
A2ZINFRA, BE, 01-Feb-2024,13.85,14.0,14.0,13.8, 13.80,13.8,13.97,88083,12.3,131, -, -,,2024-02-01
AAATECH, BE, 01-Feb-2024,95.1,93.2,96.4,90.35, 94.50,92.95,93.23,32100,29.93,658, -, -,,2024-02-01
AAKASH, BE, 01-Feb-2024,9.25,9.4,9.4,9.4, 9.40,9.4,9.4,69182,6.5,172, -, -,,2024-02-01
AAREYDRUGS, BE, 01-Feb-2024,53.0,53.7,53.7,51.6, 53.00,52.25,52.98,27670,14.66,235, -, -,,2024-02-01
AARON, EQ, 01-Feb-2024,278.25,276.1,279.75,268.55, 273.90,271.3,272.94,13240,36.14,1006, 8182, 61.80,0.61797583081571,2024-02-01
AARTECH, EQ, 01-Feb-2024,142.8,144.95,145.65,140.3, 142.00,141.45,141.78,3420,4.85,271, 2305, 67.40,0.6739766081871345,2024-02-01
AARTIDRUGS, EQ, 01-Feb-2024,526.65,530.0,530.5,520.0, 524.05,527.05,523.42,153643,804.2,10488, 69422, 45.18,0.4518396542634549,2024-02-01
AARTIIND, EQ, 01-Feb-2024,659.1,659.1,659.6,640.0, 642.90,643.4,646.6,771293,4987.18,34375, 259441, 33.64,0.33637152158777534,2024-02-01
AARTIPHARM, EQ, 01-Feb-2024,533.15,535.0,535.0,510.0, 514.95,518.05,522.88,130151,680.54,9286, 70891, 54.47,0.5446827146929336,2024-02-01
AARTISURF, EQ, 01-Feb-2024,721.4,717.2,723.7,693.5, 698.00,696.6,707.92,94255,667.25,8978, 31640, 33.57,0.3356851095432603,2024-02-01
AARVEEDEN, EQ, 01-Feb-2024,30.25,30.6,34.7,29.5, 34.70,33.7,32.94,1155971,380.77,3595, 436005, 37.72,0.3771764170554452,2024-02-01
AARVI, EQ, 01-Feb-2024,150.15,150.15,153.8,149.1, 149.90,149.85,151.1,18669,28.21,477, 11720, 62.78,0.6277786705233275,2024-02-01
AAVAS, EQ, 01-Feb-2024,1476.55,1497.95,1515.0,1480.25, 1510.00,1504.85,1498.22,204257,3060.21,24413, 100051, 48.98,0.48982898994893687,2024-02-01
ABAN, EQ, 01-Feb-2024,82.5,84.0,85.7,80.15, 81.80,82.15,82.71,994501,822.51,6389, 505213, 50.80,0.508006527896905,2024-02-01
ABB, EQ, 01-Feb-2024,4671.6,4692.0,4698.0,4340.3, 4520.00,4546.05,4493.28,825760,37103.72,124995, 291360, 35.28,0.3528385971710909,2024-02-01
ABBOTINDIA, EQ, 01-Feb-2024,25906.95,26175.0,26332.35,25701.1, 25801.10,25887.0,25947.12,9535,2474.06,5008, 2134, 22.38,0.2238070267435763,2024-02-01
ABCAPITAL, EQ, 01-Feb-2024,171.1,170.95,170.95,163.35, 167.00,166.85,166.6,13656066,22751.08,74078, 3228432, 23.64,0.23641010522356878,2024-02-01
ABFRL, EQ, 01-Feb-2024,243.95,243.95,245.1,240.5, 242.70,241.9,242.66,3029372,7351.04,19632, 1422694, 46.96,0.46963331013820686,2024-02-01
ABMINTLLTD, EQ, 01-Feb-2024,59.5,62.0,62.0,59.0, 61.00,60.25,60.94,7507,4.57,75, 6503, 86.63,0.8662581590515519,2024-02-01
ABSLAMC, EQ, 01-Feb-2024,477.7,477.75,479.05,465.95, 471.80,470.55,471.33,142934,673.69,6705, 86378, 60.43,0.6043208753690514,2024-02-01
ABSLBANETF, EQ, 01-Feb-2024,46.35,46.88,46.88,46.05, 46.45,46.42,46.35,94268,43.7,907, 72631, 77.05,0.770473543514236,2024-02-01
ABSLLIQUID, EQ, 01-Feb-2024,999.99,999.99,1000.01,999.99, 1000.00,1000.0,1000.0,443,4.43,12, 285, 64.33,0.6433408577878104,2024-02-01
ABSLNN50ET, EQ, 01-Feb-2024,56.94,57.9,57.9,56.94, 57.34,57.32,57.3,6241,3.58,170, 4217, 67.57,0.6756929979170004,2024-02-01
ACC, EQ, 01-Feb-2024,2544.3,2553.4,2566.0,2511.7, 2520.30,2530.0,2536.91,424201,10761.6,40639, 123674, 29.15,0.2915457530746038,2024-02-01
ACCELYA, EQ, 01-Feb-2024,1824.4,1848.0,1854.35,1795.05, 1810.00,1822.1,1821.14,22713,413.64,4411, 8909, 39.22,0.39224232818209837,2024-02-01
ACCURACY, BE, 01-Feb-2024,17.4,18.25,18.25,16.55, 18.00,18.0,17.52,3232518,566.28,9170, -, -,,2024-02-01
ACE, EQ, 01-Feb-2024,977.0,983.95,984.0,965.1, 970.00,969.65,972.75,223781,2176.83,16155, 100342, 44.84,0.44839374209606714,2024-02-01
ACEINTEG, EQ, 01-Feb-2024,39.9,41.2,41.2,39.55, 40.30,40.3,40.34,6314,2.55,130, 3815, 60.42,0.6042128603104213,2024-02-01
ACI, EQ, 01-Feb-2024,633.5,636.65,639.0,625.0, 628.00,628.4,633.62,205060,1299.3,13023, 113251, 55.23,0.552282258851068,2024-02-01
ACL, EQ, 01-Feb-2024,124.15,125.3,126.6,122.3, 122.70,123.8,124.54,44791,55.78,959, 28237, 63.04,0.6304168248085553,2024-02-01
ACLGATI, EQ, 01-Feb-2024,125.7,126.5,127.05,124.8, 125.50,125.7,125.54,208069,261.21,3145, 99998, 48.06,0.4806001855153819,2024-02-01
ADANIENSOL, EQ, 01-Feb-2024,1067.85,1073.0,1088.0,1052.95, 1070.80,1067.7,1067.17,1320318,14090.05,54182, 423670, 32.09,0.32088481714253686,2024-02-01
ADANIENT, EQ, 01-Feb-2024,3142.0,3156.9,3236.95,3083.05, 3154.85,3153.5,3162.65,4686595,148220.76,211723, 1176630, 25.11,0.25106287187179605,2024-02-01
ADANIGREEN, EQ, 01-Feb-2024,1669.45,1689.0,1706.0,1655.65, 1665.00,1665.95,1680.29,1735338,29158.79,68291, 553013, 31.87,0.31867739886984553,2024-02-01
ADANIPORTS, EQ, 01-Feb-2024,1207.65,1213.6,1239.5,1200.3, 1220.75,1218.85,1220.91,7433628,90757.86,274275, 2149960, 28.92,0.2892208219189876,2024-02-01
ADANIPOWER, BE, 01-Feb-2024,562.7,568.0,569.0,556.8, 565.50,564.35,562.17,1377239,7742.48,30235, -, -,,2024-02-01
ADFFOODS, EQ, 01-Feb-2024,214.1,216.4,216.5,203.5, 205.45,204.9,208.14,481442,1002.06,18378, 232300, 48.25,0.482508796490543,2024-02-01
ADL, BE, 01-Feb-2024,91.05,92.0,92.5,90.05, 92.50,92.5,91.08,1427,1.3,42, -, -,,2024-02-01
ADORWELD, EQ, 01-Feb-2024,1602.6,1614.95,1665.0,1585.0, 1650.00,1652.05,1632.05,38652,630.82,8061, 18533, 47.95,0.4794835972265342,2024-02-01
ADROITINFO, BE, 01-Feb-2024,18.2,18.25,18.25,18.1, 18.10,18.1,18.2,22828,4.15,132, -, -,,2024-02-01
ADSL, EQ, 01-Feb-2024,182.15,183.55,183.55,170.1, 175.90,176.2,177.22,336916,597.07,5050, 193783, 57.52,0.5751671039665673,2024-02-01
ADVANIHOTR, EQ, 01-Feb-2024,159.35,159.95,160.45,152.95, 154.40,154.95,156.1,279429,436.19,4608, 187410, 67.07,0.670689155384731,2024-02-01
ADVENZYMES, EQ, 01-Feb-2024,380.7,384.9,384.9,373.25, 377.00,377.3,377.45,119314,450.35,7627, 59707, 50.04,0.5004190623061837,2024-02-01
AEGISCHEM, EQ, 01-Feb-2024,377.65,380.0,408.7,380.0, 390.50,388.9,398.58,3511671,13996.84,81229, 1077608, 30.69,0.3068647376135179,2024-02-01
AEROFLEX, EQ, 01-Feb-2024,153.9,154.35,158.95,152.55, 158.15,158.1,156.14,898264,1402.52,15090, 424863, 47.30,0.4729823303616754,2024-02-01
AETHER, EQ, 01-Feb-2024,883.8,899.0,899.0,814.85, 870.00,866.05,863.27,244558,2111.2,14184, 75063, 30.69,0.3069333246101129,2024-02-01
AFFLE, EQ, 01-Feb-2024,1241.0,1241.0,1241.0,1210.2, 1213.50,1214.2,1221.41,115056,1405.31,15721, 54583, 47.44,0.47440376859963845,2024-02-01
AGARIND, EQ, 01-Feb-2024,1134.4,1144.4,1150.0,1099.05, 1135.00,1137.95,1124.06,64300,722.77,8766, 20950, 32.58,0.32581648522550544,2024-02-01
AGI, EQ, 01-Feb-2024,798.15,810.4,815.0,773.15, 780.80,781.15,794.99,109982,874.34,13201, 44995, 40.91,0.4091124002109436,2024-02-01
AGRITECH, EQ, 01-Feb-2024,212.55,216.85,221.9,210.55, 212.90,213.85,217.9,23591,51.41,1296, 12244, 51.90,0.5190114874316477,2024-02-01
AGROPHOS, EQ, 01-Feb-2024,47.85,48.75,50.0,46.05, 46.45,46.5,47.6,215303,102.49,1335, 114964, 53.40,0.533963762697222,2024-02-01
AGSTRA, BE, 01-Feb-2024,115.9,118.5,118.5,112.05, 113.85,113.65,113.83,292339,332.77,1325, -, -,,2024-02-01
AHL, EQ, 01-Feb-2024,326.65,328.3,330.05,316.5, 321.95,318.55,319.96,66547,212.93,1363, 30773, 46.24,0.4624250529700813,2024-02-01
AHLADA, EQ, 01-Feb-2024,124.2,124.2,126.85,122.55, 126.80,125.7,124.9,131710,164.5,1198, 83321, 63.26,0.6326095209171665,2024-02-01
AHLEAST, EQ, 01-Feb-2024,163.05,164.0,172.8,163.25, 167.00,167.25,168.02,76523,128.58,1910, 49761, 65.03,0.6502750806946931,2024-02-01
AHLUCONT, EQ, 01-Feb-2024,859.6,859.7,890.0,846.6, 879.80,882.7,870.77,86273,751.24,10518, 32606, 37.79,0.3779397957646077,2024-02-01
AIAENG, EQ, 01-Feb-2024,4107.35,4074.0,4630.0,3986.15, 4289.00,4356.4,4413.24,566698,25009.74,90035, 83173, 14.68,0.14676776695876817,2024-02-01
AIRAN, BE, 01-Feb-2024,30.9,29.65,31.5,29.65, 30.50,30.55,30.53,170048,51.92,1320, -, -,,2024-02-01
AIROLAM, EQ, 01-Feb-2024,149.35,152.95,178.0,151.2, 167.00,169.25,170.36,363946,620.01,6574, 100726, 27.68,0.2767608381463184,2024-02-01
AJANTPHARM, EQ, 01-Feb-2024,2174.25,2300.0,2300.0,2120.6, 2185.00,2181.25,2194.27,374661,8221.08,48216, 122637, 32.73,0.3273279044256007,2024-02-01
AJMERA, EQ, 01-Feb-2024,578.65,580.0,587.55,572.45, 576.00,575.55,578.84,90784,525.5,8042, 31227, 34.40,0.3439703031371167,2024-02-01
AJOONI, BE, 01-Feb-2024,6.6,6.7,6.7,6.45, 6.70,6.7,6.67,596227,39.75,1367, -, -,,2024-02-01
AKASH, BE, 01-Feb-2024,40.0,40.65,40.95,38.75, 39.95,40.0,39.65,23965,9.5,227, -, -,,2024-02-01
AKG, EQ, 01-Feb-2024,23.45,24.1,24.4,22.8, 23.00,23.0,23.39,442782,103.57,702, 199152, 44.98,0.4497743810724013,2024-02-01
AKI, BE, 01-Feb-2024,29.2,28.65,28.65,28.65, 28.65,28.65,28.65,18931,5.42,48, -, -,,2024-02-01
AKSHAR, BE, 01-Feb-2024,5.05,5.15,5.2,4.85, 4.90,4.9,4.98,2794791,139.3,5389, -, -,,2024-02-01
AKSHARCHEM, EQ, 01-Feb-2024,280.85,285.2,285.2,275.05, 276.90,276.4,278.61,12280,34.21,987, 5649, 46.00,0.46001628664495114,2024-02-01
AKSHOPTFBR, BE, 01-Feb-2024,12.25,12.4,12.4,11.8, 12.10,12.15,12.13,478058,57.99,688, -, -,,2024-02-01
AKZOINDIA, EQ, 01-Feb-2024,2612.2,2612.2,2645.55,2602.0, 2610.00,2629.75,2621.3,15686,411.18,3473, 9720, 61.97,0.6196608440647712,2024-02-01
ALANKIT, BE, 01-Feb-2024,18.7,18.35,18.95,18.35, 18.95,18.95,18.52,2235104,413.84,2945, -, -,,2024-02-01
ALBERTDAVD, EQ, 01-Feb-2024,1434.4,1446.7,1464.8,1376.2, 1398.50,1395.6,1401.85,29674,415.98,2097, 19637, 66.18,0.6617577677428051,2024-02-01
ALEMBICLTD, EQ, 01-Feb-2024,93.75,94.1,99.0,93.2, 98.05,98.0,97.21,5169687,5025.32,25526, 1809349, 35.00,0.3499919821064602,2024-02-01
