SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, BE, 04-Nov-2024,263.1,257.85,257.85,257.85,257.85,257.85,257.85,27467,70.82,518, -, -,,2024-11-04
21STCENMGM, BE, 04-Nov-2024,112.99,115.24,115.24,112.01,115.24,114.71,114.56,27631,31.65,427, -, -,,2024-11-04
360ONE, EQ, 04-Nov-2024,1076.6,1079.8,1099.8,1026.05,1035.0,1037.7,1057.88,435757,4609.8,32198, 202846, 46.55,0.46550256220783603,2024-11-04
3IINFOLTD, EQ, 04-Nov-2024,28.35,28.48,28.48,27.31,27.74,27.66,27.68,343340,95.05,2467, 192875, 56.18,0.5617609366808411,2024-11-04
3MINDIA, EQ, 04-Nov-2024,36166.8,36350.0,36366.1,35303.0,36200.0,36085.1,35851.77,4381,1570.67,1988, 896, 20.45,0.20451951609221639,2024-11-04
3PLAND, BE, 04-Nov-2024,40.43,41.0,41.8,39.0,41.11,41.57,40.9,23045,9.43,252, -, -,,2024-11-04
5PAISA, EQ, 04-Nov-2024,517.85,524.65,524.65,502.0,506.0,506.9,509.74,36651,186.82,2793, 20135, 54.94,0.5493710949223759,2024-11-04
63MOONS, EQ, 04-Nov-2024,598.5,595.0,597.0,571.1,574.95,581.8,578.27,717148,4147.06,16190, 257409, 35.89,0.35893427855895854,2024-11-04
A2ZINFRA, EQ, 04-Nov-2024,17.79,18.44,18.44,16.9,17.02,17.04,17.17,230071,39.5,582, 153125, 66.56,0.6655554155021711,2024-11-04
AAATECH, EQ, 04-Nov-2024,121.81,123.95,123.95,119.44,120.5,120.81,120.79,12702,15.34,538, 8455, 66.56,0.6656432057943631,2024-11-04
AADHARHFC, EQ, 04-Nov-2024,444.65,440.7,454.0,439.35,453.0,451.4,448.53,613766,2752.92,22657, 279362, 45.52,0.4551604357360949,2024-11-04
AAKASH, EQ, 04-Nov-2024,11.88,11.86,11.87,11.28,11.32,11.28,11.37,234238,26.63,1022, 161321, 68.87,0.6887055046576559,2024-11-04
AAREYDRUGS, BE, 04-Nov-2024,63.55,63.55,65.0,61.0,63.0,63.12,63.39,11975,7.59,113, -, -,,2024-11-04
AARON, EQ, 04-Nov-2024,269.0,271.0,272.9,265.4,272.0,269.5,269.51,7724,20.82,682, 4180, 54.12,0.541170378042465,2024-11-04
AARTECH, EQ, 04-Nov-2024,62.95,63.99,63.99,60.21,60.5,60.78,61.17,47634,29.14,1847, 22856, 47.98,0.47982533484485873,2024-11-04
AARTIDRUGS, EQ, 04-Nov-2024,487.8,490.0,500.0,481.05,484.5,483.9,491.88,245568,1207.9,25353, 89090, 36.28,0.36279156893406306,2024-11-04
AARTIIND, EQ, 04-Nov-2024,525.75,529.5,529.5,497.05,504.5,505.05,507.19,2703248,13710.54,69979, 939800, 34.77,0.3476558569543009,2024-11-04
AARTIPHARM, EQ, 04-Nov-2024,642.5,647.6,654.6,632.0,651.3,650.4,647.11,215197,1392.56,18397, 116533, 54.15,0.5415177720879009,2024-11-04
AARTISURF, BE, 04-Nov-2024,736.15,768.8,768.8,710.0,728.0,736.55,735.36,3695,27.17,285, -, -,,2024-11-04
AARVEEDEN, BE, 04-Nov-2024,52.59,55.1,55.21,53.64,55.21,55.21,55.16,48131,26.55,270, -, -,,2024-11-04
AARVI, EQ, 04-Nov-2024,146.76,149.0,149.81,144.0,146.28,147.07,146.67,11056,16.22,828, 4632, 41.90,0.4189580318379161,2024-11-04
AAVAS, EQ, 04-Nov-2024,1682.8,1675.0,1705.6,1660.0,1690.5,1688.7,1689.46,112138,1894.53,17408, 52348, 46.68,0.46681767108384314,2024-11-04
ABAN, EQ, 04-Nov-2024,65.89,65.89,65.94,63.27,65.31,65.34,64.45,51761,33.36,1485, 26645, 51.48,0.5147698073839377,2024-11-04
ABB, EQ, 04-Nov-2024,7430.4,7444.0,7452.0,7261.0,7330.0,7360.85,7335.12,331535,24318.48,52362, 131311, 39.61,0.3960697965524002,2024-11-04
ABBOTINDIA, EQ, 04-Nov-2024,29295.5,29150.0,29680.0,29123.25,29620.0,29460.45,29387.11,23566,6925.37,8074, 11970, 50.79,0.5079351608249173,2024-11-04
ABCAPITAL, EQ, 04-Nov-2024,206.13,206.2,207.19,197.69,199.0,199.1,200.04,8148906,16301.08,72852, 3130559, 38.42,0.38416923695033417,2024-11-04
ABDL, EQ, 04-Nov-2024,327.05,327.0,327.9,319.85,320.5,321.5,322.6,469259,1513.84,6766, 254685, 54.27,0.5427386581823683,2024-11-04
ABFRL, EQ, 04-Nov-2024,314.05,316.0,316.2,297.15,299.5,300.15,302.5,4512769,13651.15,49276, 1813377, 40.18,0.40183244478057706,2024-11-04
ABGSEC, EQ, 04-Nov-2024,103.16,103.16,103.7,103.11,103.39,103.39,103.39,376,0.39,30, 148, 39.36,0.39361702127659576,2024-11-04
ABMINTLLTD, BE, 04-Nov-2024,95.08,90.32,90.32,90.32,90.32,90.32,90.32,1496,1.35,36, -, -,,2024-11-04
ABREL, EQ, 04-Nov-2024,2768.05,2760.75,2766.0,2685.0,2743.0,2749.2,2726.29,138927,3787.56,24182, 71290, 51.31,0.5131471924104026,2024-11-04
ABSLAMC, EQ, 04-Nov-2024,808.2,812.7,828.9,784.05,787.15,789.5,801.42,565809,4534.52,36394, 256430, 45.32,0.4532094752822949,2024-11-04
ABSLBANETF, EQ, 04-Nov-2024,52.72,52.98,52.98,51.15,52.13,52.07,51.88,71060,36.87,751, 61024, 85.88,0.8587672389529974,2024-11-04
ABSLLIQUID, EQ, 04-Nov-2024,1000.0,1000.0,1000.01,999.99,1000.0,999.99,999.99,63248,632.47,76, 56204, 88.86,0.8886288894510498,2024-11-04
ABSLNN50ET, EQ, 04-Nov-2024,74.76,74.48,74.48,71.3,71.8,72.07,72.05,99762,71.88,1806, 84425, 84.63,0.8462641085784166,2024-11-04
ABSLPSE, EQ, 04-Nov-2024,10.25,10.48,10.48,10.0,10.19,10.16,10.08,291293,29.38,1502, 210599, 72.30,0.72297995489078,2024-11-04
ACC, EQ, 04-Nov-2024,2327.85,2327.9,2337.0,2276.0,2287.9,2289.45,2292.02,141614,3245.82,15610, 56196, 39.68,0.3968251726524214,2024-11-04
ACCELYA, EQ, 04-Nov-2024,1628.35,1620.0,1623.1,1600.0,1611.0,1611.55,1609.0,7876,126.72,1339, 4898, 62.19,0.6218892839004571,2024-11-04
ACCURACY, EQ, 04-Nov-2024,10.31,10.5,10.5,10.01,10.15,10.1,10.15,183833,18.66,1221, 146271, 79.57,0.795673246914319,2024-11-04
ACE, EQ, 04-Nov-2024,1347.55,1343.05,1344.9,1282.25,1306.0,1299.65,1300.88,251438,3270.91,21305, 86658, 34.46,0.3446495756409135,2024-11-04
ACEINTEG, EQ, 04-Nov-2024,34.29,34.95,34.95,33.23,33.68,33.31,33.58,5969,2.0,181, 4141, 69.38,0.6937510470765622,2024-11-04
ACI, EQ, 04-Nov-2024,649.7,649.45,659.8,636.1,655.0,653.6,643.75,429252,2763.32,25635, 235341, 54.83,0.5482583657152442,2024-11-04
ACL, EQ, 04-Nov-2024,89.07,89.26,90.99,87.55,90.39,90.27,89.92,67848,61.01,1667, 46409, 68.40,0.6840142671854734,2024-11-04
ACLGATI, EQ, 04-Nov-2024,100.1,99.41,99.7,97.4,97.86,97.97,98.08,271399,266.18,4184, 129222, 47.61,0.4761329260608919,2024-11-04
ADANIENSOL, EQ, 04-Nov-2024,978.75,978.95,979.9,961.2,966.0,964.8,968.16,773086,7484.71,33725, 331814, 42.92,0.429207099856937,2024-11-04
ADANIENT, EQ, 04-Nov-2024,2949.5,2935.0,2943.0,2857.75,2890.0,2897.4,2895.82,1059384,30677.83,87457, 379732, 35.84,0.35844604034042427,2024-11-04
ADANIGREEN, EQ, 04-Nov-2024,1632.65,1625.0,1630.0,1606.3,1607.0,1611.95,1616.99,388291,6278.62,34214, 176947, 45.57,0.45570718868065446,2024-11-04
ADANIPORTS, EQ, 04-Nov-2024,1394.4,1394.2,1395.0,1336.0,1349.0,1349.25,1351.15,1700308,22973.74,102642, 631334, 37.13,0.37130566932579273,2024-11-04
ADANIPOWER, EQ, 04-Nov-2024,597.35,596.95,596.95,582.2,583.5,585.0,588.11,1472471,8659.69,50153, 635504, 43.16,0.43159016374516035,2024-11-04
ADFFOODS, EQ, 04-Nov-2024,306.75,308.0,308.95,294.0,295.2,295.3,297.99,238811,711.64,5733, 85737, 35.90,0.35901612572285196,2024-11-04
ADL, BE, 04-Nov-2024,92.8,92.8,94.75,90.5,94.59,94.57,94.16,1588,1.5,31, -, -,,2024-11-04
ADORWELD, EQ, 04-Nov-2024,1318.75,1331.0,1331.0,1303.55,1312.25,1315.45,1319.64,11159,147.26,1633, 4366, 39.13,0.3912536965677928,2024-11-04
ADROITINFO, EQ, 04-Nov-2024,20.72,21.4,21.4,19.91,20.18,20.13,20.27,79032,16.02,1078, 18447, 23.34,0.23341178256908593,2024-11-04
ADSL, EQ, 04-Nov-2024,279.95,279.95,280.95,267.65,269.4,269.3,271.69,364981,991.6,6514, 165703, 45.40,0.45400445502642606,2024-11-04
ADVANIHOTR, EQ, 04-Nov-2024,69.24,68.55,70.15,66.52,70.15,68.99,67.95,72924,49.55,1646, 38257, 52.46,0.5246146673248862,2024-11-04
ADVENZYMES, EQ, 04-Nov-2024,478.3,475.55,497.4,468.85,473.0,477.45,481.13,293457,1411.91,22713, 115896, 39.49,0.39493349962686186,2024-11-04
AEGISLOG, EQ, 04-Nov-2024,808.15,804.4,832.95,799.0,829.0,828.2,822.63,516997,4252.98,43190, 192509, 37.24,0.3723599943519982,2024-11-04
