SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 04-Sep-2024,315.2,314.5,340.0,311.0,326.5,327.2,328.53,755362,2481.61,31678, 249664, 33.05,0.3305223190999812,2024-09-04
21STCENMGM, BE, 04-Sep-2024,125.58,128.09,128.09,128.09,128.09,128.09,128.09,3375,4.32,18, -, -,,2024-09-04
360ONE, EQ, 04-Sep-2024,1095.15,1081.5,1114.0,1067.6,1091.0,1091.2,1099.78,557096,6126.81,34691, 370742, 66.55,0.6654903284173643,2024-09-04
3IINFOLTD, EQ, 04-Sep-2024,33.81,33.49,34.06,33.25,33.61,33.46,33.55,782061,262.36,5975, 430832, 55.09,0.5508930889022723,2024-09-04
3MINDIA, EQ, 04-Sep-2024,35717.75,35650.0,36244.0,34866.0,35130.0,34964.0,35322.4,13516,4774.18,5570, 7931, 58.68,0.5867860313702279,2024-09-04
3PLAND, BE, 04-Sep-2024,42.34,43.1,44.25,41.7,44.15,44.14,43.63,21892,9.55,164, -, -,,2024-09-04
5PAISA, EQ, 04-Sep-2024,525.05,525.0,525.45,517.3,524.0,519.6,520.72,44253,230.43,4373, 21883, 49.45,0.49449754818882335,2024-09-04
63MOONS, EQ, 04-Sep-2024,360.35,378.35,378.35,363.9,378.35,378.35,376.2,471549,1773.94,3009, 307223, 65.15,0.6515187180971649,2024-09-04
A2ZINFRA, BE, 04-Sep-2024,17.75,18.1,18.1,17.75,17.75,17.75,18.03,111964,20.19,136, -, -,,2024-09-04
AAATECH, EQ, 04-Sep-2024,119.23,118.9,126.55,115.61,124.2,124.08,122.87,107329,131.87,4040, 49173, 45.82,0.45815203719404823,2024-09-04
AADHARHFC, EQ, 04-Sep-2024,418.95,415.0,420.65,411.25,416.0,416.5,417.73,1366308,5707.49,22886, 838235, 61.35,0.6135036902367548,2024-09-04
AAKASH, BE, 04-Sep-2024,12.41,12.39,13.0,12.1,12.99,12.94,12.63,207777,26.24,881, -, -,,2024-09-04
AAREYDRUGS, EQ, 04-Sep-2024,72.49,70.4,74.0,70.4,74.0,73.61,73.38,202217,148.39,2310, 123100, 60.88,0.6087519842545385,2024-09-04
AARON, EQ, 04-Sep-2024,265.8,265.8,272.0,263.4,271.0,269.95,267.65,10442,27.95,794, 3810, 36.49,0.3648726297644129,2024-09-04
