SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 30-Mar-2021,34.5,34.9,35.75,34.4,34.4,34.75,34.99,78546,27.48,635, 37809, 48.14,0.4813612405469406,2021-03-30
21STCENMGM, EQ, 30-Mar-2021,14.45,14.2,14.2,14.2,14.2,14.2,14.2,186,0.03,8, 186, 100.00,1.0,2021-03-30
3IINFOTECH, EQ, 30-Mar-2021,7.4,7.55,7.6,7.3,7.35,7.35,7.47,4944743,369.28,17968, 2910248, 58.86,0.5885539450685303,2021-03-30
3MINDIA, EQ, 30-Mar-2021,28734.9,29375.0,30030.0,29020.55,29700.0,29723.7,29589.18,10407,3079.35,4631, 5578, 53.60,0.535985394446046,2021-03-30
3PLAND, EQ, 30-Mar-2021,8.4,8.6,8.6,8.3,8.4,8.4,8.48,1367,0.12,26, 1060, 77.54,0.77542062911485,2021-03-30
5PAISA, EQ, 30-Mar-2021,250.95,258.7,258.7,248.15,253.0,252.3,251.96,23176,58.39,473, 12171, 52.52,0.5251553331032102,2021-03-30
63MOONS, EQ, 30-Mar-2021,70.1,69.35,70.95,69.1,69.1,69.45,69.71,47670,33.23,752, 30344, 63.65,0.6365428990979651,2021-03-30
A2ZINFRA, EQ, 30-Mar-2021,3.75,3.85,3.85,3.7,3.7,3.75,3.79,300152,11.37,285, 243050, 80.98,0.8097563900956849,2021-03-30
AAKASH, BE, 30-Mar-2021,128.25,128.25,130.5,128.25,130.25,129.1,128.72,8795,11.32,139, -, -,,2021-03-30
AARON, EQ, 30-Mar-2021,55.35,55.7,57.6,54.1,56.45,55.6,55.59,2312,1.29,30, 2179, 94.25,0.9424740484429066,2021-03-30
AARTIDRUGS, EQ, 30-Mar-2021,714.5,720.0,728.0,705.95,708.5,708.2,715.6,493898,3534.33,19051, 152247, 30.83,0.3082559556831572,2021-03-30
AARTIIND, EQ, 30-Mar-2021,1321.75,1350.0,1352.0,1321.35,1344.0,1338.7,1336.38,265691,3550.64,15965, 111528, 41.98,0.41976581818729275,2021-03-30
AARTISURF, EQ, 30-Mar-2021,940.7,949.9,949.9,925.0,931.0,934.8,932.45,12172,113.5,1179, 7648, 62.83,0.6283273085770621,2021-03-30
AARVEEDEN, EQ, 30-Mar-2021,17.55,17.9,17.95,17.5,17.5,17.5,17.51,8678,1.52,76, 8365, 96.39,0.9639317815164784,2021-03-30
AARVI, EQ, 30-Mar-2021,50.5,50.5,50.5,48.45,49.0,49.0,49.26,374,0.18,31, 229, 61.23,0.6122994652406417,2021-03-30
AAVAS, EQ, 30-Mar-2021,2310.65,2337.3,2437.35,2298.15,2385.0,2395.95,2380.42,54613,1300.02,6345, 33964, 62.19,0.6219032098584586,2021-03-30
ABAN, EQ, 30-Mar-2021,30.15,30.15,30.8,29.25,29.25,29.45,29.76,114942,34.21,917, 85110, 74.05,0.7404604061178681,2021-03-30
ABB, EQ, 30-Mar-2021,1453.55,1453.55,1481.55,1431.05,1438.1,1439.35,1447.74,135595,1963.06,13351, 88222, 65.06,0.6506287104981747,2021-03-30
ABBOTINDIA, EQ, 30-Mar-2021,15029.5,15030.0,15267.8,14899.8,14910.0,15086.55,15103.0,21091,3185.37,6721, 12433, 58.95,0.5894931487364279,2021-03-30
ABCAPITAL, EQ, 30-Mar-2021,122.95,124.0,124.2,118.5,119.0,119.05,120.51,2745079,3308.19,23292, 1069753, 38.97,0.3896984385513131,2021-03-30
ABFRL, EQ, 30-Mar-2021,204.05,207.5,207.65,198.15,204.45,203.6,202.42,1918890,3884.19,29886, 589508, 30.72,0.30721302419628016,2021-03-30
ABMINTLTD, EQ, 30-Mar-2021,59.0,60.2,60.2,56.05,56.05,58.9,57.98,1456,0.84,56, 1119, 76.85,0.7685439560439561,2021-03-30
ABSLBANETF, EQ, 30-Mar-2021,330.31,334.3,341.99,331.35,333.04,337.81,338.78,136,0.46,37, 67, 49.26,0.49264705882352944,2021-03-30
ABSLNN50ET, EQ, 30-Mar-2021,337.63,337.95,356.55,336.05,340.0,344.57,344.31,161,0.55,67, 112, 69.57,0.6956521739130435,2021-03-30
ACC, EQ, 30-Mar-2021,1861.95,1864.0,1905.0,1858.15,1876.55,1874.05,1883.7,621135,11700.33,26095, 109420, 17.62,0.17616138198620268,2021-03-30
ACCELYA, EQ, 30-Mar-2021,866.75,871.1,882.0,862.0,863.45,866.65,871.15,3496,30.46,546, 1407, 40.25,0.40245995423340963,2021-03-30
ACCURACY, EQ, 30-Mar-2021,50.9,53.4,53.4,49.15,50.5,50.1,50.74,6924,3.51,32, 6104, 88.16,0.8815713460427499,2021-03-30
ACE, EQ, 30-Mar-2021,155.25,156.5,157.95,154.05,155.3,154.8,155.76,135529,211.09,3089, 85892, 63.38,0.6337536615779649,2021-03-30
ACRYSIL, EQ, 30-Mar-2021,319.6,320.0,326.65,314.0,322.8,324.1,322.88,47553,153.54,2028, 30392, 63.91,0.6391184573002755,2021-03-30
ADANIENT, EQ, 30-Mar-2021,988.3,1004.0,1042.45,988.0,1039.9,1031.55,1021.02,10470731,106908.39,144844, 2387929, 22.81,0.2280575253055398,2021-03-30
ADANIGREEN, EQ, 30-Mar-2021,1212.35,1216.05,1230.0,1151.75,1151.75,1157.65,1184.89,737621,8740.02,43976, 517915, 70.21,0.7021424281575498,2021-03-30
ADANIPORTS, EQ, 30-Mar-2021,703.05,703.05,718.0,697.3,710.0,710.55,708.62,9109505,64551.44,137556, 1318011, 14.47,0.14468524908872654,2021-03-30
ADANIPOWER, EQ, 30-Mar-2021,94.2,95.0,95.55,89.5,89.5,89.5,90.52,22501268,20368.95,81665, 10768961, 47.86,0.4785935174853257,2021-03-30
ADANITRANS, EQ, 30-Mar-2021,870.6,896.0,918.0,845.35,887.0,877.55,892.96,1514205,13521.29,59160, 813116, 53.70,0.5369920189142157,2021-03-30
ADFFOODS, EQ, 30-Mar-2021,874.9,910.0,910.0,876.05,879.0,896.7,891.89,40092,357.58,3938, 16250, 40.53,0.4053177691309987,2021-03-30
ADHUNIKIND, EQ, 30-Mar-2021,19.0,19.95,20.75,18.55,19.8,19.65,19.55,54416,10.64,373, 28250, 51.91,0.5191487797706557,2021-03-30
ADL, BE, 30-Mar-2021,26.6,27.9,27.9,26.4,27.5,27.5,27.07,952,0.26,23, -, -,,2021-03-30
ADORWELD, EQ, 30-Mar-2021,301.75,302.25,306.65,300.85,301.05,302.9,303.89,7063,21.46,273, 5303, 75.08,0.7508141016565199,2021-03-30
ADROITINFO, BE, 30-Mar-2021,9.35,9.35,9.35,9.05,9.05,9.05,9.08,111,0.01,5, -, -,,2021-03-30
ADSL, EQ, 30-Mar-2021,45.55,46.0,46.65,43.85,44.2,44.55,44.69,172793,77.22,1343, 104055, 60.22,0.6021945333433646,2021-03-30
ADVANIHOTR, EQ, 30-Mar-2021,58.7,56.3,60.45,56.25,56.3,56.85,57.41,8376,4.81,244, 5130, 61.25,0.6124641833810889,2021-03-30
ADVENZYMES, EQ, 30-Mar-2021,342.15,348.0,362.0,348.0,352.0,351.95,352.55,154258,543.84,5112, 79801, 51.73,0.5173216299964993,2021-03-30
AEGISCHEM, EQ, 30-Mar-2021,299.6,301.0,312.7,287.25,290.0,289.25,296.02,336107,994.93,12988, 147418, 43.86,0.43860437301216576,2021-03-30
AFFLE, EQ, 30-Mar-2021,5183.85,5299.0,5325.0,5210.65,5320.0,5287.35,5264.32,39399,2074.09,8363, 25671, 65.16,0.6515647605269169,2021-03-30
AGARIND, BE, 30-Mar-2021,160.0,162.0,162.0,153.35,157.7,155.2,157.85,6956,10.98,132, -, -,,2021-03-30
AGCNET, EQ, 30-Mar-2021,1173.55,1155.2,1232.2,1155.2,1220.1,1229.45,1216.28,15744,191.49,526, 13312, 84.55,0.8455284552845529,2021-03-30
AGRITECH, EQ, 30-Mar-2021,31.9,33.5,33.5,31.0,31.6,31.8,32.45,9913,3.22,208, 5344, 53.91,0.5390900837284374,2021-03-30
AGROPHOS, EQ, 30-Mar-2021,12.9,12.95,12.95,12.3,12.3,12.3,12.37,25821,3.19,108, 19782, 76.61,0.766120599512025,2021-03-30
AHLADA, EQ, 30-Mar-2021,90.3,92.45,93.95,87.2,90.05,91.35,91.77,2406,2.21,56, 1631, 67.79,0.6778886118038238,2021-03-30
AHLEAST, EQ, 30-Mar-2021,159.7,160.55,160.55,158.05,160.0,160.0,159.97,6168,9.87,85, 5989, 97.10,0.9709792477302205,2021-03-30
AHLUCONT, EQ, 30-Mar-2021,298.05,296.0,304.7,293.4,303.0,302.3,299.4,8854,26.51,799, 5232, 59.09,0.590919358482042,2021-03-30
AHLWEST, EQ, 30-Mar-2021,209.35,214.9,239.9,207.2,230.9,228.95,228.8,9370,21.44,902, 3263, 34.82,0.348239060832444,2021-03-30
AIAENG, EQ, 30-Mar-2021,1918.25,1928.25,2000.0,1920.05,1981.0,1974.6,1958.58,60060,1176.32,8148, 39512, 65.79,0.6578754578754579,2021-03-30
AIRAN, EQ, 30-Mar-2021,16.0,16.5,16.8,15.6,16.0,15.8,16.01,72905,11.67,328, 49014, 67.23,0.672299567930869,2021-03-30
AJANTPHARM, EQ, 30-Mar-2021,1788.1,1792.0,1884.55,1754.95,1870.0,1862.65,1821.04,113308,2063.39,14613, 60653, 53.53,0.535293183182123,2021-03-30
AJMERA, EQ, 30-Mar-2021,116.05,116.5,119.65,116.4,117.1,116.9,117.61,57988,68.2,2310, 19995, 34.48,0.3448127198730772,2021-03-30
AKASH, EQ, 30-Mar-2021,210.65,210.0,231.7,205.6,231.7,224.4,212.14,32121,68.14,417, 29542, 91.97,0.9197098471405,2021-03-30
AKG, EQ, 30-Mar-2021,73.65,70.0,70.0,70.0,70.0,70.0,70.0,209,0.15,7, 209, 100.00,1.0,2021-03-30
AKSHARCHEM, EQ, 30-Mar-2021,231.4,233.2,240.85,230.5,232.2,234.4,235.01,14151,33.26,693, 8998, 63.59,0.6358561232421737,2021-03-30
AKSHOPTFBR, EQ, 30-Mar-2021,5.65,5.7,5.75,5.4,5.5,5.5,5.53,338140,18.71,529, 272100, 80.47,0.8046962796474832,2021-03-30
AKZOINDIA, EQ, 30-Mar-2021,2224.1,2196.0,2305.0,2196.0,2275.0,2282.7,2267.38,36784,834.03,6733, 23451, 63.75,0.6375326228795128,2021-03-30
ALANKIT, EQ, 30-Mar-2021,14.55,15.1,16.9,14.95,15.55,15.65,16.01,523161,83.75,2278, 233625, 44.66,0.4465642507755739,2021-03-30
ALBERTDAVD, EQ, 30-Mar-2021,379.15,379.1,383.35,378.8,380.0,380.3,380.14,6820,25.93,373, 5475, 80.28,0.8027859237536656,2021-03-30
ALCHEM, BZ, 30-Mar-2021,3.75,3.6,3.6,3.6,3.6,3.6,3.6,35932,1.29,63, -, -,,2021-03-30
ALEMBICLTD, EQ, 30-Mar-2021,103.3,104.7,104.7,101.25,101.3,101.55,102.3,494580,505.96,4244, 196641, 39.76,0.39759189615431273,2021-03-30
ALICON, EQ, 30-Mar-2021,427.5,430.0,448.0,422.0,425.0,424.5,436.28,14390,62.78,971, 7435, 51.67,0.5166782487838777,2021-03-30
ALKALI, EQ, 30-Mar-2021,47.15,47.55,55.5,47.25,51.2,51.35,52.98,343220,181.83,1852, 123511, 35.99,0.3598595652933978,2021-03-30
ALKEM, EQ, 30-Mar-2021,2650.05,2660.0,2755.8,2655.05,2720.0,2739.65,2712.0,174143,4722.75,21772, 77629, 44.58,0.44577732093739053,2021-03-30
ALKYLAMINE, EQ, 30-Mar-2021,5421.75,5461.05,5739.0,5450.05,5681.0,5653.95,5625.66,78035,4389.98,15287, 21503, 27.56,0.2755558403280579,2021-03-30
ALLCARGO, EQ, 30-Mar-2021,124.6,124.75,125.2,122.7,123.0,123.2,123.71,168859,208.89,1480, 128828, 76.29,0.7629323873764502,2021-03-30
ALLSEC, EQ, 30-Mar-2021,303.75,305.4,315.05,305.4,308.5,308.9,310.47,6583,20.44,440, 2759, 41.91,0.419109828345739,2021-03-30
ALMONDZ, EQ, 30-Mar-2021,29.05,30.5,30.5,28.0,30.5,30.45,29.9,15828,4.73,118, 11934, 75.40,0.7539802880970432,2021-03-30
