SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 24-Oct-2022,90.5,91.9,92.5,89.85,91.75,91.55,91.21,44325,40.43,962, 30018, 67.72,0.6772250423011844,2022-10-24
21STCENMGM, EQ, 24-Oct-2022,22.3,22.2,22.55,22.2,22.55,22.5,22.49,1229,0.28,16, 332, 27.01,0.2701383238405207,2022-10-24
3IINFOLTD, EQ, 24-Oct-2022,41.85,42.05,42.85,42.0,42.75,42.7,42.51,156509,66.53,2201, 121288, 77.50,0.7749586285772703,2022-10-24
3MINDIA, EQ, 24-Oct-2022,22954.7,23298.7,23298.7,23004.0,23051.25,23168.2,23208.57,268,62.2,206, 145, 54.10,0.5410447761194029,2022-10-24
3PLAND, EQ, 24-Oct-2022,18.45,18.45,19.3,17.75,18.95,18.4,17.94,6674,1.2,87, 5593, 83.80,0.8380281690140845,2022-10-24
4THDIM, EQ, 24-Oct-2022,90.05,91.85,91.85,88.25,88.25,88.55,88.99,31164,27.73,374, 18477, 59.29,0.592895648825568,2022-10-24
5PAISA, EQ, 24-Oct-2022,335.05,344.0,345.0,336.55,340.0,340.4,342.58,10467,35.86,691, 6403, 61.17,0.6117321104423425,2022-10-24
63MOONS, EQ, 24-Oct-2022,161.55,165.5,166.0,163.7,164.3,164.85,164.92,11022,18.18,438, 6754, 61.28,0.6127744510978044,2022-10-24
A2ZINFRA, EQ, 24-Oct-2022,10.35,10.8,10.8,10.5,10.7,10.65,10.65,78358,8.34,216, 52514, 67.02,0.6701804538145435,2022-10-24
AAKASH, EQ, 24-Oct-2022,13.15,13.15,13.5,13.0,13.1,13.1,13.14,93149,12.24,373, 58140, 62.42,0.6241612899762746,2022-10-24
AAREYDRUGS, EQ, 24-Oct-2022,37.35,37.85,38.45,37.15,38.15,38.1,37.92,9723,3.69,152, 5418, 55.72,0.5572354211663066,2022-10-24
AARON, BE, 24-Oct-2022,153.75,155.0,160.0,150.0,159.95,157.95,155.41,1476,2.29,115, -, -,,2022-10-24
AARTIDRUGS, EQ, 24-Oct-2022,460.8,460.0,460.8,453.0,460.4,457.35,457.51,25167,115.14,1933, 13025, 51.75,0.5175428140024635,2022-10-24
AARTIIND, EQ, 24-Oct-2022,677.9,684.75,690.0,682.15,689.5,687.05,686.75,143061,982.47,9879, 76917, 53.77,0.5376517709228931,2022-10-24
AARTISURF, EQ, 24-Oct-2022,751.0,758.45,769.05,741.0,753.8,753.9,750.69,2173,16.31,415, 1139, 52.42,0.52416014726185,2022-10-24
AARVEEDEN, EQ, 24-Oct-2022,26.1,26.5,26.55,25.35,25.55,26.15,25.92,6406,1.66,59, 2685, 41.91,0.4191383078364034,2022-10-24
AARVI, EQ, 24-Oct-2022,152.75,154.0,158.6,153.85,158.0,157.1,156.83,10929,17.14,285, 8058, 73.73,0.737304419434532,2022-10-24
AAVAS, EQ, 24-Oct-2022,1990.05,2033.9,2048.0,1997.0,1997.0,2010.95,2015.18,6665,134.31,1098, 3813, 57.21,0.5720930232558139,2022-10-24
ABAN, EQ, 24-Oct-2022,50.15,50.3,50.75,49.4,50.3,50.1,50.25,38474,19.33,443, 25151, 65.37,0.6537141966003015,2022-10-24
ABB, EQ, 24-Oct-2022,3041.25,3060.0,3076.9,3046.8,3051.0,3052.8,3056.69,16594,507.23,2314, 8924, 53.78,0.5377847414728215,2022-10-24
ABBOTINDIA, EQ, 24-Oct-2022,18527.8,18650.0,18700.25,18267.0,18320.0,18355.75,18447.5,2072,382.23,1011, 865, 41.75,0.4174710424710425,2022-10-24
ABCAPITAL, EQ, 24-Oct-2022,111.3,113.0,114.8,112.0,114.5,114.35,113.93,1989245,2266.44,16901, 857968, 43.13,0.43130333367684726,2022-10-24
ABFRL, EQ, 24-Oct-2022,331.1,335.0,338.8,332.0,336.65,336.05,335.21,322420,1080.8,7769, 164373, 50.98,0.5098101854723652,2022-10-24
ABMINTLLTD, BE, 24-Oct-2022,70.25,70.1,70.1,70.1,70.1,70.1,70.1,60,0.04,5, -, -,,2022-10-24
ABSLAMC, EQ, 24-Oct-2022,426.6,436.0,438.0,431.0,436.2,435.2,434.83,16625,72.29,1235, 13172, 79.23,0.7923007518796993,2022-10-24
ABSLBANETF, EQ, 24-Oct-2022,40.92,41.46,41.66,40.92,41.66,41.38,41.33,3133,1.29,115, 1821, 58.12,0.5812320459623365,2022-10-24
ABSLNN50ET, EQ, 24-Oct-2022,42.93,44.87,44.87,42.7,43.62,43.61,44.03,561,0.25,55, 555, 98.93,0.9893048128342246,2022-10-24
ACC, EQ, 24-Oct-2022,2256.55,2265.25,2279.85,2252.3,2256.0,2257.1,2261.5,46329,1047.73,2994, 13673, 29.51,0.2951283213537957,2022-10-24
ACCELYA, EQ, 24-Oct-2022,1192.8,1211.0,1219.95,1178.2,1190.0,1191.15,1195.57,21493,256.96,1137, 13991, 65.10,0.6509561252500814,2022-10-24
ACCURACY, EQ, 24-Oct-2022,253.8,256.0,269.4,250.15,260.0,264.7,264.44,31990,84.6,914, 19558, 61.14,0.611378555798687,2022-10-24
ACE, EQ, 24-Oct-2022,283.4,286.25,296.4,286.2,294.0,293.4,291.97,244822,714.8,6177, 161586, 66.00,0.6600142144088358,2022-10-24
ACRYSIL, EQ, 24-Oct-2022,549.8,557.0,586.0,545.9,549.9,549.1,551.45,38376,211.63,2995, 29869, 77.83,0.7783249947884094,2022-10-24
ADANIENT, EQ, 24-Oct-2022,3311.9,3325.0,3340.1,3287.4,3320.0,3309.8,3317.49,248249,8235.65,9916, 71874, 28.95,0.28952382486938516,2022-10-24
ADANIGREEN, EQ, 24-Oct-2022,2105.3,2130.0,2134.45,2116.0,2128.0,2121.25,2123.9,120561,2560.6,8175, 38440, 31.88,0.3188427435074361,2022-10-24
ADANIPORTS, EQ, 24-Oct-2022,801.65,808.0,810.0,802.0,807.95,805.5,806.76,665021,5365.15,16145, 173419, 26.08,0.26077221621572855,2022-10-24
ADANIPOWER, BE, 24-Oct-2022,332.2,337.0,342.0,333.0,336.0,335.55,337.15,402414,1356.74,14309, -, -,,2022-10-24
ADANITRANS, EQ, 24-Oct-2022,3273.7,3300.0,3332.6,3254.95,3290.0,3283.95,3294.74,82855,2729.85,7612, 14322, 17.29,0.17285619455675577,2022-10-24
ADFFOODS, EQ, 24-Oct-2022,707.25,710.2,719.0,710.0,716.0,713.4,713.28,2059,14.69,267, 1360, 66.05,0.6605148130160272,2022-10-24
ADL, BE, 24-Oct-2022,66.0,66.1,66.4,62.7,66.3,66.4,63.12,3318,2.09,14, -, -,,2022-10-24
ADORWELD, EQ, 24-Oct-2022,887.95,898.0,898.0,865.5,881.0,881.95,883.33,2231,19.71,521, 1393, 62.44,0.6243836844464365,2022-10-24
ADROITINFO, EQ, 24-Oct-2022,14.95,15.35,16.0,15.15,16.0,15.75,15.58,30593,4.77,168, 29103, 95.13,0.951296048115582,2022-10-24
ADSL, EQ, 24-Oct-2022,98.2,99.8,100.0,98.0,99.7,99.15,99.14,37247,36.93,720, 23004, 61.76,0.6176067871237952,2022-10-24
ADVANIHOTR, EQ, 24-Oct-2022,82.45,82.45,83.9,82.05,83.85,83.15,83.04,8605,7.15,210, 6283, 73.02,0.7301568855316677,2022-10-24
ADVENZYMES, EQ, 24-Oct-2022,282.05,282.0,288.0,280.3,287.0,286.4,285.18,55825,159.2,2822, 33613, 60.21,0.6021137483206449,2022-10-24
AEGISCHEM, EQ, 24-Oct-2022,294.2,297.75,301.4,295.0,299.5,299.35,298.33,246488,735.35,5524, 113007, 45.85,0.45846856642108336,2022-10-24
AETHER, EQ, 24-Oct-2022,961.65,969.65,1009.0,963.05,995.0,995.1,991.96,68703,681.51,3297, 41296, 60.11,0.601080011062108,2022-10-24
AFFLE, EQ, 24-Oct-2022,1180.1,1198.0,1199.95,1180.25,1191.0,1190.4,1192.06,41057,489.42,5251, 25366, 61.78,0.6178240007794042,2022-10-24
AGARIND, EQ, 24-Oct-2022,664.8,668.3,684.7,667.0,682.15,680.0,677.26,22021,149.14,1345, 13364, 60.69,0.606875255437991,2022-10-24
AGI, EQ, 24-Oct-2022,320.9,327.0,328.9,321.0,323.8,324.3,325.23,33466,108.84,1552, 19501, 58.27,0.5827108109723301,2022-10-24
AGRITECH, EQ, 24-Oct-2022,110.4,117.8,117.8,112.0,115.0,115.35,114.51,6235,7.14,166, 4257, 68.28,0.6827586206896552,2022-10-24
AGROPHOS, EQ, 24-Oct-2022,36.6,36.5,37.8,36.45,37.45,37.3,37.1,10560,3.92,141, 8656, 81.97,0.8196969696969697,2022-10-24
AGSTRA, EQ, 24-Oct-2022,80.2,81.75,81.8,81.1,81.55,81.4,81.42,35346,28.78,794, 25972, 73.48,0.7347931873479319,2022-10-24
AHLADA, BE, 24-Oct-2022,110.65,115.8,115.8,111.0,112.7,111.8,111.36,1777,1.98,30, -, -,,2022-10-24
AHLEAST, BE, 24-Oct-2022,135.8,138.55,138.55,130.0,133.7,131.1,131.19,4780,6.27,74, -, -,,2022-10-24
