SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 14-Feb-2022,85.25,81.6,83.0,76.75,76.75,76.75,79.58,333625,265.49,4304, 202974, 60.84,0.6083896590483328,2022-02-14
21STCENMGM, EQ, 14-Feb-2022,37.4,36.7,36.7,36.7,36.7,36.7,36.7,706,0.26,26, 706, 100.00,1.0,2022-02-14
3IINFOLTD, EQ, 14-Feb-2022,66.6,63.3,64.4,63.3,63.3,63.3,63.37,1313447,832.38,4420, 479953, 36.54,0.36541482069699044,2022-02-14
3MINDIA, EQ, 14-Feb-2022,23061.8,23055.0,23055.0,22457.0,22500.0,22585.8,22620.32,1830,413.95,1002, 1010, 55.19,0.5519125683060109,2022-02-14
3PLAND, BE, 14-Feb-2022,17.9,17.05,17.55,17.05,17.4,17.25,17.09,3278,0.56,73, -, -,,2022-02-14
5PAISA, EQ, 14-Feb-2022,377.25,377.0,377.0,361.05,364.05,365.2,368.74,17012,62.73,812, 10693, 62.86,0.6285563131906889,2022-02-14
63MOONS, BE, 14-Feb-2022,268.3,254.9,264.0,254.9,254.9,254.9,255.99,91422,234.03,1071, -, -,,2022-02-14
A2ZINFRA, EQ, 14-Feb-2022,10.3,9.9,10.15,9.8,9.8,9.8,9.86,571396,56.33,903, 368995, 64.58,0.6457780593493829,2022-02-14
AAKASH, BE, 14-Feb-2022,29.85,28.55,29.9,28.4,29.0,28.75,28.69,241526,69.3,484, -, -,,2022-02-14
AAREYDRUGS, EQ, 14-Feb-2022,49.25,49.0,50.65,45.0,46.2,45.9,46.88,109371,51.27,1525, 76362, 69.82,0.698192391036015,2022-02-14
AARON, EQ, 14-Feb-2022,126.85,126.85,126.85,120.55,120.55,120.55,121.92,11544,14.07,216, 7283, 63.09,0.6308905058905059,2022-02-14
AARTIDRUGS, EQ, 14-Feb-2022,518.25,505.0,510.0,501.0,502.45,503.85,506.18,122174,618.42,8646, 74891, 61.30,0.6129863964509634,2022-02-14
AARTIIND, EQ, 14-Feb-2022,987.65,950.0,976.6,947.0,974.0,963.6,965.02,532223,5136.05,27818, 205313, 38.58,0.3857649894874893,2022-02-14
AARTISURF, EQ, 14-Feb-2022,873.05,868.0,870.0,786.0,806.0,796.95,831.33,25863,215.01,2555, 14876, 57.52,0.5751846266867726,2022-02-14
AARVEEDEN, EQ, 14-Feb-2022,26.4,26.0,26.25,25.1,25.55,25.45,25.41,26323,6.69,348, 21500, 81.68,0.8167762033202902,2022-02-14
AARVI, EQ, 14-Feb-2022,86.65,85.75,95.3,84.35,87.0,87.3,90.86,75128,68.26,900, 32386, 43.11,0.43107762751570655,2022-02-14
AAVAS, EQ, 14-Feb-2022,3020.8,2905.0,3005.05,2825.0,2827.0,2887.3,2964.69,157985,4683.77,18830, 115594, 73.17,0.7316770579485394,2022-02-14
ABAN, EQ, 14-Feb-2022,52.05,52.5,52.95,46.85,47.0,47.3,49.43,239743,118.5,2656, 154706, 64.53,0.645299341378059,2022-02-14
ABB, EQ, 14-Feb-2022,2179.25,2095.0,2136.4,2006.55,2083.8,2091.0,2097.22,289217,6065.51,25969, 165184, 57.11,0.5711420836257897,2022-02-14
ABBOTINDIA, EQ, 14-Feb-2022,16537.05,16218.0,16399.6,16058.45,16100.0,16137.5,16202.45,33856,5485.5,7679, 19449, 57.45,0.5744624291115312,2022-02-14
ABCAPITAL, EQ, 14-Feb-2022,117.1,115.4,115.4,110.0,111.0,111.2,113.07,3280441,3709.13,23555, 1099410, 33.51,0.335140915504958,2022-02-14
ABFRL, EQ, 14-Feb-2022,287.1,283.6,283.6,263.3,266.9,267.15,272.1,3625251,9864.45,59128, 1630407, 44.97,0.4497363079135762,2022-02-14
ABMINTLLTD, EQ, 14-Feb-2022,100.45,97.0,101.1,91.05,91.05,91.85,98.02,3855,3.78,185, 1300, 33.72,0.33722438391699094,2022-02-14
ABSLAMC, EQ, 14-Feb-2022,513.9,510.0,511.5,503.6,506.6,508.55,507.85,373826,1898.48,13361, 257375, 68.85,0.6884887621513752,2022-02-14
ABSLBANETF, EQ, 14-Feb-2022,38.46,39.25,39.25,36.7,36.8,36.83,37.12,15505,5.76,408, 10392, 67.02,0.6702354079329249,2022-02-14
ABSLNN50ET, EQ, 14-Feb-2022,42.38,51.0,51.0,40.9,40.93,40.96,41.46,14090,5.84,183, 11245, 79.81,0.7980837473385379,2022-02-14
ACC, EQ, 14-Feb-2022,2249.35,2217.8,2220.15,2145.0,2150.8,2153.9,2180.22,279841,6101.15,20528, 77366, 27.65,0.2764641349909413,2022-02-14
ACCELYA, EQ, 14-Feb-2022,1006.2,1000.0,1020.7,935.35,989.0,987.0,993.52,18820,186.98,3921, 8967, 47.65,0.476461211477152,2022-02-14
ACCURACY, EQ, 14-Feb-2022,205.2,203.0,204.9,189.45,204.0,202.4,201.09,22242,44.73,677, 14347, 64.50,0.6450409135869076,2022-02-14
ACE, EQ, 14-Feb-2022,211.45,207.0,216.85,203.05,214.5,214.4,212.3,819073,1738.93,22353, 293145, 35.79,0.35789850233129405,2022-02-14
ACRYSIL, EQ, 14-Feb-2022,727.0,710.0,721.4,690.0,693.0,696.05,703.8,114594,806.51,12503, 60624, 52.90,0.5290329336614482,2022-02-14
ADANIENT, EQ, 14-Feb-2022,1764.3,1736.3,1737.9,1653.0,1660.0,1663.95,1698.44,1919476,32601.14,52289, 497956, 25.94,0.25942288416213594,2022-02-14
ADANIGREEN, EQ, 14-Feb-2022,1907.6,1875.0,1895.0,1804.85,1852.5,1862.15,1863.19,402089,7491.7,32289, 213391, 53.07,0.5307058884973227,2022-02-14
ADANIPORTS, EQ, 14-Feb-2022,723.7,714.8,714.8,691.0,692.5,695.75,703.02,6219506,43724.68,100965, 2720904, 43.75,0.4374791181164549,2022-02-14
ADANIPOWER, EQ, 14-Feb-2022,125.0,122.0,124.5,111.0,112.8,113.35,119.56,55057371,65824.42,219990, 9946108, 18.06,0.1806498897304777,2022-02-14
ADANITRANS, EQ, 14-Feb-2022,2016.05,1960.0,2014.5,1915.25,1915.25,1915.25,1961.73,74858,1468.51,8674, 60134, 80.33,0.8033075957145529,2022-02-14
ADFFOODS, EQ, 14-Feb-2022,825.1,790.2,820.05,780.0,786.0,791.4,798.9,13818,110.39,1574, 5474, 39.61,0.3961499493414387,2022-02-14
ADL, BE, 14-Feb-2022,50.05,52.4,52.4,47.6,47.8,48.2,49.55,2552,1.26,39, -, -,,2022-02-14
ADORWELD, EQ, 14-Feb-2022,734.35,734.35,735.0,686.6,686.6,693.85,706.58,25959,183.42,1369, 20248, 78.00,0.7799992295542971,2022-02-14
ADROITINFO, BE, 14-Feb-2022,10.15,9.95,10.2,9.65,9.65,9.65,9.66,1498,0.14,17, -, -,,2022-02-14
ADSL, EQ, 14-Feb-2022,118.95,114.0,118.0,113.05,113.05,113.05,114.22,263084,300.5,3547, 148855, 56.58,0.5658078788523817,2022-02-14
ADVANIHOTR, EQ, 14-Feb-2022,80.4,78.55,81.5,75.0,80.5,80.15,77.63,174611,135.55,2878, 97335, 55.74,0.5574391075018184,2022-02-14
ADVENZYMES, EQ, 14-Feb-2022,311.95,308.95,308.95,301.0,304.9,303.65,305.59,69754,213.16,4142, 30414, 43.60,0.43601800613584885,2022-02-14
AEGISCHEM, EQ, 14-Feb-2022,216.5,210.0,227.0,210.0,219.05,220.0,218.05,2198060,4792.83,38716, 1368709, 62.27,0.6226895535153727,2022-02-14
AFFLE, EQ, 14-Feb-2022,1222.7,1070.0,1202.9,1069.95,1155.5,1165.0,1170.72,664148,7775.33,68026, 219726, 33.08,0.3308389093997121,2022-02-14
AGARIND, EQ, 14-Feb-2022,563.8,534.1,560.0,511.85,541.0,541.3,542.68,75737,411.01,4741, 37825, 49.94,0.49942564400491174,2022-02-14
AGRITECH, EQ, 14-Feb-2022,69.65,70.0,70.0,63.25,66.8,67.0,66.58,10671,7.1,363, 4736, 44.38,0.44381969824758694,2022-02-14
AGROPHOS, EQ, 14-Feb-2022,23.0,23.0,23.4,21.55,21.55,21.9,22.24,80895,17.99,419, 59511, 73.57,0.7356573335805674,2022-02-14
AGSTRA, EQ, 14-Feb-2022,142.1,135.0,137.75,123.25,123.95,129.15,131.26,1516702,1990.85,24565, 728650, 48.04,0.4804173792874276,2022-02-14
AHLADA, EQ, 14-Feb-2022,128.35,125.0,127.0,120.35,121.0,122.65,123.35,34391,42.42,708, 24806, 72.13,0.7212933616353115,2022-02-14
AHLEAST, EQ, 14-Feb-2022,196.1,193.9,194.0,188.0,189.95,188.95,190.35,4529,8.62,94, 3322, 73.35,0.733495252815191,2022-02-14
AHLUCONT, EQ, 14-Feb-2022,377.95,377.95,377.95,361.8,375.0,372.7,371.07,9529,35.36,913, 5490, 57.61,0.5761360058767971,2022-02-14
AHLWEST, BZ, 14-Feb-2022,178.75,169.95,176.0,169.95,176.0,176.0,170.18,1108,1.89,19, -, -,,2022-02-14
AIAENG, EQ, 14-Feb-2022,1865.35,1846.0,1848.0,1808.0,1811.0,1813.45,1821.96,15291,278.6,3997, 9810, 64.16,0.6415538552089465,2022-02-14
AIRAN, EQ, 14-Feb-2022,23.9,23.5,23.7,22.2,22.4,22.4,22.82,380344,86.81,1991, 256420, 67.42,0.6741791641251078,2022-02-14
AIROLAM, EQ, 14-Feb-2022,78.1,77.7,77.85,72.7,75.0,75.25,75.89,34226,25.97,327, 24240, 70.82,0.7082335066908199,2022-02-14
AJANTPHARM, EQ, 14-Feb-2022,2064.9,2036.0,2058.0,2008.9,2020.0,2031.4,2038.98,50447,1028.6,6422, 30071, 59.61,0.5960909469344065,2022-02-14
AJMERA, EQ, 14-Feb-2022,427.6,407.05,420.0,406.25,406.25,406.25,410.78,41676,171.2,1380, 23911, 57.37,0.5737354832517516,2022-02-14
AJOONI, EQ, 14-Feb-2022,73.1,72.3,72.3,64.2,66.4,66.25,67.08,333617,223.78,3377, 189381, 56.77,0.5676599214068827,2022-02-14
AJRINFRA, BE, 14-Feb-2022,2.4,2.3,2.3,2.3,2.3,2.3,2.3,484811,11.15,1091, -, -,,2022-02-14
AKASH, BE, 14-Feb-2022,201.2,201.45,201.45,191.15,194.0,196.1,195.32,25558,49.92,445, -, -,,2022-02-14
AKG, EQ, 14-Feb-2022,40.75,38.1,42.75,38.1,40.25,40.3,40.07,38297,15.35,302, 33163, 86.59,0.8659425020236572,2022-02-14
AKSHARCHEM, EQ, 14-Feb-2022,413.75,413.75,413.75,381.0,384.5,387.8,397.22,12893,51.21,1089, 7685, 59.61,0.5960598774528814,2022-02-14
AKSHOPTFBR, EQ, 14-Feb-2022,13.05,12.5,13.25,12.4,12.4,12.4,12.71,657742,83.62,1728, 427292, 64.96,0.6496346591824758,2022-02-14
AKZOINDIA, EQ, 14-Feb-2022,1890.45,1875.0,1919.6,1860.0,1912.0,1912.5,1902.74,78351,1490.81,3099, 71546, 91.31,0.9131472476420212,2022-02-14
ALANKIT, EQ, 14-Feb-2022,17.6,17.0,17.6,16.5,16.75,16.65,16.87,546615,92.19,2497, 324283, 59.33,0.5932566797471712,2022-02-14
ALBERTDAVD, EQ, 14-Feb-2022,644.9,630.0,644.95,601.1,603.0,611.2,626.53,18024,112.93,1172, 11073, 61.43,0.6143475366178429,2022-02-14
ALEMBICLTD, EQ, 14-Feb-2022,96.6,96.0,96.0,92.55,93.4,93.1,94.18,137568,129.56,3452, 82725, 60.13,0.6013389741800419,2022-02-14
