SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 21-Sep-2022,107.65,108.0,108.15,104.25, 104.90,104.75,105.91,180833,191.51,3695, 91985, 50.87,0.5086737487073709,2022-09-21
21STCENMGM, EQ, 21-Sep-2022,24.25,24.25,24.7,24.0, 24.70,24.7,24.44,14243,3.48,239, 10906, 76.57,0.7657094713192445,2022-09-21
3IINFOLTD, EQ, 21-Sep-2022,48.3,48.55,49.25,46.6, 46.90,46.95,47.62,597758,284.64,5107, 376367, 62.96,0.629631054707758,2022-09-21
3MINDIA, EQ, 21-Sep-2022,23919.55,23900.0,24114.95,22900.0, 22935.05,22986.65,23298.89,3352,780.98,2235, 1614, 48.15,0.4815035799522673,2022-09-21
3PLAND, EQ, 21-Sep-2022,17.75,17.35,18.15,17.35, 18.00,18.0,18.0,2672,0.48,18, 2203, 82.45,0.8244760479041916,2022-09-21
4THDIM, BE, 21-Sep-2022,32.05,33.65,33.65,33.65, 33.65,33.65,33.65,101,0.03,2, -, -,,2022-09-21
5PAISA, EQ, 21-Sep-2022,351.15,350.1,354.8,338.05, 342.00,342.95,345.05,21073,72.71,1363, 12981, 61.60,0.6160015185308214,2022-09-21
63MOONS, EQ, 21-Sep-2022,181.25,178.4,183.0,176.5, 177.30,177.2,179.03,73592,131.75,1940, 34408, 46.76,0.46755082074138493,2022-09-21
A2ZINFRA, EQ, 21-Sep-2022,11.4,11.4,11.6,11.15, 11.25,11.25,11.31,152119,17.21,356, 99126, 65.16,0.651634575562553,2022-09-21
AAKASH, EQ, 21-Sep-2022,15.15,14.7,15.2,14.4, 14.50,14.5,14.75,300170,44.28,560, 239045, 79.64,0.7963653929439984,2022-09-21
AAREYDRUGS, EQ, 21-Sep-2022,41.3,41.4,41.8,40.55, 41.20,40.95,41.04,27087,11.12,382, 16927, 62.49,0.62491231956289,2022-09-21
