SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 11-Feb-2026,181.73,181.73,201.5,181.73,187.05,188.07,192.85,555072,1070.45,9825, 114124, 20.56,0.20560215611668395,2026-02-11
21STCENMGM, EQ, 11-Feb-2026,39.5,39.5,40.25,38.76,38.81,38.9,39.13,3263,1.28,64, 2980, 91.33,0.9132699969353356,2026-02-11
360ONE, EQ, 11-Feb-2026,1162.4,1163.1,1163.2,1126.7,1137.0,1138.4,1138.27,766800,8728.27,29596, 336556, 43.89,0.4389097548252478,2026-02-11
3IINFOLTD, EQ, 11-Feb-2026,16.22,16.37,16.9,15.81,16.09,16.04,16.12,316714,51.05,1290, 222615, 70.29,0.7028896733330386,2026-02-11
3MINDIA, EQ, 11-Feb-2026,37635.0,37800.0,37800.0,36910.0,37300.0,37580.0,37309.71,4096,1528.21,3027, 1767, 43.14,0.431396484375,2026-02-11
3PLAND, EQ, 11-Feb-2026,35.17,35.03,36.5,34.41,35.14,34.98,35.44,3227,1.14,95, 2617, 81.10,0.8109699411217849,2026-02-11
5PAISA, EQ, 11-Feb-2026,339.1,339.3,341.0,331.0,332.1,333.25,334.89,37447,125.4,1414, 17057, 45.55,0.45549710257163456,2026-02-11
63MOONS, EQ, 11-Feb-2026,724.85,709.0,739.95,697.8,698.2,701.15,715.9,231249,1655.5,9417, 103690, 44.84,0.4483911281778516,2026-02-11
A2ZINFRA, EQ, 11-Feb-2026,14.57,14.57,15.41,14.5,15.2,15.19,14.9,319878,47.66,908, 240681, 75.24,0.7524149832123497,2026-02-11
AAATECH, BE, 11-Feb-2026,101.17,102.19,106.22,102.19,106.22,106.22,105.68,46969,49.64,441, -, -,,2026-02-11
AADHARHFC, EQ, 11-Feb-2026,473.55,473.55,477.2,471.05,472.6,472.6,473.16,271121,1282.84,13479, 141731, 52.28,0.5227592108320639,2026-02-11
AAKASH, EQ, 11-Feb-2026,7.95,8.05,8.43,7.82,7.99,7.98,7.99,39964,3.19,224, 28013, 70.10,0.7009558602742468,2026-02-11
AAREYDRUGS, EQ, 11-Feb-2026,65.33,65.66,68.5,64.09,68.0,67.97,66.82,809182,540.72,1947, 568988, 70.32,0.7031644302517851,2026-02-11
AARON, EQ, 11-Feb-2026,163.35,162.5,164.39,161.01,161.98,162.05,161.68,10455,16.9,391, 5387, 51.53,0.5152558584409374,2026-02-11
AARTECH, EQ, 11-Feb-2026,50.28,50.98,51.0,49.65,50.82,49.84,50.08,18300,9.16,509, 9278, 50.70,0.5069945355191257,2026-02-11
AARTIDRUGS, EQ, 11-Feb-2026,379.5,379.5,379.95,373.5,375.0,375.25,376.24,108792,409.31,3019, 65261, 59.99,0.5998694756967424,2026-02-11
AARTIIND, EQ, 11-Feb-2026,467.8,470.0,470.0,459.35,466.0,467.15,464.97,796989,3705.78,24810, 376998, 47.30,0.4730278586028164,2026-02-11
AARTIPHARM, EQ, 11-Feb-2026,764.4,764.4,775.6,742.5,744.0,749.85,759.98,178515,1356.69,12477, 103863, 58.18,0.5818166540626838,2026-02-11
AARTISURF, EQ, 11-Feb-2026,445.7,445.7,445.8,430.0,434.1,434.9,434.9,10989,47.79,719, 5741, 52.24,0.5224315224315225,2026-02-11
AARVI, EQ, 11-Feb-2026,130.92,133.99,133.99,130.51,130.6,131.63,131.76,24605,32.42,632, 13990, 56.86,0.5685836212152001,2026-02-11
AAVAS, EQ, 11-Feb-2026,1343.1,1345.1,1351.4,1296.0,1309.0,1309.9,1310.37,362307,4747.58,22340, 248413, 68.56,0.6856422867899323,2026-02-11
ABAN, BE, 11-Feb-2026,21.27,21.22,21.5,20.6,21.48,21.48,21.11,85815,18.12,315, -, -,,2026-02-11
ABB, EQ, 11-Feb-2026,5870.0,5851.0,5861.0,5781.0,5819.0,5825.5,5821.68,91365,5318.98,14157, 35810, 39.19,0.3919443988398183,2026-02-11
ABBOTINDIA, EQ, 11-Feb-2026,27295.0,27495.0,27495.0,26820.0,26985.0,26915.0,27003.26,9404,2539.39,4632, 5568, 59.21,0.5920884729902169,2026-02-11
ABCAPITAL, EQ, 11-Feb-2026,353.75,354.7,354.9,342.15,343.5,344.25,345.18,6630768,22888.12,75917, 3261505, 49.19,0.49187439524350723,2026-02-11
ABCOTS, EQ, 11-Feb-2026,437.2,443.35,455.0,428.0,428.0,437.9,440.37,39625,174.5,928, 17059, 43.05,0.43051104100946375,2026-02-11
ABDL, EQ, 11-Feb-2026,510.85,513.4,515.0,505.55,511.8,513.1,510.97,189228,966.89,5672, 92265, 48.76,0.48758640370346884,2026-02-11
ABFRL, EQ, 11-Feb-2026,72.99,72.6,72.94,70.0,71.15,70.89,70.83,3577718,2534.21,25479, 1325937, 37.06,0.3706097014912858,2026-02-11
ABGSEC, EQ, 11-Feb-2026,111.25,111.2,111.73,110.97,110.97,110.97,111.0,2582,2.87,9, 2581, 99.96,0.9996127033307514,2026-02-11
ABINFRA, EQ, 11-Feb-2026,19.94,19.96,21.89,19.96,21.4,21.42,21.01,4347436,913.23,3278, 2306129, 53.05,0.5304572626256028,2026-02-11
ABLBL, EQ, 11-Feb-2026,114.29,115.79,117.2,113.99,115.0,115.24,115.26,985018,1135.37,11006, 510382, 51.81,0.518144846084031,2026-02-11
ABMINTLLTD, EQ, 11-Feb-2026,52.88,56.75,62.85,50.1,55.2,56.64,57.38,79429,45.58,1612, 14737, 18.55,0.1855367686864999,2026-02-11
ABREL, EQ, 11-Feb-2026,1462.3,1456.1,1466.2,1432.2,1440.2,1442.4,1450.57,97003,1407.09,11832, 34694, 35.77,0.35765904147294414,2026-02-11
ABSLAMC, EQ, 11-Feb-2026,838.55,845.0,870.9,835.85,858.65,860.85,861.27,672372,5790.94,33993, 322657, 47.99,0.47987869810164613,2026-02-11
ABSLBANETF, EQ, 11-Feb-2026,61.91,61.99,62.05,61.7,61.88,61.91,61.89,21644,13.4,308, 8942, 41.31,0.4131399002032896,2026-02-11
