SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 25-Jul-2025,270.33,270.33,277.8,263.12,265.8,268.56,272.38,375963,1024.03,9781, 119767, 31.86,0.31856060303806494,2025-07-25
21STCENMGM, EQ, 25-Jul-2025,59.62,60.64,60.75,59.16,60.25,60.18,60.32,14131,8.52,195, 8929, 63.19,0.6318731866109971,2025-07-25
360ONE, EQ, 25-Jul-2025,1118.6,1119.7,1119.7,1069.0,1071.0,1077.9,1095.05,1051171,11510.84,37008, 578992, 55.08,0.5508066717974526,2025-07-25
3IINFOLTD, EQ, 25-Jul-2025,24.04,24.03,24.35,23.6,23.66,23.62,23.75,336184,79.85,1240, 181553, 54.00,0.5400405730195369,2025-07-25
3MINDIA, EQ, 25-Jul-2025,31680.0,31215.0,31500.0,30610.0,31315.0,31230.0,30937.99,8420,2604.98,3322, 3698, 43.92,0.4391923990498812,2025-07-25
3PLAND, EQ, 25-Jul-2025,48.11,48.8,48.8,46.5,46.9,46.89,47.34,5665,2.68,179, 4321, 76.28,0.7627537511032657,2025-07-25
5PAISA, EQ, 25-Jul-2025,388.5,392.4,396.1,381.35,385.6,383.9,388.14,31533,122.39,2422, 12226, 38.77,0.3877208004312942,2025-07-25
63MOONS, EQ, 25-Jul-2025,1063.8,1070.0,1076.3,1030.0,1043.0,1043.2,1049.53,157736,1655.48,8190, 76890, 48.75,0.48746005984683266,2025-07-25
A2ZINFRA, BE, 25-Jul-2025,21.91,21.35,22.95,21.35,21.68,21.99,22.38,331944,74.3,449, -, -,,2025-07-25
AAATECH, EQ, 25-Jul-2025,91.06,89.7,90.64,87.0,87.56,87.81,88.7,27923,24.77,739, 13418, 48.05,0.48053575905167784,2025-07-25
AADHARHFC, EQ, 25-Jul-2025,511.7,511.75,512.65,494.95,498.0,496.4,502.2,628033,3153.97,16465, 369140, 58.78,0.5877716616801983,2025-07-25
AAKASH, BE, 25-Jul-2025,9.98,9.96,9.96,9.8,9.9,9.89,9.85,65666,6.47,314, -, -,,2025-07-25
AAREYDRUGS, BE, 25-Jul-2025,67.07,67.0,67.0,65.72,65.72,65.72,66.45,2931,1.95,15, -, -,,2025-07-25
AARON, EQ, 25-Jul-2025,430.65,434.1,465.0,433.15,457.0,456.9,455.13,355252,1616.84,12800, 51493, 14.49,0.14494781169423396,2025-07-25
AARTECH, EQ, 25-Jul-2025,68.89,69.03,69.03,67.6,68.3,68.21,68.28,35152,24.0,727, 22210, 63.18,0.6318274920345927,2025-07-25
AARTIDRUGS, EQ, 25-Jul-2025,538.65,538.0,551.75,532.5,534.7,537.75,542.11,458104,2483.44,23827, 155104, 33.86,0.3385781394617816,2025-07-25
AARTIIND, EQ, 25-Jul-2025,433.7,433.7,434.6,424.35,430.1,430.25,429.63,1492835,6413.74,35475, 683281, 45.77,0.45770698034277063,2025-07-25
AARTIPHARM, EQ, 25-Jul-2025,938.9,946.8,947.8,929.45,944.0,944.15,939.11,186228,1748.89,13951, 91284, 49.02,0.490173335910819,2025-07-25
AARTISURF, BE, 25-Jul-2025,555.95,559.95,565.0,550.05,559.95,554.8,559.46,2320,12.98,106, -, -,,2025-07-25
AARVEEDEN, BE, 25-Jul-2025,173.79,175.0,175.5,170.0,173.86,172.65,174.48,36247,63.24,268, -, -,,2025-07-25
AARVI, EQ, 25-Jul-2025,104.56,104.56,105.92,104.21,104.48,104.5,104.97,6323,6.64,173, 5014, 79.30,0.7929780167641942,2025-07-25
AAVAS, EQ, 25-Jul-2025,1870.4,1860.0,1860.0,1825.3,1838.7,1843.6,1841.2,63666,1172.22,11158, 37292, 58.57,0.5857443533440141,2025-07-25
ABAN, EQ, 25-Jul-2025,49.28,49.0,51.44,47.95,48.8,48.64,49.14,141756,69.66,2127, 60370, 42.59,0.42587262620277094,2025-07-25
ABB, EQ, 25-Jul-2025,5699.0,5699.0,5710.0,5610.5,5647.0,5643.0,5651.31,340538,19244.86,38119, 191625, 56.27,0.5627125313474561,2025-07-25
ABBOTINDIA, EQ, 25-Jul-2025,34580.0,34175.0,34290.0,33545.0,33740.0,33780.0,34001.33,5504,1871.43,2742, 2350, 42.70,0.4269622093023256,2025-07-25
ABCAPITAL, EQ, 25-Jul-2025,270.95,266.8,266.8,256.5,260.1,260.35,259.74,8927460,23188.15,56407, 3891269, 43.59,0.4358763858925159,2025-07-25
ABDL, EQ, 25-Jul-2025,470.7,472.5,474.65,457.15,460.8,459.75,463.92,394597,1830.62,13472, 198159, 50.22,0.5021807058847381,2025-07-25
ABFRL, EQ, 25-Jul-2025,75.67,75.26,75.4,73.45,73.77,73.77,74.26,6388661,4744.16,22093, 3377619, 52.87,0.5286896581302405,2025-07-25
