SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 15-Jan-2024,178.15,181.65,183.0,175.25, 175.50,176.65,179.21,136183,244.05,6246, 50490, 37.08,0.3707511216524823,2024-01-15
21STCENMGM, BE, 15-Jan-2024,34.15,34.8,34.8,34.8, 34.80,34.8,34.8,5973,2.08,24, -, -,,2024-01-15
360ONE, EQ, 15-Jan-2024,669.7,673.9,673.9,658.25, 659.60,660.55,662.17,140091,927.64,12930, 88937, 63.49,0.634851632153386,2024-01-15
3IINFOLTD, EQ, 15-Jan-2024,55.0,55.75,57.1,55.25, 56.30,56.1,56.03,2678608,1500.86,11615, 1240836, 46.32,0.46323911524194655,2024-01-15
3MINDIA, EQ, 15-Jan-2024,34091.4,34092.0,34746.85,34000.0, 34263.00,34514.4,34413.08,3579,1231.64,1576, 1730, 48.34,0.4833752444816988,2024-01-15
3PLAND, EQ, 15-Jan-2024,33.85,32.65,37.2,32.55, 36.90,36.4,36.14,371593,134.28,2273, 109032, 29.34,0.293417798505354,2024-01-15
5PAISA, EQ, 15-Jan-2024,656.25,656.25,669.95,644.0, 646.00,646.25,654.15,109661,717.35,5142, 66390, 60.54,0.6054112218564485,2024-01-15
63MOONS, BE, 15-Jan-2024,453.3,445.6,462.0,440.15, 446.00,444.55,449.47,75030,337.24,1625, -, -,,2024-01-15
A2ZINFRA, BE, 15-Jan-2024,14.25,14.0,14.2,14.0, 14.20,14.2,14.05,212156,29.8,190, -, -,,2024-01-15
AAATECH, BE, 15-Jan-2024,102.2,102.15,106.0,98.0, 99.00,99.35,100.13,44739,44.8,420, -, -,,2024-01-15
AAKASH, BE, 15-Jan-2024,10.2,10.0,10.05,10.0, 10.00,10.0,10.03,235633,23.64,758, -, -,,2024-01-15
AAREYDRUGS, BE, 15-Jan-2024,57.15,57.4,59.0,56.0, 57.95,57.5,57.32,51500,29.52,502, -, -,,2024-01-15
AARON, EQ, 15-Jan-2024,284.6,288.0,288.0,279.0, 281.70,279.5,281.92,12591,35.5,1078, 8583, 68.17,0.6816773886109125,2024-01-15
AARTECH, EQ, 15-Jan-2024,146.0,144.25,147.0,141.8, 144.80,143.7,144.23,17454,25.17,1108, 9318, 53.39,0.5338604331385356,2024-01-15
AARTIDRUGS, EQ, 15-Jan-2024,521.3,522.0,535.9,517.1, 532.90,532.3,528.12,697388,3683.03,25257, 344539, 49.40,0.49404205406459534,2024-01-15
AARTIIND, EQ, 15-Jan-2024,616.55,619.0,619.6,604.95, 612.00,612.15,611.29,1066980,6522.38,33537, 392599, 36.80,0.36795347616637614,2024-01-15
