SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 14-Mar-2023,68.3,68.45,68.9,66.25, 67.25,67.4,67.48,56859,38.37,1399, 32070, 56.40,0.564026803144621,2023-03-14
21STCENMGM, EQ, 14-Mar-2023,16.95,16.9,16.9,16.65, 16.90,16.9,16.84,2838,0.48,45, 2836, 99.93,0.9992952783650458,2023-03-14
360ONE, EQ, 14-Mar-2023,430.2,430.2,440.0,420.25, 422.15,423.65,429.92,149544,642.92,7565, 65566, 43.84,0.4384395228160274,2023-03-14
3IINFOLTD, EQ, 14-Mar-2023,32.65,33.0,33.15,32.0, 32.55,32.25,32.34,275226,89.0,2727, 176495, 64.13,0.6412729901971471,2023-03-14
3MINDIA, EQ, 14-Mar-2023,23540.1,23743.75,23743.75,22884.85, 23100.00,23103.15,23103.81,2087,482.18,1264, 794, 38.05,0.3804504072831816,2023-03-14
3PLAND, EQ, 14-Mar-2023,20.55,20.8,20.9,19.6, 20.55,20.45,20.12,20875,4.2,148, 15932, 76.32,0.7632095808383234,2023-03-14
4THDIM, BE, 14-Mar-2023,42.7,43.15,43.5,43.0, 43.30,43.3,43.28,291341,126.1,1294, -, -,,2023-03-14
5PAISA, EQ, 14-Mar-2023,285.0,284.25,290.9,279.8, 285.00,282.4,284.23,30651,87.12,1845, 15076, 49.19,0.49185997194218783,2023-03-14
63MOONS, EQ, 14-Mar-2023,181.05,181.45,184.25,172.5, 172.50,173.2,175.99,119563,210.42,3450, 55550, 46.46,0.46460861637797646,2023-03-14
A2ZINFRA, EQ, 14-Mar-2023,6.55,6.75,7.0,6.35, 6.75,6.55,6.53,330292,21.56,630, 234003, 70.85,0.7084731086432611,2023-03-14
AAATECH, EQ, 14-Mar-2023,53.15,54.9,54.9,52.25, 52.25,52.45,53.14,4728,2.51,303, 2758, 58.33,0.5833333333333334,2023-03-14
AAKASH, EQ, 14-Mar-2023,6.8,6.55,6.85,6.5, 6.60,6.55,6.62,309965,20.51,849, 274757, 88.64,0.8864129821108835,2023-03-14
AAREYDRUGS, EQ, 14-Mar-2023,27.65,27.6,28.25,26.6, 27.00,26.85,27.55,37956,10.46,725, 9970, 26.27,0.2626725682369059,2023-03-14
AARON, EQ, 14-Mar-2023,187.05,186.4,189.85,177.7, 177.70,177.7,178.77,23732,42.43,536, 17151, 72.27,0.7226950952300691,2023-03-14
AARTIDRUGS, EQ, 14-Mar-2023,330.75,330.25,334.0,325.1, 329.00,327.45,327.75,126676,415.18,5717, 28563, 22.55,0.2254807540497016,2023-03-14
AARTIIND, EQ, 14-Mar-2023,525.0,525.0,528.2,515.1, 520.55,519.8,520.67,427741,2227.1,17944, 148243, 34.66,0.3465718741013838,2023-03-14
AARTIPHARM, EQ, 14-Mar-2023,300.3,300.0,303.85,294.5, 296.50,298.0,297.01,60882,180.83,3746, 40667, 66.80,0.6679642587300023,2023-03-14
AARTISURF, EQ, 14-Mar-2023,511.95,516.0,516.0,492.0, 502.00,499.35,504.42,20591,103.87,1715, 15717, 76.33,0.7632946432907581,2023-03-14
AARVEEDEN, EQ, 14-Mar-2023,20.45,21.45,21.45,20.2, 20.90,20.35,20.58,10098,2.08,109, 8894, 88.08,0.8807684690037632,2023-03-14
AARVI, EQ, 14-Mar-2023,112.5,116.85,116.85,112.0, 114.00,113.8,113.59,6501,7.38,309, 3794, 58.36,0.5836025226888171,2023-03-14
AAVAS, EQ, 14-Mar-2023,1764.1,1773.4,1785.7,1721.0, 1764.00,1758.95,1751.84,99837,1748.98,19166, 64079, 64.18,0.6418361929945812,2023-03-14
ABAN, EQ, 14-Mar-2023,39.3,39.75,39.85,37.75, 37.75,37.9,38.28,114312,43.75,1555, 74085, 64.81,0.648094688221709,2023-03-14
ABB, EQ, 14-Mar-2023,3274.45,3287.0,3322.9,3233.65, 3313.50,3311.15,3270.75,330853,10821.38,30070, 148899, 45.00,0.4500457907288131,2023-03-14
ABBOTINDIA, EQ, 14-Mar-2023,20263.6,20300.0,20388.6,19966.7, 20370.00,20329.0,20142.16,9872,1988.43,3380, 4314, 43.70,0.4369935170178282,2023-03-14
ABCAPITAL, EQ, 14-Mar-2023,147.05,146.2,147.45,144.15, 145.20,144.95,145.63,2438666,3551.5,15628, 655570, 26.88,0.2688232008811375,2023-03-14
ABFRL, EQ, 14-Mar-2023,227.8,227.8,228.15,216.95, 218.60,218.15,220.64,4511059,9953.33,45490, 1824404, 40.44,0.4044292038743009,2023-03-14
ABMINTLLTD, EQ, 14-Mar-2023,53.2,55.85,55.85,55.85, 55.85,55.85,55.85,430,0.24,14, 429, 99.77,0.9976744186046511,2023-03-14
ABSLAMC, EQ, 14-Mar-2023,366.45,367.15,370.0,355.05, 355.60,355.8,359.93,128032,460.83,4957, 94632, 73.91,0.7391277180704824,2023-03-14
ABSLBANETF, EQ, 14-Mar-2023,39.46,40.65,40.65,39.18, 39.60,39.5,39.54,34525,13.65,437, 10367, 30.03,0.30027516292541634,2023-03-14
ABSLNN50ET, EQ, 14-Mar-2023,38.77,38.7,38.95,38.3, 38.53,38.5,38.52,4627,1.78,153, 4275, 92.39,0.9239247892803112,2023-03-14
ACC, EQ, 14-Mar-2023,1770.0,1777.95,1783.4,1696.0, 1742.00,1738.4,1741.09,903268,15726.71,44835, 226741, 25.10,0.251022952213518,2023-03-14
