SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 21-May-2024,187.9,190.0,192.0,181.0,181.0,182.2,185.98,315192,586.19,9355, 178592, 56.66,0.5666133658214676,2024-05-21
21STCENMGM, BE, 21-May-2024,44.4,43.55,43.6,43.55,43.55,43.55,43.59,17652,7.69,31, -, -,,2024-05-21
360ONE, EQ, 21-May-2024,786.9,790.8,801.95,775.05,780.0,784.6,792.81,387691,3073.65,20633, 265491, 68.48,0.684800524128752,2024-05-21
3IINFOLTD, EQ, 21-May-2024,39.35,39.3,39.4,38.1,38.1,38.3,38.6,492679,190.18,3157, 364772, 74.04,0.7403847129672667,2024-05-21
3MINDIA, EQ, 21-May-2024,31096.65,31137.0,31689.9,30500.0,31480.0,31535.15,31278.84,6497,2032.19,3437, 2553, 39.30,0.3929505925811913,2024-05-21
3PLAND, EQ, 21-May-2024,30.0,29.25,31.5,29.25,30.5,30.65,30.47,16370,4.99,234, 8626, 52.69,0.5269395235186316,2024-05-21
5PAISA, EQ, 21-May-2024,544.3,550.45,561.95,541.6,552.0,551.2,551.8,95173,525.17,7612, 53675, 56.40,0.5639729755287739,2024-05-21
63MOONS, EQ, 21-May-2024,405.65,405.65,425.9,402.0,413.5,413.3,417.51,215970,901.69,4918, 94371, 43.70,0.43696346714821505,2024-05-21
A2ZINFRA, BE, 21-May-2024,14.75,15.45,15.45,14.4,14.6,14.55,14.8,443692,65.66,461, -, -,,2024-05-21
AAATECH, BE, 21-May-2024,129.1,130.7,130.7,122.7,126.35,126.55,127.11,42512,54.04,327, -, -,,2024-05-21
AADHARHFC, EQ, 21-May-2024,348.3,345.1,349.7,337.0,342.65,342.7,341.0,3451610,11770.09,77088, 2192835, 63.53,0.6353078708197044,2024-05-21
AAKASH, EQ, 21-May-2024,10.55,10.75,11.05,10.6,11.05,11.05,10.91,621288,67.79,1360, 469441, 75.56,0.7555932192477562,2024-05-21
AAREYDRUGS, BE, 21-May-2024,51.0,51.9,51.9,49.55,49.8,49.9,50.32,18580,9.35,102, -, -,,2024-05-21
AARON, EQ, 21-May-2024,279.55,300.0,300.0,280.55,284.0,285.5,288.96,43474,125.62,2552, 23563, 54.20,0.5420021162073884,2024-05-21
AARTECH, BE, 21-May-2024,224.05,228.5,228.5,228.5,228.5,228.5,228.5,1548,3.54,18, -, -,,2024-05-21
AARTIDRUGS, EQ, 21-May-2024,487.8,487.6,503.0,486.0,493.0,494.1,492.22,115726,569.63,9658, 55611, 48.05,0.48054024160517084,2024-05-21
AARTIIND, EQ, 21-May-2024,632.05,632.0,633.8,624.45,625.15,625.75,627.58,1021519,6410.85,42836, 526620, 51.55,0.5155263876638614,2024-05-21
AARTIPHARM, EQ, 21-May-2024,615.15,620.1,620.1,576.55,578.6,579.45,592.74,371707,2203.26,14023, 143375, 38.57,0.3857204733836059,2024-05-21
AARTISURF, EQ, 21-May-2024,690.95,700.0,700.0,674.0,681.95,676.2,680.35,30412,206.91,2498, 16932, 55.68,0.5567539129291069,2024-05-21
AARVEEDEN, EQ, 21-May-2024,25.9,25.95,26.2,25.25,25.5,25.75,25.73,35537,9.14,261, 21355, 60.09,0.6009229816810648,2024-05-21
AARVI, EQ, 21-May-2024,141.4,141.4,141.55,140.0,141.1,140.7,140.8,13954,19.65,313, 10619, 76.10,0.7610004299842339,2024-05-21
AAVAS, EQ, 21-May-2024,1581.2,1575.0,1614.95,1561.7,1607.05,1611.5,1595.69,219914,3509.14,23483, 136226, 61.95,0.6194512400301936,2024-05-21
ABAN, BE, 21-May-2024,63.65,63.95,63.95,62.6,63.15,63.0,63.41,45871,29.09,440, -, -,,2024-05-21
ABB, EQ, 21-May-2024,8416.65,8350.0,8599.8,8350.0,8568.0,8549.3,8477.04,375839,31860.04,54044, 155015, 41.25,0.41245054398292885,2024-05-21
ABBOTINDIA, EQ, 21-May-2024,26656.9,26650.0,26755.0,26341.25,26480.3,26438.75,26437.16,7268,1921.45,2990, 2966, 40.81,0.4080902586681343,2024-05-21
ABCAPITAL, EQ, 21-May-2024,223.5,224.5,227.5,220.6,224.65,225.2,225.0,7978759,17951.9,63208, 3454023, 43.29,0.4329022846786073,2024-05-21
ABFRL, EQ, 21-May-2024,264.05,263.5,286.95,263.5,282.0,281.4,278.86,19675867,54867.92,123366, 6695281, 34.03,0.3402788298985758,2024-05-21
ABMINTLLTD, EQ, 21-May-2024,62.6,65.5,65.7,63.0,63.9,64.55,64.82,2475,1.6,53, 1644, 66.42,0.6642424242424242,2024-05-21
ABSLAMC, EQ, 21-May-2024,531.25,531.0,531.0,512.95,514.65,514.05,517.49,192664,997.01,10499, 125835, 65.31,0.6531318772578167,2024-05-21
ABSLBANETF, EQ, 21-May-2024,48.75,49.1,49.97,47.61,48.65,48.62,48.67,82270,40.04,1232, 51876, 63.06,0.6305579190470403,2024-05-21
ABSLLIQUID, EQ, 21-May-2024,999.99,999.99,1000.01,999.99,1000.0,999.99,1000.0,5821,58.21,24, 5545, 95.26,0.9525854664147054,2024-05-21
ABSLNN50ET, EQ, 21-May-2024,70.08,71.5,71.5,70.08,70.64,70.59,70.45,24878,17.53,390, 15992, 64.28,0.6428169466998955,2024-05-21
ACC, EQ, 21-May-2024,2525.95,2525.95,2559.9,2482.9,2520.05,2527.85,2525.44,322930,8155.42,26905, 126293, 39.11,0.39108475521010744,2024-05-21
ACCELYA, EQ, 21-May-2024,1673.3,1631.25,1653.4,1617.0,1635.25,1633.2,1634.25,35577,581.42,4368, 20346, 57.19,0.5718863310565815,2024-05-21
ACCURACY, EQ, 21-May-2024,9.15,9.35,9.55,8.75,9.35,9.25,9.12,469141,42.79,1286, 429064, 91.46,0.9145736569602742,2024-05-21
ACE, EQ, 21-May-2024,1478.9,1489.8,1580.0,1447.0,1567.0,1570.25,1537.02,1114461,17129.54,64340, 446036, 40.02,0.4002257593581112,2024-05-21
ACEINTEG, EQ, 21-May-2024,34.05,34.75,34.75,32.2,32.55,33.1,33.35,7391,2.47,172, 4929, 66.69,0.6668921661480178,2024-05-21
ACI, EQ, 21-May-2024,621.8,621.0,625.8,615.3,620.0,619.55,619.81,244015,1512.43,12579, 152305, 62.42,0.6241624490297728,2024-05-21
ACL, EQ, 21-May-2024,92.1,91.35,92.25,91.35,91.5,91.55,91.65,36064,33.05,606, 28353, 78.62,0.7861856699201419,2024-05-21
ACLGATI, EQ, 21-May-2024,108.75,109.85,110.0,107.55,108.0,107.75,108.37,177185,192.02,2174, 122875, 69.35,0.6934842114174451,2024-05-21
ADANIENSOL, EQ, 21-May-2024,1044.6,1044.6,1094.55,1033.35,1063.2,1061.4,1066.74,1634159,17432.15,55247, 563621, 34.49,0.34489973129909635,2024-05-21
ADANIENT, EQ, 21-May-2024,3059.75,3067.9,3175.0,3034.5,3110.0,3117.5,3123.72,3091659,96574.85,135865, 1374318, 44.45,0.4445244446428277,2024-05-21
ADANIGREEN, EQ, 21-May-2024,1831.95,1825.0,1919.0,1810.0,1860.0,1859.35,1867.55,1274397,23799.98,58016, 697279, 54.71,0.5471442572447989,2024-05-21
ADANIPORTS, EQ, 21-May-2024,1340.2,1344.0,1398.8,1333.0,1382.55,1385.5,1374.34,4200578,57730.16,150749, 1640149, 39.05,0.39045793221789954,2024-05-21
ADANIPOWER, EQ, 21-May-2024,634.7,635.35,692.35,627.0,683.0,680.05,670.64,12249454,82149.18,182253, 3598720, 29.38,0.29378615569314354,2024-05-21
ADFFOODS, EQ, 21-May-2024,234.4,235.0,235.1,225.0,227.0,226.8,229.6,129766,297.95,5071, 78694, 60.64,0.6064300356025462,2024-05-21
ADL, EQ, 21-May-2024,84.35,84.4,86.2,82.15,83.7,84.15,84.7,3699,3.13,74, 503, 13.60,0.13598269802649365,2024-05-21
ADORWELD, EQ, 21-May-2024,1366.55,1374.05,1392.0,1355.55,1359.0,1360.1,1369.92,10620,145.49,2839, 4865, 45.81,0.4580979284369115,2024-05-21
ADROITINFO, EQ, 21-May-2024,20.35,20.6,20.6,19.8,20.4,20.3,20.1,42395,8.52,293, 22440, 52.93,0.5293077013798797,2024-05-21
ADSL, EQ, 21-May-2024,143.2,143.3,144.0,140.0,141.5,141.1,141.4,193306,273.34,3492, 97107, 50.23,0.502348607906635,2024-05-21
ADVANIHOTR, EQ, 21-May-2024,79.0,79.4,79.4,75.95,77.95,77.65,77.48,147841,114.55,1985, 94775, 64.11,0.6410603283257013,2024-05-21
ADVENZYMES, EQ, 21-May-2024,375.5,375.5,375.55,364.2,373.95,371.35,368.19,212337,781.79,19303, 114021, 53.70,0.5369813080150893,2024-05-21
AEGISCHEM, EQ, 21-May-2024,630.9,636.25,663.0,621.05,651.2,652.9,639.24,1408681,9004.88,46596, 350281, 24.87,0.24865885179114364,2024-05-21
AEROFLEX, EQ, 21-May-2024,141.9,142.0,144.85,139.8,140.25,140.0,142.38,515933,734.57,6739, 218903, 42.43,0.4242857115168055,2024-05-21
AETHER, EQ, 21-May-2024,831.55,786.0,863.9,786.0,841.0,838.7,809.97,449684,3642.3,15488, 125556, 27.92,0.27920940037893277,2024-05-21
AFFLE, EQ, 21-May-2024,1233.85,1233.5,1254.35,1201.0,1215.05,1213.85,1229.39,617888,7596.25,41989, 269389, 43.60,0.4359835439432389,2024-05-21
