SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 11-Aug-2021,60.3,60.5,62.3,55.7, 58.75,58.55,58.43,183779,107.39,3253, 94761, 51.56,0.5156247449382139,2021-08-11
21STCENMGM, EQ, 11-Aug-2021,25.75,26.25,26.25,26.25, 26.25,26.25,26.25,2225,0.58,14, 2225, 100.00,1.0,2021-08-11
3IINFOTECH, BE, 11-Aug-2021,8.5,8.9,8.9,8.1, 8.65,8.55,8.43,11608965,978.83,10015, -, -,,2021-08-11
3MINDIA, EQ, 11-Aug-2021,23922.7,23970.0,24000.05,23500.0, 23799.50,23692.6,23700.86,1898,449.84,1016, 1016, 53.53,0.5353003161222339,2021-08-11
3PLAND, BE, 11-Aug-2021,15.0,15.7,15.7,14.25, 14.40,14.4,14.41,5850,0.84,54, -, -,,2021-08-11
5PAISA, EQ, 11-Aug-2021,490.35,488.0,515.0,450.0, 475.95,478.4,479.51,75201,360.59,3033, 28924, 38.46,0.3846225449129666,2021-08-11
63MOONS, EQ, 11-Aug-2021,96.8,97.45,99.9,92.0, 96.20,96.45,94.28,119711,112.86,1855, 74428, 62.17,0.6217306680254947,2021-08-11
A2ZINFRA, EQ, 11-Aug-2021,4.6,4.5,4.65,4.4, 4.40,4.4,4.43,434096,19.21,578, 261673, 60.28,0.6027998415097121,2021-08-11
AAKASH, EQ, 11-Aug-2021,263.75,259.0,272.0,251.2, 269.00,266.1,261.43,63958,167.2,1044, 29904, 46.76,0.46755683417242566,2021-08-11
AAREYDRUGS, EQ, 11-Aug-2021,39.95,42.3,42.7,36.3, 39.90,39.55,39.81,186461,74.24,2302, 100638, 53.97,0.5397268061417669,2021-08-11
AARON, EQ, 11-Aug-2021,104.85,103.4,110.05,100.55, 110.05,109.95,107.49,17381,18.68,377, 13049, 75.08,0.750762326678557,2021-08-11
AARTIDRUGS, EQ, 11-Aug-2021,650.35,651.35,653.0,632.05, 644.10,644.25,639.76,200173,1280.62,13487, 82377, 41.15,0.41152902739130653,2021-08-11
AARTIIND, EQ, 11-Aug-2021,923.5,925.0,937.3,901.1, 920.00,919.5,915.69,1181979,10823.25,41476, 431722, 36.53,0.3652535281929713,2021-08-11
AARTISURF, EQ, 11-Aug-2021,1600.2,1545.0,1545.0,1425.05, 1459.00,1465.65,1471.18,130549,1920.61,14774, 59159, 45.32,0.45315552014952243,2021-08-11
AARVEEDEN, EQ, 11-Aug-2021,22.7,22.4,22.4,21.6, 22.00,22.1,21.71,29236,6.35,150, 25184, 86.14,0.8614037488028458,2021-08-11
AARVI, EQ, 11-Aug-2021,64.6,64.1,67.95,60.0, 63.40,63.35,62.24,33177,20.65,561, 22377, 67.45,0.6744732796817072,2021-08-11
AAVAS, EQ, 11-Aug-2021,2553.4,2522.0,2611.0,2521.05, 2599.90,2582.15,2558.36,40788,1043.5,6376, 15988, 39.20,0.3919780327547318,2021-08-11
ABAN, EQ, 11-Aug-2021,42.75,43.25,44.45,40.15, 42.85,42.95,41.86,207191,86.73,2579, 80278, 38.75,0.38745891472119925,2021-08-11
ABB, EQ, 11-Aug-2021,1650.9,1658.8,1717.0,1618.05, 1672.20,1674.55,1656.85,136424,2260.34,11493, 77609, 56.89,0.5688808420805723,2021-08-11
ABBOTINDIA, EQ, 11-Aug-2021,18328.7,18025.0,18480.0,17993.1, 18213.55,18290.8,18169.42,18189,3304.84,5736, 6827, 37.53,0.3753367419869152,2021-08-11
ABCAPITAL, EQ, 11-Aug-2021,116.0,115.6,116.5,109.3, 115.15,115.0,112.72,4736402,5338.76,36182, 1378155, 29.10,0.2909708677599579,2021-08-11
ABFRL, EQ, 11-Aug-2021,206.35,206.05,209.9,196.85, 208.50,207.9,204.82,4056564,8308.74,53562, 1457580, 35.93,0.359313941552506,2021-08-11
ABSLBANETF, EQ, 11-Aug-2021,357.83,365.0,365.0,354.21, 355.80,355.8,356.58,172,0.61,21, 120, 69.77,0.6976744186046512,2021-08-11
ABSLNN50ET, EQ, 11-Aug-2021,400.0,396.95,397.6,394.55, 397.60,397.6,396.53,159,0.63,17, 86, 54.09,0.5408805031446541,2021-08-11
ACC, EQ, 11-Aug-2021,2296.95,2297.0,2327.95,2248.55, 2276.90,2276.05,2270.55,401413,9114.29,26273, 164669, 41.02,0.41022338588934587,2021-08-11
ACCELYA, EQ, 11-Aug-2021,1346.4,1354.0,1373.35,1265.5, 1342.00,1336.25,1313.16,130117,1708.64,11197, 33927, 26.07,0.2607422550473804,2021-08-11
ACCURACY, EQ, 11-Aug-2021,103.8,103.9,111.6,95.1, 111.00,107.05,103.8,97032,100.71,1650, 40553, 41.79,0.41793428971885566,2021-08-11
ACE, EQ, 11-Aug-2021,223.4,221.0,227.0,205.8, 215.00,215.0,214.17,1592789,3411.26,32684, 472661, 29.68,0.296750542601688,2021-08-11
ACRYSIL, EQ, 11-Aug-2021,606.75,600.0,600.0,561.0, 595.00,596.25,580.95,244218,1418.8,9601, 147100, 60.23,0.6023307045344733,2021-08-11
