SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 08-Feb-2022,85.0,87.0,87.0,82.5,83.0,83.4,84.22,177777,149.72,3128, 98694, 55.52,0.5551561788082823,2022-02-08
21STCENMGM, EQ, 08-Feb-2022,40.45,39.65,39.65,39.65,39.65,39.65,39.65,1593,0.63,46, 1593, 100.00,1.0,2022-02-08
3IINFOLTD, EQ, 08-Feb-2022,73.45,73.55,74.7,71.0,73.0,73.1,73.1,564182,412.42,5661, 335631, 59.49,0.5948984547539624,2022-02-08
3MINDIA, EQ, 08-Feb-2022,24794.0,24920.0,26943.0,22126.65,24500.0,24669.9,24275.68,3503,850.38,1737, 954, 27.23,0.2723379960034256,2022-02-08
3PLAND, BE, 08-Feb-2022,19.7,20.5,20.5,19.0,19.0,19.45,19.28,7497,1.45,76, -, -,,2022-02-08
5PAISA, EQ, 08-Feb-2022,393.25,400.0,400.0,385.1,388.5,387.05,389.88,15853,61.81,955, 9963, 62.85,0.6284614899388128,2022-02-08
63MOONS, BE, 08-Feb-2022,279.4,265.45,279.0,265.45,265.45,265.45,266.61,52387,139.67,788, -, -,,2022-02-08
A2ZINFRA, EQ, 08-Feb-2022,11.05,11.35,11.5,10.5,10.9,11.0,10.85,995215,108.01,1513, 521420, 52.39,0.5239269906502615,2022-02-08
AAKASH, EQ, 08-Feb-2022,31.95,31.45,31.45,30.4,30.4,30.45,30.49,1090517,332.49,1408, 809885, 74.27,0.7426615082570928,2022-02-08
AAREYDRUGS, EQ, 08-Feb-2022,54.2,55.0,55.65,49.25,50.15,50.4,51.79,248318,128.61,4004, 124027, 49.95,0.4994684235536691,2022-02-08
AARON, EQ, 08-Feb-2022,130.5,128.2,130.75,127.65,128.0,127.75,128.65,2142,2.76,93, 1099, 51.31,0.5130718954248366,2022-02-08
AARTIDRUGS, EQ, 08-Feb-2022,526.0,528.8,529.8,519.4,522.0,522.45,522.75,189733,991.82,9190, 87352, 46.04,0.4603943436302594,2022-02-08
