SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 14-Aug-2025,230.02,230.95,232.37,227.75,229.0,228.65,229.28,57648,132.18,1915, 29722, 51.56,0.5155772966971968,2025-08-14
21STCENMGM, EQ, 14-Aug-2025,56.95,56.95,56.95,56.05,56.05,56.05,56.1,3611,2.03,65, 2889, 80.01,0.8000553863195791,2025-08-14
360ONE, EQ, 14-Aug-2025,1028.0,1028.1,1046.2,1022.6,1032.0,1038.5,1038.33,583115,6054.66,25814, 346062, 59.35,0.5934712706755957,2025-08-14
3IINFOLTD, EQ, 14-Aug-2025,22.44,22.44,22.6,22.11,22.24,22.2,22.37,248677,55.64,1252, 135733, 54.58,0.5458204819906948,2025-08-14
3MINDIA, EQ, 14-Aug-2025,30495.0,30600.0,30685.0,30150.0,30350.0,30350.0,30329.82,4228,1282.34,2383, 2363, 55.89,0.5588930936613056,2025-08-14
3PLAND, EQ, 14-Aug-2025,49.94,49.5,52.39,49.0,49.01,49.75,50.75,20128,10.22,480, 8985, 44.64,0.4463930842607313,2025-08-14
5PAISA, EQ, 14-Aug-2025,370.65,365.1,372.0,360.35,364.2,363.6,365.42,16933,61.88,1757, 8047, 47.52,0.4752258902734306,2025-08-14
63MOONS, EQ, 14-Aug-2025,938.5,945.0,948.5,928.2,929.4,930.1,935.6,85016,795.41,4925, 45752, 53.82,0.5381575232897337,2025-08-14
A2ZINFRA, BE, 14-Aug-2025,19.41,19.41,19.85,19.0,19.85,19.43,19.1,292292,55.82,333, -, -,,2025-08-14
AAATECH, EQ, 14-Aug-2025,83.09,83.98,85.99,82.0,83.5,84.02,84.18,11544,9.72,354, 5469, 47.38,0.47375259875259873,2025-08-14
AADHARHFC, EQ, 14-Aug-2025,496.7,498.9,504.3,495.6,500.0,501.1,500.21,271904,1360.08,11259, 138050, 50.77,0.5077159585736142,2025-08-14
AAKASH, BE, 14-Aug-2025,10.4,10.76,10.76,10.31,10.37,10.42,10.48,97399,10.21,316, -, -,,2025-08-14
AAREYDRUGS, BE, 14-Aug-2025,64.51,64.51,66.51,62.88,63.52,65.8,65.44,33914,22.19,166, -, -,,2025-08-14
AARON, EQ, 14-Aug-2025,423.3,429.65,465.0,425.0,453.0,456.35,447.96,117360,525.72,5431, 40467, 34.48,0.3448108384458078,2025-08-14
AARTECH, EQ, 14-Aug-2025,63.43,63.12,64.12,61.63,61.9,61.96,62.45,19015,11.87,317, 17315, 91.06,0.9105968971864318,2025-08-14
AARTIDRUGS, EQ, 14-Aug-2025,488.05,493.0,494.8,482.05,485.3,486.65,487.38,69299,337.75,4902, 31089, 44.86,0.448621192224996,2025-08-14
AARTIIND, EQ, 14-Aug-2025,382.75,384.35,384.6,375.0,376.0,376.1,378.24,523773,1981.14,19735, 215168, 41.08,0.4108039169640283,2025-08-14
AARTIPHARM, EQ, 14-Aug-2025,790.45,793.9,798.95,740.8,756.0,757.55,764.4,973036,7437.92,57388, 543068, 55.81,0.558117068638776,2025-08-14
AARTISURF, BE, 14-Aug-2025,468.65,469.95,475.0,469.0,470.0,471.6,472.61,2177,10.29,137, -, -,,2025-08-14
AARVEEDEN, BE, 14-Aug-2025,179.45,179.2,180.9,175.5,179.74,178.97,177.98,22230,39.56,207, -, -,,2025-08-14
AARVI, EQ, 14-Aug-2025,120.55,134.0,137.9,121.35,121.5,124.12,131.27,902985,1185.33,14673, 225741, 25.00,0.24999418594993272,2025-08-14
AAVAS, EQ, 14-Aug-2025,1682.9,1682.9,1693.7,1647.0,1656.9,1658.0,1662.26,147694,2455.06,17933, 78991, 53.48,0.534828767587038,2025-08-14
ABAN, EQ, 14-Aug-2025,42.36,42.36,43.2,41.96,43.2,42.71,42.66,43854,18.71,585, 20223, 46.11,0.4611437953208373,2025-08-14
ABB, EQ, 14-Aug-2025,5087.0,5100.0,5105.5,5023.5,5030.0,5030.0,5053.61,237754,12015.16,21969, 131117, 55.15,0.551481783692388,2025-08-14
ABBOTINDIA, EQ, 14-Aug-2025,32940.0,33215.0,33480.0,32615.0,33210.0,33265.0,33152.17,6346,2103.84,3399, 1845, 29.07,0.29073432083202017,2025-08-14
ABCAPITAL, EQ, 14-Aug-2025,269.7,270.0,274.1,268.1,272.4,273.0,271.3,2219784,6022.23,26053, 961255, 43.30,0.4330398813578258,2025-08-14
ABDL, EQ, 14-Aug-2025,494.1,496.1,502.9,488.4,490.5,491.7,493.07,143305,706.6,6682, 60562, 42.26,0.4226091204075224,2025-08-14
ABFRL, EQ, 14-Aug-2025,74.68,74.5,76.58,74.21,75.1,75.0,75.64,7418833,5611.97,34388, 2640844, 35.60,0.3559648801907254,2025-08-14
ABGSEC, EQ, 14-Aug-2025,109.17,109.11,109.52,109.11,109.52,109.52,109.13,210,0.23,5, 200, 95.24,0.9523809523809523,2025-08-14
ABINFRA, BE, 14-Aug-2025,190.16,192.4,192.4,182.15,186.99,185.68,186.76,15426,28.81,242, -, -,,2025-08-14
ABLBL, EQ, 14-Aug-2025,135.54,134.0,135.78,130.35,132.05,131.93,131.75,2093454,2758.08,21785, 1542763, 73.69,0.7369462142468858,2025-08-14
ABMINTLLTD, BE, 14-Aug-2025,51.13,50.88,50.88,50.1,50.1,50.1,50.67,698,0.35,17, -, -,,2025-08-14
ABREL, EQ, 14-Aug-2025,1766.1,1766.0,1808.3,1755.0,1769.0,1775.1,1783.66,88144,1572.19,15886, 44118, 50.05,0.5005218732982393,2025-08-14
ABSLAMC, EQ, 14-Aug-2025,858.55,865.7,867.65,841.6,851.95,854.55,854.24,305374,2608.64,16604, 163598, 53.57,0.5357299573637573,2025-08-14
ABSLBANETF, EQ, 14-Aug-2025,56.4,54.99,56.77,54.99,56.4,56.61,56.61,222157,125.77,1780, 176161, 79.30,0.7929572329478702,2025-08-14
ABSLLIQUID, EQ, 14-Aug-2025,1000.0,1000.0,1000.01,999.99,1000.01,1000.01,1000.0,1582,15.82,17, 1205, 76.17,0.7616940581542352,2025-08-14
ABSLNN50ET, EQ, 14-Aug-2025,69.57,69.57,70.28,69.34,69.4,69.41,69.57,8731,6.07,233, 7804, 89.38,0.893826594891765,2025-08-14
ABSLPSE, EQ, 14-Aug-2025,9.85,10.03,10.04,9.77,9.84,9.8,9.81,46784,4.59,1620, 36371, 77.74,0.7774239056087552,2025-08-14
ACC, EQ, 14-Aug-2025,1786.3,1789.9,1797.4,1780.7,1781.4,1782.7,1786.17,124026,2215.32,9115, 76478, 61.66,0.6166287713866447,2025-08-14
ACCELYA, EQ, 14-Aug-2025,1392.5,1392.5,1401.5,1386.0,1400.0,1396.7,1394.99,6044,84.31,900, 4117, 68.12,0.6811714096624751,2025-08-14
ACCURACY, EQ, 14-Aug-2025,6.97,6.96,7.05,6.9,6.94,6.95,6.94,107214,7.44,469, 93623, 87.32,0.8732348387337474,2025-08-14
ACE, EQ, 14-Aug-2025,939.6,945.0,952.8,930.0,933.4,932.4,935.73,346847,3245.56,21824, 194770, 56.15,0.5615444273699931,2025-08-14
ACEINTEG, EQ, 14-Aug-2025,24.3,24.3,25.3,23.34,24.19,24.18,24.46,3590,0.88,156, 1651, 45.99,0.45988857938718664,2025-08-14
ACI, EQ, 14-Aug-2025,694.15,693.05,693.05,668.45,673.9,675.65,681.54,232898,1587.29,12634, 89084, 38.25,0.3825022112684523,2025-08-14
ACL, EQ, 14-Aug-2025,62.97,63.5,63.5,61.71,62.0,62.13,62.35,8040,5.01,338, 3675, 45.71,0.457089552238806,2025-08-14
