SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 13-May-2024,162.45,162.05,163.65,157.75,163.2,162.85,160.78,83041,133.51,4899, 38751, 46.66,0.4666490047085175,2024-05-13
21STCENMGM, BE, 13-May-2024,49.4,48.45,48.45,48.45,48.45,48.45,48.45,26905,13.04,19, -, -,,2024-05-13
360ONE, EQ, 13-May-2024,748.4,750.0,764.0,735.05,764.0,759.25,753.13,260125,1959.08,34227, 133920, 51.48,0.5148294089380105,2024-05-13
3IINFOLTD, EQ, 13-May-2024,36.85,36.8,37.3,35.75,36.8,37.1,36.43,627909,228.76,2961, 213109, 33.94,0.339394721209602,2024-05-13
3MINDIA, EQ, 13-May-2024,28694.3,28715.0,29170.9,28500.0,28880.0,28927.85,28866.1,4917,1419.35,2858, 2020, 41.08,0.4108196054504779,2024-05-13
3PLAND, EQ, 13-May-2024,29.9,29.9,29.9,29.05,29.9,29.75,29.78,5019,1.49,84, 4424, 88.15,0.8814504881450488,2024-05-13
5PAISA, EQ, 13-May-2024,518.8,522.7,528.75,505.0,515.4,515.6,516.89,55587,287.32,6904, 25222, 45.37,0.4537391836220699,2024-05-13
63MOONS, EQ, 13-May-2024,406.4,407.9,407.95,392.0,399.25,399.7,398.58,68000,271.03,2753, 42067, 61.86,0.6186323529411765,2024-05-13
A2ZINFRA, BE, 13-May-2024,14.15,14.05,14.5,13.55,14.1,14.2,13.93,213621,29.76,270, -, -,,2024-05-13
AAATECH, BE, 13-May-2024,115.0,118.8,118.8,109.25,114.65,111.4,113.27,44664,50.59,388, -, -,,2024-05-13
AAKASH, EQ, 13-May-2024,10.6,10.7,10.75,10.3,10.55,10.5,10.46,117305,12.27,645, 85069, 72.52,0.7251950044755126,2024-05-13
AAREYDRUGS, BE, 13-May-2024,49.8,49.8,49.8,47.4,48.15,48.6,48.42,41646,20.16,113, -, -,,2024-05-13
AARON, EQ, 13-May-2024,259.9,263.0,268.0,253.0,259.95,256.4,257.15,5791,14.89,597, 3297, 56.93,0.569331721637023,2024-05-13
AARTECH, BE, 13-May-2024,233.45,228.8,228.8,228.8,228.8,228.8,228.8,184,0.42,12, -, -,,2024-05-13
AARTIDRUGS, EQ, 13-May-2024,461.7,461.7,474.95,456.0,474.7,471.75,465.66,76587,356.63,7139, 29451, 38.45,0.38454306866700616,2024-05-13
AARTIIND, EQ, 13-May-2024,672.65,672.65,678.2,648.65,669.0,668.95,662.96,1709168,11331.08,61730, 444809, 26.02,0.2602488462222555,2024-05-13
AARTIPHARM, EQ, 13-May-2024,502.45,502.35,528.0,495.95,524.0,520.05,512.93,476891,2446.13,20991, 287634, 60.31,0.6031441146928753,2024-05-13
