SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIVERY_PCT,DATE
20MICRONS, EQ, 24-Nov-2022,90.95,91.4,93.8,91.0, 92.40,92.3,92.66,122177,113.21,2954, 55624, 45.53,0.4552739058906341,2022-11-24
21STCENMGM, EQ, 24-Nov-2022,22.4,22.25,22.8,22.2, 22.60,22.35,22.42,5452,1.22,72, 2845, 52.18,0.5218268525311812,2022-11-24
3IINFOLTD, EQ, 24-Nov-2022,41.9,41.95,42.95,41.6, 42.15,42.1,42.23,499690,211.0,3403, 261095, 52.25,0.5225139586543657,2022-11-24
3MINDIA, EQ, 24-Nov-2022,22974.45,22998.95,23200.0,22900.0, 22900.00,22929.1,22999.47,1485,341.54,918, 622, 41.89,0.41885521885521887,2022-11-24
3PLAND, EQ, 24-Nov-2022,16.5,17.1,17.1,16.0, 16.35,16.8,16.49,5856,0.97,105, 4076, 69.60,0.6960382513661202,2022-11-24
4THDIM, EQ, 24-Nov-2022,87.6,89.3,89.3,85.85, 86.50,86.25,87.1,1139,0.99,67, 472, 41.44,0.41439859525899914,2022-11-24
5PAISA, EQ, 24-Nov-2022,314.8,320.0,320.0,309.5, 313.00,312.2,312.99,27039,84.63,1211, 15665, 57.93,0.5793483486815341,2022-11-24
63MOONS, EQ, 24-Nov-2022,144.95,146.5,151.05,141.85, 145.10,146.5,146.76,65937,96.77,2033, 27903, 42.32,0.4231766686382456,2022-11-24
A2ZINFRA, EQ, 24-Nov-2022,10.75,10.75,11.45,10.75, 11.00,10.85,11.12,564595,62.76,1131, 338405, 59.94,0.5993765442485322,2022-11-24
AAKASH, EQ, 24-Nov-2022,7.4,7.55,7.75,7.5, 7.75,7.75,7.71,433922,33.47,340, 325883, 75.10,0.7510174639681786,2022-11-24
AAREYDRUGS, EQ, 24-Nov-2022,36.25,36.7,37.75,36.25, 37.00,37.4,37.0,26658,9.86,254, 18578, 69.69,0.6969014929852202,2022-11-24
AARON, BE, 24-Nov-2022,158.95,159.2,159.2,156.1, 157.00,157.9,158.08,920,1.45,52, -, -,,2022-11-24
AARTIDRUGS, EQ, 24-Nov-2022,452.5,452.0,456.85,441.0, 444.00,442.3,447.19,75017,335.47,5009, 43684, 58.23,0.5823213404961542,2022-11-24
AARTIIND, EQ, 24-Nov-2022,662.0,665.0,665.2,655.3, 657.00,657.45,659.32,445046,2934.29,14543, 193074, 43.38,0.4338293120261726,2022-11-24
AARTISURF, EQ, 24-Nov-2022,714.2,719.0,785.95,696.5, 728.00,725.1,732.45,14519,106.34,1410, 4021, 27.69,0.2769474481713617,2022-11-24
AARVEEDEN, EQ, 24-Nov-2022,23.85,23.8,24.45,22.35, 23.00,22.9,23.09,34577,7.98,313, 25748, 74.47,0.7446568528212395,2022-11-24
AARVI, EQ, 24-Nov-2022,161.55,163.0,163.0,157.95, 160.20,158.8,159.96,11746,18.79,509, 7467, 63.57,0.6357057721777627,2022-11-24
AAVAS, EQ, 24-Nov-2022,1912.2,1939.0,1949.7,1876.95, 1904.00,1906.9,1904.56,59439,1132.05,9462, 30611, 51.50,0.5149985699624825,2022-11-24
ABAN, EQ, 24-Nov-2022,47.9,48.0,54.0,47.1, 47.65,49.1,48.72,317907,154.88,2832, 102178, 32.14,0.32140846222322883,2022-11-24
ABB, EQ, 24-Nov-2022,3099.3,3114.0,3170.0,3101.05, 3127.95,3124.95,3132.82,549566,17216.89,44764, 207319, 37.72,0.37724131405509076,2022-11-24
ABBOTINDIA, EQ, 24-Nov-2022,20037.15,20050.0,20350.0,20014.6, 20209.95,20194.25,20172.27,15366,3099.67,3318, 9820, 63.91,0.6390732786671873,2022-11-24
ABCAPITAL, EQ, 24-Nov-2022,129.0,129.65,130.05,128.35, 128.90,128.95,129.1,3658617,4723.23,20233, 1852024, 50.62,0.5062087668646377,2022-11-24
ABFRL, EQ, 24-Nov-2022,305.95,306.0,309.6,304.0, 305.65,304.95,305.52,1612246,4925.69,16442, 905823, 56.18,0.5618391982364974,2022-11-24
ABMINTLLTD, BE, 24-Nov-2022,70.2,70.0,70.0,69.95, 69.95,69.95,69.95,26,0.02,2, -, -,,2022-11-24
ABSLAMC, EQ, 24-Nov-2022,418.1,419.0,419.5,417.05, 417.80,417.9,418.0,138401,578.51,1545, 125892, 90.96,0.9096177050743853,2022-11-24
ABSLBANETF, EQ, 24-Nov-2022,42.83,45.23,45.23,42.84, 43.05,43.02,42.96,9191,3.95,279, 2192, 23.85,0.2384941790882385,2022-11-24
ABSLNN50ET, EQ, 24-Nov-2022,43.8,43.7,43.97,43.68, 43.84,43.91,43.87,760,0.33,61, 723, 95.13,0.9513157894736842,2022-11-24
